"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"283",-76594.9442544265,-77867.2267887245,-78535.7040439273,-78537.7266870696,-79980.424498252,-79917.6170380102,-79673.086294669,-80749.7117373434,-81241.8622071581,-81543.999151641,-82597.2826540863,-82835.8598490151,-82944.7375977732,-81754.812579912,-82435.2605958117,-83419.2641878356,-83291.026862783,-84265.7341196738,-84477.6140283723,-84113.9151690393,-84219.6808544334
"284",-72815.657574887,-74254.7828734002,-75348.4937951442,-76892.5416743921,-76778.1488783686,-75610.128593631,-75898.289342977,-78635.4713550744,-81250.9896964411,-81222.1812623275,-81203.6643675386,-82214.6322612504,-81416.4004406806,-81442.660775363,-81367.0563335358,-81098.2916720196,-80570.111625978,-79905.6123283471,-81448.3877592775,-81921.7495045503,-82254.2951396819
"285",-67859.5920568895,-68101.0336880924,-69764.3968876674,-71327.7710848779,-70947.7136027268,-71510.2127983296,-72360.4107392485,-71834.2666095568,-72041.3826417675,-70496.2816226934,-72229.6494989177,-72513.2654019618,-72508.0175203602,-73173.070224693,-72884.4578571857,-73436.1046881349,-74738.0368173241,-74341.0625721633,-73523.7589251313,-73566.1094107558,-73299.0410922617
"286",-69731.1648180746,-71207.5998840501,-72212.3094497415,-72004.2804715668,-72464.2340119985,-72692.8566789932,-74594.5257050293,-73536.2919235627,-74266.1990373609,-77322.8823871518,-77286.099956293,-78185.1985739274,-76231.1256835156,-77131.0719045509,-77876.0363829987,-77836.9060700188,-76755.5805365452,-77196.2065898607,-76059.3120064757,-75661.5238255611,-74777.4345692357
"287",-71834.6292011796,-71705.1354591223,-73194.9513373887,-73821.4162503159,-74641.4613533229,-75194.9019483598,-76784.9859898541,-76737.5200896495,-76682.6278522157,-76947.0848897859,-78385.3104660503,-79486.104304753,-79754.0698907805,-80152.0153092083,-81123.625164788,-82369.5822619215,-80777.071436951,-81409.7021721489,-80897.4086291003,-82052.8242750933,-81848.9236162928
"288",-65495.5210578333,-66000.7837664968,-68086.4055851228,-68513.0815469654,-69541.6535139808,-70784.2702504585,-71404.5196274732,-71014.4800379431,-70162.1842488186,-70374.7453125685,-69631.1421971993,-69885.755748879,-72085.8974214246,-71822.3763617136,-70920.5883563167,-71056.9567802483,-71646.6114325316,-71960.9186962741,-71497.5242598012,-70473.3330658505,-71548.0852935502
"289",-76148.3288464885,-78078.818085908,-78116.6722909325,-78700.2313772897,-81034.2144402564,-80878.3087980463,-82184.0806906673,-81741.4099157985,-82746.9691722525,-83937.9560976394,-83861.1306020333,-83762.0495822923,-84649.8544158666,-84743.8237577721,-85678.6758445744,-85388.7743546446,-85423.7479652992,-84819.1872858164,-84953.3753816346,-84651.2683413876,-83822.9388735317
"290",-75214.4404386761,-76720.9224691449,-77305.395582997,-77801.6735263245,-77777.0180363376,-78369.8891888353,-77866.5803886251,-77918.8305740071,-78935.91574226,-80190.8655894497,-79690.0524153364,-80333.742597156,-80842.0818676044,-80419.3460665472,-80304.7953814567,-80543.0154954801,-79857.5662235663,-77031.2999963617,-77935.8153569454,-78077.7615797699,-77770.1410993602
"291",-61876.488943874,-62931.0407950824,-63185.1539029407,-64927.7847876266,-66354.0927840821,-67004.5470537463,-69186.0991200261,-69660.8518354363,-69718.4637317017,-69851.5820236496,-69097.7431029494,-69159.1265867127,-68488.9536757095,-69935.0108368513,-69741.617087441,-69584.4782780045,-67948.3182783829,-68659.4560734319,-71153.37739402,-71141.6461417475,-70699.387197599
"292",-63578.6266330524,-64121.4287145535,-65577.9231780778,-66853.6436215102,-66709.2787892488,-67026.2658217696,-67531.656239634,-67964.4169224459,-69799.5314098342,-69619.5660334268,-69187.2589898735,-69872.1953176328,-68535.6542929115,-71374.6707730061,-70574.5001259023,-70858.3040265685,-70050.6674407559,-69202.7675279559,-68753.5254325259,-67364.9697255301,-66325.4207201433
"293",-61369.6878660733,-62331.2198941175,-64524.9455544124,-65142.9678740242,-65571.4538276712,-65226.1052267082,-68233.8842854689,-68536.9868625472,-69123.7530613227,-68456.2969428496,-70117.4327177899,-70909.6986695047,-72621.313585641,-71837.5178993688,-71902.0600102859,-72565.7869958724,-71534.8731140116,-70813.653189177,-71808.0556701906,-72812.0859236831,-72561.9957060942
"294",-75172.4427777589,-75658.7128741094,-76164.0983743266,-77851.5389815427,-78986.1536419442,-80583.3714616542,-81403.173001334,-81268.3367917904,-81297.2632681052,-81667.4949672253,-81694.0922300655,-82314.8475942816,-82047.8978377917,-81819.150256169,-82489.5605050109,-82938.5738760633,-82662.2637668761,-83378.4545645669,-83161.7376305131,-83649.4949811385,-83211.0736156563
"295",-79646.4318323411,-80015.2084905873,-81134.0018217895,-83608.2464749726,-84683.4523126738,-86210.4577425214,-86321.420426767,-87548.0664711635,-88324.5435890303,-88187.3219577081,-88273.5491134977,-88479.0099048093,-89316.7934851482,-89029.0711196821,-89956.0460881263,-89634.6235688208,-90702.7168946796,-90139.1378164497,-91018.2748379852,-90486.758903085,-89786.3151991079
"296",-70673.5760745858,-71010.9822501865,-71122.8405990013,-72399.0902654318,-72824.9705358375,-73868.1354952485,-75334.0919100431,-75133.1154755478,-74968.5949456423,-76055.9389720906,-76935.4279674937,-76957.1845530646,-78310.2781696275,-77377.8361972625,-76374.2434526625,-77252.0344307325,-77551.5431629394,-78689.9636095643,-77062.1411379219,-77474.2803914945,-75931.4345625202
"297",-70458.7154939365,-70317.9284498972,-71178.6831030862,-72732.3461029857,-73780.3103968471,-73798.0487819949,-74907.0826468915,-74502.5216546526,-75947.7892051215,-76717.7978667543,-76415.0126462702,-76718.7972643338,-77357.1673878913,-76474.0372884269,-76381.0817662043,-75068.0097410579,-75681.4408618958,-76172.5936738707,-76045.098273546,-75777.6013061179,-74891.4219563139
"298",-67236.5388244122,-67801.8816032084,-69009.9276208863,-70010.8545090372,-70479.2168190629,-69770.3530996127,-69536.6940005551,-69814.5678383662,-71211.8281997617,-70871.1609097236,-71558.8574289993,-70398.1362587714,-70200.0070679417,-70890.2855200954,-71238.0463777961,-70100.2640136167,-69747.8018570719,-70527.8374406828,-70634.5998902582,-70593.0176226227,-71099.4463615261
"299",-70990.1885322681,-70072.8455885897,-72204.7198111025,-73877.8175599728,-75227.514968087,-76767.5832447955,-78239.8663591868,-78756.2343326511,-78320.8560258846,-79706.2477448346,-79705.1787959734,-79445.1779805523,-79283.3498862881,-78031.0983899157,-78121.7645725956,-77881.1497219618,-80215.1353938603,-80317.884983838,-80108.5248473153,-79977.3139369824,-80193.772611923
"300",-70323.8335942263,-71169.2032990995,-73309.4191650454,-74316.828077183,-74555.7259906244,-76003.822627655,-77319.989320376,-77687.6518984032,-78244.0794712682,-79562.7998020889,-79266.7256559981,-78972.1965609965,-79645.5980728242,-78439.1943691881,-78091.6592585421,-76848.5967877909,-79519.2672191861,-79282.4571100575,-78980.4196602324,-77969.0868936574,-77325.8218255245
"301",-57350.4304869542,-60451.6082068845,-61293.196923956,-62610.0584484963,-63590.2614261514,-64233.7823744967,-63932.6813338671,-65078.1304717841,-64645.0897690681,-65244.400207687,-63516.8954049475,-63918.0230621884,-64103.1016586211,-64771.3099373259,-64721.9246353043,-65149.0128475335,-66210.6796686636,-66381.5610813464,-64771.0573467911,-66096.9875160638,-66198.7073969654
"302",-67017.7204492696,-67929.3486356247,-67484.2457569539,-67109.1646538084,-69831.5823953935,-70255.3600303001,-69889.5608636257,-71036.940255605,-70818.7131662176,-71907.8675413869,-72409.0905907619,-72230.4252678081,-73246.5465277299,-72488.7271358039,-74302.9725712086,-75124.6134861576,-73483.4158408027,-74017.5869329616,-73351.1207802622,-72912.6047428973,-73516.3593404972
"303",-73212.461367109,-75393.9914681706,-74100.7032552266,-75907.715126504,-76673.4583021726,-76669.6469611409,-76820.1412462375,-77947.1007851677,-78506.1663209156,-79870.1920209617,-80212.419983499,-79812.5479803011,-81216.3178576889,-80845.2760218791,-81306.9855240309,-81449.9680441929,-81773.162975179,-82853.9815485234,-82637.6120199971,-82510.2555310148,-82501.0887575217
"304",-73120.4402747945,-73614.5218169821,-74621.917763865,-75094.9879572146,-76776.9081986306,-77908.3248182323,-79432.2814842299,-79884.3420866034,-78330.8563475008,-78995.1481904814,-79449.5706217449,-78415.8996996178,-78667.8152107456,-79436.0172434268,-80504.0159289639,-80640.949803929,-81363.9948966223,-81196.8194993241,-80549.1277868602,-81012.7972888001,-80430.8342789103
"305",-72797.9363474166,-73446.0492338895,-73761.0444424197,-76037.2112632035,-76267.9864247165,-75596.212334597,-76442.0264101908,-77451.508395479,-77381.4463929493,-77743.487793338,-77796.090364549,-78587.2987965642,-79100.4885852152,-79316.6940037542,-79467.0761261649,-79935.2637975859,-80429.200706143,-81368.9268250633,-81239.1255405182,-81101.127253775,-81232.983634636
"306",-75391.1945482523,-76084.2348368103,-77671.2414463162,-77989.2192421459,-77636.5305588261,-78328.8289498777,-78544.4494295483,-79576.4110971183,-79038.1864832668,-78338.7536085702,-79758.9361935862,-79025.932758171,-79722.1932650971,-78920.7296077707,-77979.8046336804,-77204.6143118696,-78249.5129946025,-78604.0230281398,-77463.1315265845,-78988.3716695899,-78866.933656669
"307",-69906.5506844435,-70867.5537225659,-72106.1803914517,-72133.1543252833,-74201.1995835206,-74820.0423035407,-75617.3061448216,-74677.3018919048,-75459.0355219264,-76478.3667029516,-75952.8549848998,-75539.8900162902,-76809.8923737577,-75912.7213663818,-76643.0407862849,-76411.773578732,-77352.159141635,-76936.2606707993,-77075.5496427484,-77318.0964386429,-77920.1873862583
"308",-64850.2558513475,-66015.2140358169,-67377.5081267006,-67819.3808090996,-68783.0201059436,-70506.9972060375,-71727.6354288834,-70505.8065305916,-71863.4725796193,-71842.1263646515,-72430.2200609834,-73764.7004221371,-73251.8877139883,-72498.7766651547,-73929.4405922066,-73425.8974791934,-72635.1299706575,-72962.7751959386,-73534.0417815325,-72371.8275194159,-73106.9491366468
"309",-76528.2316872194,-77812.6803604359,-78343.2753021217,-79416.8573050625,-79018.9639521378,-80336.0903777799,-77875.1040755665,-77341.480039876,-79077.0602379355,-80843.9206938397,-80678.7168053088,-80829.8198587719,-82542.0785661571,-81998.2198852399,-82894.9836615032,-82468.5346537264,-82275.2746924593,-82944.3791890441,-82959.9314524234,-82281.2873392192,-81184.5015525993
"310",-79334.3257849541,-81190.3413618683,-81285.0537610269,-82492.1726577986,-84720.1892848118,-84586.7938604099,-83751.2187751576,-83934.2676755271,-85186.2875199816,-85671.7621349562,-85862.5787940462,-86540.1096474056,-86205.7969484412,-86468.002468832,-87243.2173778611,-86685.5688087335,-86460.453174175,-86664.4315529677,-86769.0701723361,-86424.5299561098,-86049.2307836854
"311",-75899.3550463319,-76894.1477832957,-76901.083932516,-76752.1570924998,-77137.6671500973,-80070.7698786432,-81138.1659253998,-80250.605700956,-80788.5659695895,-79664.1373812614,-79445.1575702415,-80990.0747034322,-81162.0729108721,-80431.4689393257,-80843.7437922578,-81224.4233232811,-80940.1319075996,-81405.8848193322,-81182.8923055229,-80291.396467107,-80419.8520692308
"312",-76053.3994948491,-77569.388085489,-77864.4052630407,-79238.2575450858,-78819.3095806535,-79488.4756898043,-79311.1584024059,-79781.7378167948,-79276.3675516698,-79855.9327798388,-80618.6013090762,-80905.1571240732,-80189.8965064692,-78467.741414494,-79007.5177901969,-79940.6202923045,-79398.1926212693,-80942.2342783413,-80619.655139494,-81118.8866528031,-80201.4660950076
"313",-65097.6346222175,-66596.0107292342,-66880.4626734415,-69380.0016775069,-70783.5170767481,-71338.361201225,-70282.5803857753,-70982.7770504925,-70483.2335758729,-70645.3300024975,-70138.4906660244,-70824.6106315202,-71040.5976562718,-70467.5712545212,-71838.3083004048,-69967.3071005056,-72913.452605047,-71287.7774585382,-71649.1817163527,-72420.7787571492,-71358.2904975139
"314",-63513.8393947667,-64217.5555233953,-64681.2539574714,-66815.8034823761,-67020.4955586555,-67941.7543442315,-67659.8941294872,-68821.6753425537,-68170.2583196643,-66755.4131107727,-67350.9618890449,-66815.5655288802,-66928.660616262,-68962.8324991866,-68043.972068291,-70525.4325893126,-71238.8711715234,-72128.966211679,-71009.9124817565,-71805.1842751639,-71447.7576926852
"315",-66304.6536502452,-67401.7051446187,-67822.3615661609,-68847.1783005872,-71031.1368504177,-70272.3422027664,-73338.2845202153,-72539.2612367957,-73429.3243486884,-72951.7117623315,-73936.8379696839,-72363.9585812695,-73766.1002639345,-71915.409156062,-71255.415572496,-73818.7718418197,-72338.4896783652,-73630.4811588554,-70601.909018567,-73141.5260543237,-72133.8503652691
"316",-79555.577084372,-80620.7070834789,-81643.6528328457,-81866.6021297201,-82450.3193290916,-84061.7177660958,-85575.9563543762,-85459.7992982189,-85298.4584711408,-85236.2765485817,-85479.4782323425,-85762.729946305,-85572.2330433274,-85819.5409715836,-86111.5033872167,-86162.8300803626,-86364.0763284476,-86850.2689323124,-86805.5433438284,-86644.5403032108,-86002.1227021836
"317",-73997.4352623468,-74559.2230502717,-74615.325422167,-76827.4805417281,-76544.3935039093,-77080.5189954084,-76515.0998529999,-76673.1497984619,-78249.0106109569,-78947.6740497153,-79389.9036565161,-79041.2209251278,-79883.3795887598,-79211.5670602825,-80125.4807729798,-80534.5899734709,-80026.1328730715,-80016.4653843768,-80502.0121710333,-81933.2072157966,-80196.5477798457
"318",-75857.5055502496,-75957.8644929579,-77155.5078189816,-77966.0078112821,-78774.0978858043,-78199.4480040386,-78815.4790217253,-79297.6967372117,-79884.4883838916,-81716.3470461417,-81284.4987883771,-81786.3228020758,-82079.3399573677,-81271.3010699407,-82893.9121830928,-82545.5985691306,-83027.0617908099,-82431.6518285965,-81498.294172619,-80955.759001945,-81986.3938556637
"319",-76235.2802621989,-76486.3298311099,-76945.6506642341,-76666.7628296923,-77174.2604500129,-78338.5162135197,-79045.3075330615,-78175.5865594983,-78649.6362847576,-80141.1554686082,-80423.0933028729,-82246.2580332418,-80012.8520699235,-80735.1549172229,-80815.5728975212,-83924.8204297532,-82679.3630251713,-83705.4269415502,-84318.8173731773,-83629.0375527088,-84625.2546468878
"320",-76260.593182562,-76873.9324907114,-77398.3773670252,-78484.7717101846,-79128.4618405628,-80012.9552038158,-80561.0275934372,-80902.2162662591,-80803.071567926,-80777.1962965296,-81942.5209141018,-83369.6575364894,-83301.9469216162,-83448.3804735413,-83229.8034511951,-84213.4472898321,-83060.8404510881,-83650.0173397839,-82552.3985720453,-81331.3404784799,-81056.2536218246
"321",-65242.5456982825,-66615.3051828071,-67060.3530220976,-68423.4264944651,-67864.538555919,-69631.5359103744,-68578.9219531179,-69645.1449033893,-68893.8160191212,-68918.8683421644,-69381.7684448427,-70094.5710209876,-70700.3486949758,-71156.8402227449,-73083.4706524137,-72942.8325381189,-72282.3945096611,-73062.9094820649,-72107.9278708067,-72908.664831649,-72195.8348381887
"322",-64302.6897307143,-65253.8901750144,-67879.4455712415,-68163.6104032618,-70485.0147413042,-69560.1614843171,-70079.3264797508,-70358.502130702,-71566.1794342306,-72422.1591166729,-72985.3846162829,-74208.6043061313,-74035.7646413887,-73059.0296008782,-73096.2739443145,-73632.6114244425,-74404.4445843857,-73904.6160656516,-72410.7767602294,-73377.5250199696,-71919.121870755
"323",-79645.9019099907,-81480.592319522,-82512.9463908428,-82831.263909529,-83293.2468765389,-83023.617249211,-83118.8868970839,-84269.4892906786,-84816.8056305783,-85639.1158887663,-84283.4946522626,-85307.0203840297,-85086.5685998639,-85623.068567152,-88046.3965718302,-87258.182085387,-86942.8211000744,-86859.9338729771,-88487.7168659819,-88490.3697299213,-87873.0179481583
"324",-78321.171281167,-78636.1352823379,-80330.9404735212,-82453.0416203305,-82701.054816956,-84021.8270176912,-84373.6435580887,-85017.1113727933,-85908.9925000019,-85536.7571576333,-86242.2158305623,-87265.5274385328,-86756.3718768839,-86341.828712991,-85449.9216847449,-86569.5472966849,-86478.2670460508,-87340.1892826582,-87260.4134879674,-87689.4373134876,-88055.7224359686
"325",-77805.8265310456,-79720.7792386876,-79363.8558334307,-80216.3957303704,-80003.0664429008,-80367.6417457157,-81318.4303376116,-81054.4680588993,-82450.3290448812,-82902.0806184652,-82834.0711923431,-82183.9827336768,-81687.0908893738,-82729.069121528,-81617.7002446148,-82941.3604811869,-83940.976403265,-83241.2592262382,-84017.3387018465,-83833.7366402938,-83569.3354033695
"326",-81302.1124927837,-82540.8682958453,-83456.1544254505,-84344.5050828862,-85221.8964467156,-84850.5841091649,-84741.2551049352,-85255.423834216,-85772.9002210429,-85561.8443516183,-86019.2908644827,-86202.1652637501,-86535.8493691182,-87568.4032902387,-87863.9257578892,-88390.9371441565,-88454.634538824,-88600.1618385463,-88568.1109084452,-88379.1677373061,-89034.6433369819
"327",-79931.3915601944,-80455.5960420208,-82326.0759637457,-82337.4427369512,-83111.9934585516,-83708.1258081369,-83210.2103073776,-82830.4503208651,-81954.6276180556,-82923.5978440712,-83049.4142241239,-84499.5285556474,-83830.0095985541,-84906.4256239499,-85167.7667767019,-86533.5452677098,-86592.1521577294,-86841.0962158163,-87207.0108724034,-86992.5904113057,-87212.2516908989
"328",-70549.3494834188,-71293.7930817869,-70374.4009062295,-72906.0064621622,-74615.9126336187,-75129.1885211756,-77128.5002444523,-76942.3565580759,-78575.32784851,-78998.5016845648,-79933.0315303857,-78502.2235306433,-79738.7852023413,-79957.9965681947,-79507.4921984731,-80703.0107469406,-81029.6338007304,-82244.0253337508,-81508.4422002567,-81243.193210974,-82020.2050668571
"329",-80083.7218686255,-81223.8136572373,-82650.9910341199,-83117.6200800491,-82623.2587559022,-82117.6805767481,-81942.9668569424,-83813.0588003998,-83931.0420494708,-85226.2141767004,-85123.5293384104,-84871.8625445076,-85785.2316536131,-85994.3616646532,-86781.3412560802,-87411.8844352537,-86760.9825569376,-85519.8317338703,-86517.2169488905,-87734.8498769948,-87296.8416974403
"330",-74815.6909426897,-75644.9563672511,-76800.7562836858,-77668.2699037872,-77893.8408898123,-79506.590671279,-79762.5712423425,-78718.8953275884,-79468.3589789799,-79538.5367127984,-78962.0916535691,-78694.274094899,-79244.0462162566,-79179.8561490923,-79220.7539406656,-79951.7123482541,-80942.8555220298,-80878.9564996065,-81377.943788755,-82086.4851247372,-81923.2492122639
"331",-81137.661373239,-81895.3270068618,-82812.7807149263,-82902.5417090904,-84496.9199748589,-85574.6039592642,-86988.4800450942,-87242.3747180167,-87349.6191831719,-87470.4409568038,-88454.358101266,-89866.1263223923,-90163.0530185487,-89316.1417234354,-90507.3209491449,-90555.3439536375,-91448.105068215,-89804.6478582572,-90054.8872523517,-90406.8223607914,-89549.8099334605
"332",-69471.3284882949,-71617.6488761071,-72078.2099912292,-72837.7496976174,-73683.796434874,-74308.8837807686,-73386.5576702597,-76174.02657494,-76034.5070045276,-76238.1064569879,-76744.5317205429,-76607.5188111415,-76831.0738497883,-77552.408196147,-77618.6459333285,-75910.0436450117,-76639.362111164,-74591.0902417194,-76025.7870774604,-77429.66631168,-76280.732197561
"333",-72278.3310186458,-73371.7902824039,-76577.9247977744,-76939.3803339599,-75867.1261892159,-77285.288415027,-77624.0028448734,-78239.3663729721,-78553.6241395545,-78179.9581810849,-81295.7495269498,-82551.9417050984,-81752.8473652228,-82459.1572956267,-81810.1033015025,-82439.5068979079,-83011.5850719036,-82752.4514498583,-83725.2114295533,-83184.667567388,-83747.0653135741
"334",-72813.8429259742,-73827.7844345096,-76103.8178446184,-76963.2826241185,-75675.6477570605,-75735.4926328308,-76579.8985303773,-78021.1518377011,-76877.0633614112,-78435.6238283625,-79237.7877131109,-79918.4822267498,-79168.0365239483,-78871.2497944351,-80843.3279011106,-80547.26259274,-81313.1758488076,-81402.1373333464,-80588.0977426729,-81014.9418749926,-80364.9192814422
"335",-74436.2932163258,-74591.6761134929,-77303.3629611675,-77294.0146546297,-77521.4377166774,-76484.8217280306,-76866.0386680831,-78204.1883395066,-78761.4523877748,-80009.91686954,-78832.1848872799,-81298.5959903494,-82068.1341636724,-82777.9001007642,-84292.9277498826,-82899.9015394847,-83377.220232551,-83047.4649664768,-82259.9605192985,-81922.4269527656,-82136.4491400235
"336",-70780.2595177757,-71556.8370046056,-71362.2702482538,-73996.5621552817,-74727.1008707771,-76557.8983969606,-75094.0068090822,-77167.8327584183,-76227.5956726886,-77520.9363601782,-77943.4747343506,-77986.0043491576,-78806.763864854,-79104.2644003883,-80173.4000002246,-79281.1487558171,-79471.9596986748,-80741.1608221548,-80730.6287951387,-81013.3188457985,-79896.0284476165
"337",-73720.27677936,-74452.9633718507,-75671.1584285133,-76075.0104624944,-75837.6565493098,-76489.7551480397,-78154.2061185594,-79360.8990014916,-79984.0245958904,-80437.5776975185,-80332.3123107858,-81992.8969495566,-82939.0712665616,-83357.8134244604,-81807.6882595553,-83238.4076187461,-83309.914906293,-82035.1475254906,-82212.7592992346,-81539.4573380563,-80777.5589736457
"338",-72934.9698051909,-73854.5471474981,-72997.9287569546,-73134.9421403126,-75358.6972989262,-75605.0579331682,-74877.0379710595,-76991.6714662636,-77302.3059231143,-77793.9256511284,-77900.7294548109,-77078.2189641826,-77959.5535610664,-77939.0149990729,-77928.9070687834,-79369.4570526113,-80106.5415469729,-79676.1446105161,-80500.786530901,-81341.4723892944,-81160.6873087652
"339",-76799.1338281403,-78022.2679093771,-78050.4107985735,-77840.9541074225,-80580.8731357044,-80106.8398990049,-80743.909614202,-81516.5248584215,-81981.1299368315,-83192.4599033408,-83887.7021965232,-84089.8258624157,-84948.2486117804,-85972.7764299388,-85073.6532950966,-85057.7788882394,-83796.2984700631,-84648.9116941654,-84040.8652135137,-82946.9829729006,-83167.3285080769
"340",-76959.3550153326,-76948.9045815995,-78812.0980470652,-79454.4937884433,-79611.0285316781,-81096.6857691747,-81154.1872300455,-81835.4138268931,-80343.1617528809,-82064.124371624,-83461.3065305721,-83829.4801062877,-83709.8779610175,-83691.93155624,-83819.658284205,-82802.86202283,-84211.5798936172,-83599.0609247533,-84186.0877465921,-82326.3253156464,-82979.3936593402
"341",-72051.1450205469,-73827.0455787696,-73135.8436230007,-74285.4699935204,-74809.0190401768,-75142.0312277487,-74419.5860928898,-73394.6457681069,-75738.1294370136,-75902.5100897253,-75869.7371856545,-75905.5432387503,-76791.7449213728,-77954.8510785821,-77310.3216751425,-76432.0040121136,-77127.8358803067,-76455.0844722986,-77004.9817391474,-77255.3310510045,-76640.1286619287
"342",-75278.7802846227,-76530.3745727107,-77141.3471471646,-78247.8811050532,-77860.8558912312,-77674.7816616522,-78602.7042193372,-79167.8076281478,-79873.5917658468,-79115.1087014852,-78685.1690787314,-79147.0871257397,-79628.7821046664,-78920.0891866199,-79211.2633082451,-80288.5410246832,-81031.0870978623,-80917.1685403452,-79987.4043413481,-80503.9147861986,-80872.4575314439
"343",-71750.5610919204,-73750.7144769759,-74651.0861010948,-75961.2473273858,-77100.3864950391,-78550.506039471,-78752.3303491704,-79481.1900008018,-78921.1259243299,-79395.9322342055,-80479.4327406215,-79531.7765294478,-79944.2205397988,-79045.3519810005,-77988.9161330976,-77350.4977916222,-78777.4521387202,-80902.2533848736,-78962.0075821457,-78249.4751380988,-76879.7396756151
"344",-68969.0982123586,-71179.1921345982,-70766.3355584167,-71341.1849599832,-72639.3297749744,-72148.7342490223,-73024.0679461621,-74302.2818914328,-74824.5750426282,-75629.5523412026,-76732.3870335222,-76281.7833711954,-76066.9638037923,-76801.1549181067,-76633.8062192901,-77436.3209905085,-76980.5508939935,-77475.416421291,-76901.641460322,-76931.7476859423,-78028.1574841979
"345",-50264.2685342751,-52712.0923196213,-52397.8358769153,-52491.1619699099,-51695.2696342906,-50657.6629023341,-52020.7379909384,-51841.2730977603,-52405.7330244939,-52469.7122224176,-54479.7817676808,-55011.4378872367,-53286.7629240064,-53280.428854863,-53047.3068308809,-54385.386251512,-53647.623963033,-54057.7314392865,-53127.7719873356,-52982.0583567296,-51059.4543889744
"346",-67062.7445270517,-66517.5128870279,-67062.4774183357,-67195.9333443549,-66767.1904416076,-66368.7034655128,-69408.6950069642,-69201.0939119925,-70283.942831506,-70307.6144605248,-70091.7522603152,-72249.2235914153,-71759.7720825517,-73806.0969596971,-72869.6972851968,-73278.1249383686,-71629.4755312794,-72508.0957691125,-73372.6497466296,-73331.1366886273,-71437.8745997762
"347",-70263.5198094137,-71838.0943202279,-72708.8470385673,-73121.5584393189,-73903.3594106759,-74829.8966961556,-75489.3254567901,-76421.0124985417,-77659.8016992859,-77196.3116262246,-76917.7236038107,-78074.93250464,-76652.5332774479,-76378.4561452784,-74874.7265344816,-76419.0344738635,-77301.1008956905,-77921.2964174539,-77148.7619670285,-78601.5130525669,-78125.9314408624
"348",-72412.6789551484,-72204.0497666089,-72798.1626831237,-73944.1283844272,-72352.6174800634,-75124.8295254745,-75347.175565818,-75184.7158881793,-75768.329424123,-77086.0778089177,-77381.455431289,-76786.6183383188,-78047.8736081966,-78500.9935868586,-78914.3121622383,-78163.8157526386,-77753.6644241883,-78085.0249485603,-77115.8938446763,-77852.3688493043,-78216.1112437634
"349",-71935.8958786361,-73726.3424323849,-74589.8207430947,-75984.4886477456,-76876.6935653948,-76726.8305979727,-77032.5406346687,-77796.0531083414,-79284.1085915821,-79500.7634085037,-79221.7809811807,-79926.1530954728,-79210.6826384123,-78604.9404105883,-77190.2434663601,-77608.5295471009,-78690.8213403982,-78560.1959883129,-77848.3682007267,-77298.7411799169,-76736.6425409354
"350",-72407.2304584953,-73505.3588431304,-75091.4987388722,-76043.935774847,-76124.7691726823,-76245.6204378171,-76700.673529239,-77931.7944647026,-77570.2878374109,-78696.0289373217,-77167.9974509496,-77688.2818909854,-77576.1734875273,-77646.6829172047,-80731.277784332,-80234.5577066037,-81087.6951232097,-80807.5828671242,-80651.7856722367,-79166.3512040044,-79195.3337797451
"351",-73499.4686475276,-74082.7308562602,-73727.3686027773,-75027.3236764294,-76464.9829554551,-76269.9417377895,-77178.4351503548,-78792.3546291694,-78759.6682152469,-79826.9568323705,-80322.4767405945,-80317.7378293227,-81260.3875302378,-81100.8627420268,-81916.5727830728,-80889.8216817177,-80663.5175639803,-80921.3219635188,-79938.7714946669,-79935.804498284,-79730.4255252514
"352",-62435.8999259359,-63383.6956343821,-63746.629131525,-63975.5304249155,-64931.7998795925,-65648.6744062061,-65376.2649124928,-67447.5834334432,-66300.4300357427,-66023.4298103658,-65781.7264280123,-65499.4050149469,-64064.0251050259,-65445.4909618494,-68174.18248615,-68343.8189213706,-67934.1088225814,-69420.5277961979,-68733.4328084601,-69013.116731723,-70407.5609288224
"353",-61876.9553925216,-61991.0482784214,-62403.5860674632,-66754.9181462987,-66629.4231482928,-67380.9712215991,-68186.7551401682,-68857.0005268575,-70450.2307914328,-69434.2246182547,-70366.2502261151,-69360.6650029774,-68591.1557886792,-69055.6987737757,-69515.3082282597,-70858.5361662441,-69593.4806035009,-69103.3118648778,-69175.1271906615,-70007.3420335283,-68514.165521302
"354",-54997.1122468616,-56823.6216576887,-57581.7325481774,-57473.2868447048,-57672.7200289426,-58421.1264514771,-60342.5698664792,-60427.2711141525,-59389.0036265932,-60448.552271433,-59477.9245750152,-59889.07685633,-58962.2139907373,-59338.695251269,-60023.8538426935,-61044.1276332277,-60872.8412366026,-61059.6236761616,-59915.582881647,-58858.0132066715,-59440.2272358663
"355",-69576.3716535084,-69566.8966167823,-69841.1240916044,-70916.9531584556,-71843.6078953532,-70825.9353222144,-72019.7730419751,-72921.9175591231,-73938.3228786602,-74341.4180907873,-72247.2712717766,-73753.8752303787,-73385.358634292,-74360.0701852891,-72000.7620852208,-73203.4557217717,-73563.382354779,-74165.211085303,-74201.1161545505,-74225.9818504896,-74867.4579357754
