"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"188",19877.9848543539,14568.4929495963,12613.2102336304,15917.9821467675,22061.6882592006,29989.9048193165,41022.3043193194,53042.7680924221,67740.0390489803
"189",17919.9400963407,12739.8262413424,10990.6433956753,14353.061830019,19306.914633548,27727.583717161,38568.7929454877,51344.4575279288,67773.6934143568
"190",16588.3912725277,10634.0441976764,10583.9514717652,13095.5642552899,18512.78056788,26700.0630482542,37950.7774664981,49900.7817822461,65291.2897105976
"191",18075.1326271229,11801.9676988421,11744.5862433907,13790.4543503154,20031.0225158515,26858.8992487199,37827.8455957408,50682.7074627701,66108.5628249614
"192",12818.5026527006,9571.96610144585,8376.02332425722,10866.4193272862,17474.4258197806,24825.3578741447,35535.9633794227,49015.0262015377,64352.6357901524
"193",14962.3623747264,11761.9898232964,10728.552712598,11832.6142149405,18988.1385290454,26912.1718846613,36618.0101655821,49164.6865409641,64554.4187746741
"194",27054.4277588207,13554.9361349799,10645.4822076607,13735.5222457177,19205.340744683,26260.9487765133,37274.632321975,50599.9270910186,65844.9558721125
"195",18802.1918640282,12270.970471678,10612.6100731146,13643.6836125271,19331.2931494748,27316.9868000363,38974.8859252541,51465.5605171081,66428.5654182443
"196",19106.6668373095,13888.4885370551,11822.4122550442,15763.6780632421,21223.2985353789,29278.0594686864,38980.5938801438,51561.7750377463,66238.7756527689
"197",17791.2021813836,12359.059323257,13887.5227009789,16316.9253923252,21811.1334209982,28046.397743175,39073.3541504229,51741.3621924735,66201.2081706525
"198",20415.8569944575,13325.2116349677,10715.9643287272,13119.2421775178,18701.7384040815,26512.2931784993,38691.5449810344,49522.2669479134,64364.690674585
"199",16960.2349370997,13839.679163845,12695.6242212838,15566.448276154,20346.0410610214,28970.8320758772,39422.5985431876,51891.8174015431,66686.6245495332
"200",16444.5994668513,12306.7200211601,11661.895756627,14762.731179183,18734.8111931563,26702.6450503424,37527.131412964,51083.6565370291,66251.566778882
"201",14409.4645146279,9962.60921342361,8067.88805504257,10986.2958036798,16495.8921172585,25562.8910925311,36539.2328121424,48876.7015232452,63806.8497191626
"202",15461.6902895884,11960.5574981498,10309.9183225007,12274.310754042,18053.3807910008,26125.3683258248,36704.4808799558,50043.3347358065,65240.8152691129
"203",23516.965354903,11946.4216651887,11824.6350703039,12405.8018517132,19985.0274209695,25839.9953650919,36568.9169333388,49180.5521027924,65042.7481867117
"204",16883.8467996924,11214.8505433048,11686.8630135621,15984.5116373663,20847.7631242613,28042.9118722097,37808.2078335026,50321.5839691813,65959.6886139151
"205",23694.04570043,14941.1828472028,15266.2172189436,14603.1488860292,23487.6910225294,29447.0519688839,39688.5174512263,51955.0804418548,67777.0576495483
"206",15664.9574599751,12453.4441217489,11038.2188241411,13464.409502352,18588.6405487039,27189.4673048993,39989.1052178712,50335.6694577014,66674.5213434723
"207",15445.398059072,11534.2652169247,8996.94405678278,12128.7202743119,18857.343903418,25896.8358384513,36508.2744940301,49141.3604336658,64809.2187460298
"208",16893.191914463,11552.6511830007,10350.7805236359,12426.7602841106,18443.483275495,25328.5614567085,36669.2342574317,49408.0814219254,64752.8536471835
"209",19476.0797116182,14322.2003520658,15238.6955120115,18388.144136389,22220.6867309104,29606.6235724905,40772.1703270178,52730.8557294172,68302.5903204923
"210",25032.4332946016,16917.7427984104,15973.6646308592,18544.6523219978,23084.6434485059,30247.8993027814,41509.7334746996,55222.9821844185,68919.1428083655
"211",21479.7556969112,12369.424672006,12817.4669430443,14647.4491694338,21347.3510699499,28465.0195463527,38240.8501019827,52170.2139171273,66472.0036269892
"212",17997.5960724039,12605.9575030298,13563.6870404525,13768.2423059568,19456.5268070792,27129.2068116278,37877.6017224287,50793.0218289796,65606.9642759002
"213",17195.6323874243,10814.4680204031,11546.4003504651,11855.0787296704,18138.5589519442,26094.1128791063,37231.2178706571,49934.1137406166,64879.5926172765
"214",21168.1974236807,13860.4602900674,10524.9294425182,12700.3015219707,18152.4645055308,26763.860118196,38787.4162173159,52289.8928391241,66625.4180836299
"215",22885.9018496037,14178.6162100141,11639.2459211852,14462.4460957245,19078.0613961749,27374.8064374692,37716.3505425682,50714.6744697055,66140.2307717387
"216",21433.0011508274,12212.8865227926,11040.8608646608,13907.5876820466,18683.8148038139,27186.1537761866,38072.9719327916,51439.1066697499,66314.3533181235
"217",16936.4861785782,13453.7170261445,10910.6294119674,13942.8812567623,20790.3302311959,27390.8449030691,37777.2245403603,50581.6396058404,65864.4988589873
"218",16256.3695176833,12049.0248370826,12462.1261155263,14957.3635450745,20303.8546067184,27883.4226205747,38742.5397882509,53607.9021616088,66354.8388819319
"219",24201.2802317278,15450.4824797689,16697.3361076791,18674.5607251462,24617.4067183152,31498.3309099622,42034.4959974043,54539.3931821502,69282.8341549904
"220",19716.6797545395,15299.8530314915,14713.8365951577,17300.4197812356,22462.0252208622,30035.5182799068,40032.6968894002,52544.2425617674,67690.0633054869
"221",22581.3028410015,13447.115850878,13758.6343631403,15637.0120420258,21446.0175522741,28276.6510668901,38420.2837698663,51291.5388759326,65693.1224880034
"222",15036.596699567,11659.0816205035,10390.6887951874,13692.7735716619,18206.0687113483,28685.2521814058,38137.5220841698,50249.4804301505,65927.8240058252
"223",16429.3226009816,13033.0290811248,13556.8859076142,15730.5289454402,20717.5618995764,28230.6073400622,38741.0491925264,52119.7630427305,65960.7215008294
"224",18290.8126461906,12374.8938360803,12861.2063214733,15070.6761405305,19658.4902070566,26854.5030107956,37949.9085220852,50837.1436072675,65356.2810251693
"225",16648.2545330754,10576.0818055015,11200.9140622303,14083.843770152,19281.5702304268,26183.8932426497,36922.4853765772,49702.826400857,65582.7085633559
"226",19515.1743270488,10865.994947025,12541.1285066969,14946.9121978992,19455.2191080232,27373.8894023489,37462.5411332366,51398.9627752117,66067.4653152162
"227",17463.6248201391,10052.2840043165,10342.4952875399,13657.2154670882,18061.4104971362,25908.3320615912,36727.023950866,49640.7301255318,64883.442930041
"228",18010.2775777971,10984.899072214,11270.204744191,15625.3196559254,20746.4539719219,27819.8146522238,38262.8636470651,51009.4303498969,65148.7354875573
"229",14843.9130721391,11274.1450089303,10583.1756736924,12688.3605464435,17832.4625459544,26406.2114627287,36533.0219514214,49465.1836185924,64397.8892158143
"230",18058.4299052509,11001.6784187696,11313.2035935657,12457.7887906431,18389.0971678554,27040.1705263445,36958.0440351,49887.9861095195,66192.7807692393
"231",16444.902535693,12234.7438993525,11778.7286567615,14020.3304294616,18710.2316712146,27083.9876437516,37422.1894936992,50616.9787572465,65983.7270726854
"232",16530.7954365848,14709.3019946309,9575.33424134467,12384.7341913376,17136.4243183748,25837.3261174046,36607.3657053539,49719.3568694226,64791.5108578269
"233",23292.9809986135,17170.9823897333,16054.2757967074,16215.9875955781,21323.1868273033,29729.5031649002,39060.174396518,51968.2696799624,65826.1958673523
"234",19904.626980924,18333.7434298414,12144.6661567702,14125.7457533916,19196.9486831586,26702.7599438896,38312.9930541959,49761.3531684844,65105.7771808808
"235",18244.3344246666,16880.5523553028,15638.6976087405,15101.9676330036,18889.4531541464,25864.7155845432,36806.1313049675,50419.3658163019,64864.2304948999
"236",18316.9110613522,12047.2682745583,11514.9750281373,13458.8235553173,17718.4354211526,26500.5139175139,36531.0344409943,48812.0545980834,64441.1840247965
"237",17908.787800464,13034.1553048835,10551.6355415991,14415.3942961932,18236.3445035861,26968.653717587,37590.4726631101,49653.379139283,65276.3039727795
"238",16986.9900233286,12502.1574722609,10371.8131293414,13268.8159563835,18701.4854146398,26938.9281001654,36281.619012165,49601.6098955214,63895.1734064776
"239",17878.323098573,12032.6421031619,10085.81536045,12126.3384584027,18361.4246936494,25048.8445307288,35687.1928090617,48246.6900072756,63780.7378890279
"240",19106.7761291289,13914.5279482811,12001.5821058353,15061.4477968197,19903.2662099337,26929.811255849,37412.4537396602,50022.3203981575,65230.318409758
"241",16277.9217246371,11335.6855679923,12014.2224873163,14610.2571623687,19435.8731379347,28012.7341693138,39394.6435996862,52342.8709249462,67562.8502983563
"242",19086.8029876607,13642.4180315077,11761.9973152878,14883.9061282154,20861.2333816818,27522.1834065196,36767.1480478544,50663.3138175887,66550.2616457339
"243",19007.8514043351,13327.4244563666,12708.0831894242,16102.0882373084,21239.701924326,30126.6948135654,40412.2682969794,52624.1167522633,67916.0777693253
"244",20272.5231995574,14365.1850449523,11648.1127536204,15375.52918486,18363.0198267809,26654.828594779,35822.9510853644,49309.9692561464,64541.5080199444
"245",17403.3412495648,12443.6326420409,11167.6684278127,14633.6941013046,19400.0741472835,26937.676511037,37797.1561181845,50573.065336072,65780.2077690405
"246",19393.7395079607,13472.0772292788,11495.8152413731,14333.8749882759,19348.6821522754,26964.0420126093,37557.1763371601,51570.7441917001,67027.2483551005
"247",15110.9833273045,9994.22441557648,8887.30173761232,11430.2145753366,16341.9151492453,23949.4866164851,34760.7592835388,47384.6425149009,63217.2595116084
"248",17004.8531074207,11445.8644649252,9546.48295608817,11251.0846435237,18074.5664173362,25491.9433078345,35310.7325845416,48798.2343608031,62850.2416141695
"249",14986.2079345866,13734.7345522596,10371.7703066248,11828.7355611412,16492.0369556172,25434.0453078866,36351.2130525767,48870.5368047392,64221.7644195735
"250",17003.4288823538,10588.4183985867,10062.3970643626,11793.5115187192,17317.072745809,25597.1306923653,35806.1433721816,48352.9803814996,63417.9546990397
"251",15977.8839175207,11575.6111943301,9040.39335883322,10783.071094631,16083.3845219435,24040.8476575119,35443.8942919353,47951.8886234091,63207.6982210208
"252",18465.8013147044,10250.7409514138,11501.4202198103,12664.578400683,18814.5224757193,25605.9083307458,35944.2311808351,48774.0450074659,63825.9663701295
"253",16674.3982377735,11524.1562545894,10434.5983306821,13505.74517862,19889.9361569724,27963.4624897739,37358.2428053328,49843.6299159425,66062.5034454505
"254",18788.6721910255,11015.5703136943,11213.3554197215,13843.276757078,18802.6429240163,27220.9945468862,37302.9038234106,50361.6730970592,65209.8971660455
"255",16564.9555867538,9756.19851391609,10268.9197858794,13110.3847355368,18065.8863995949,25672.6316107904,37037.7470185172,50440.1910145131,65617.2511506366
"256",18736.0943179583,13287.7486940576,9826.609179199,13065.7266869612,18664.2111681258,27346.7125742082,36163.5983466659,49372.4721857101,64772.5747117753
"257",15442.2232663718,11202.2794596858,10528.67648092,13703.8010064951,19187.6723568579,26730.4994466417,37683.423657715,49984.342602318,65579.1413355835
"258",15085.163686172,11529.0844267756,10143.0015908814,14029.0027380132,18798.5368222753,26803.2369255898,35952.2271610951,49371.1953592509,64494.4693600475
"259",19735.3317412422,12507.2262075492,12460.1059708576,17225.4405045822,21752.9536421868,31131.9626801632,41312.1097211818,53473.967151597,69252.6067375819
"260",22232.9807402514,13384.4059462139,16162.699794514,16536.2865786395,23683.435917431,31880.9694052374,40114.7715649157,53246.0398055004,68794.2464478348
"261",24525.1161203449,17255.5714832247,17940.0475421655,19152.3477311275,23000.6530625887,31942.02389765,42320.736506237,55291.8555084273,71169.7752764865
"262",16260.1751818578,12702.6477615415,11911.0133831975,13945.873520991,21001.4920143793,28791.1757490595,38170.3401423908,51085.8052131576,66903.5194209809
"263",22485.8945934178,18820.7481823288,15368.2151076776,17502.5494101811,22947.4294231472,29819.5442802332,40689.4412038846,54450.5989288102,68548.1357913669
"264",22984.0631481905,18388.5058943605,18604.1908470304,20999.9511744945,24478.7107821035,31440.9206992929,42224.2832143932,53702.7460342809,69473.002595004
"265",15365.4534838094,10411.4224403668,9890.7826447732,13321.5202465152,19162.0737795292,26692.3155751218,38428.125546471,50699.6914984918,64895.695981001
"266",17574.0723636017,12086.2413961539,14425.1186214421,15649.1984861326,18727.3836136581,25789.2202390542,37514.4116418198,49795.4572963468,65913.921888865
"267",25377.9083002778,16522.487543782,17774.3402385715,17811.062179642,24141.4119903308,33585.1397835277,42869.1453214043,56658.4178143724,69281.2409061946
"268",16990.403570388,10816.7740281866,10483.9771754563,14650.4713349295,19848.6105645871,27242.5081847223,38928.7941029846,51442.5783512309,66637.9504972133
"269",16442.6674177091,11022.3601304175,10274.4282687146,14139.9242887119,19819.0896852888,27344.8597595207,38341.8710203707,51024.8911934852,65826.1806474299
"270",21716.1588980608,14949.9306379314,12535.6216305484,14182.6482017309,20150.1803482012,27095.6023905478,38226.1713299146,50558.8774696669,66213.7676220783
"271",17993.5982490086,12942.6330364919,10534.3792927702,14693.9440781993,19514.1330559633,28010.9585773149,38348.822458798,50650.7438465055,66277.7606100722
"272",19631.0436400747,14209.606461813,11898.1080661536,14529.8571476458,19626.7085250776,26605.0970837696,36608.3932749035,49782.70000697,66045.1982105488
"273",18187.4898027928,11058.0240733268,10826.2924817513,14076.9708721712,19078.3970755213,27634.8014594312,37021.7566715057,50409.1930991812,66298.0626459935
"274",17852.9305589005,12588.0683726602,12579.512437351,16301.8950552028,21905.7060262159,29551.5053414692,39254.1596348911,52013.1616675449,68445.5005127075
"275",19599.1774946045,13987.7154127965,13401.7229548519,17227.7055616057,21319.1910627253,29549.9106140055,40012.4258837142,52856.0694531471,68004.4802389287
"276",20681.288992016,13187.5234802323,11726.1772009322,13715.7586209045,19576.7293394214,26998.5850455332,37636.8513829193,50449.3539157218,66130.9596470141
"277",15226.7653823358,10816.0865602774,9380.27303991557,11938.6634681392,18545.5164432102,25572.267297631,37059.6756052715,49460.4978226788,64010.0212204523
"278",17665.6241105778,12436.001074206,10519.3715981732,13233.0726353509,19394.1610031095,25928.9028270341,35996.653591933,49732.1757663098,64882.4347022173
"279",21115.2488792953,13495.1298679023,13386.3937804033,15696.8583451804,21107.1712843412,29688.2880040629,39428.8250712396,52391.6932897995,68224.5983010177
"280",21090.1085433779,14828.0767451647,12745.0738298061,14851.7568429241,19345.6912141655,26595.2749193958,37946.9350983413,51778.3864784004,66159.9490456418
"281",16726.7194870625,13210.6112020146,10521.8155388677,12941.457370466,18372.0813905803,26343.1995452522,38017.9657447752,49240.7194270457,64785.4039098044
"282",16421.6578233358,9871.05356550622,11356.5777568011,13212.6581588798,19628.1458366507,28172.6335788551,37828.532416153,50676.5878053483,64609.3949936472
"283",15369.099650486,13601.4630435281,11943.3669111027,12841.2101074449,19249.6335996424,27424.0048377226,36723.009577109,49532.2775399978,65837.198937468
"284",15834.2872694895,9725.65506137781,10469.9754704223,11579.1646924492,17844.4061537614,26048.2319638504,36993.2502638251,50275.7201816248,64594.830528053
"285",17078.0768026041,13244.7597876243,13598.5171371406,15371.9289912436,20600.6749138132,28573.6131681234,38402.6557860665,51108.8353666575,67079.3917388564
"286",17572.4753662915,12829.4139744816,10853.1251176114,13996.9790954133,17942.7889019767,26078.2960446482,37652.5436991322,49523.6084156989,64941.5764773069
"287",20138.7520195177,12584.7625128123,10755.2272463628,12534.5301295115,17978.9852138556,26436.8100507003,36994.7974989228,50262.2255103235,65412.1484333728
"288",19778.1873274123,13932.2263352867,14603.045058212,16592.5390391013,22154.5512614128,29238.4102701928,40530.2359114876,52533.9016150992,67337.2793090727
"289",17101.4979913481,9142.82203655487,9064.54868045683,11628.1731932437,17788.5889540484,26626.4866302131,35995.669577379,48619.5907282131,63603.9435999586
"290",17086.4279590637,11179.099518554,11343.3999709998,13035.6891683992,19070.9128262453,28875.1393879294,40610.1120855128,50996.9766811109,65672.0920307591
"291",17422.323766926,13038.110965677,14170.8105172518,16029.4283395391,22505.6493579666,30597.4479239557,40575.1370219862,53769.0947010587,67573.8933356526
"292",21134.4472864668,14581.9137955115,14055.6324926864,15180.0436089239,21189.5794527337,29069.8955592521,40002.1481076664,52103.402881821,67411.8085510593
"293",22570.5571952593,15382.8266163433,13027.6984762382,17036.0619001854,22889.8476321025,29751.9753198604,39790.8245445022,52150.1172331074,66959.2248935073
"294",14245.7933881679,10922.1634255723,10204.963527441,11694.4756313186,17924.8020910653,25033.6748977915,35374.4758522157,48016.7565012954,63300.0867916773
"295",16342.3254689245,10771.7945009695,9225.10477714138,12299.1666571506,17755.00407927,24792.9598922709,34855.0125586262,47957.5739868272,62837.4685342335
"296",15335.7065060784,12495.604527806,11454.9401044326,14939.9854887603,18891.9778749512,27052.1428380122,37924.9657769683,50604.4388806286,65767.1806328399
"297",19684.6519855079,13331.5822181213,10471.1258507518,13481.6676940975,18220.3813299785,26556.0869570406,37256.2031674318,50087.6082972921,65413.8597943036
"298",21574.0723234309,11739.4963205905,11698.4629173037,14451.6549719605,20250.7692628591,29750.8475856185,40200.1338893423,53124.0866288184,68358.5097528481
"299",16912.8432848027,11700.9260129105,12435.2065846738,15536.4571842901,19746.0666590491,26196.2472683575,36960.2289487662,50314.8074111333,64844.2387629659
"300",20816.344759872,17712.4659763497,19577.0680842575,18896.3432300059,22908.3786861879,29197.610942653,40433.7787322935,53509.6567225203,68015.560221492
"301",19842.0936686197,14307.6162424741,13909.7503138766,16533.9580095326,22324.0475679585,28765.5845216886,39405.0258754972,52814.6846423921,66528.1794992679
"302",17904.125026039,12313.4626886209,11261.4320579923,13854.1888393105,19570.8524019669,28141.0341678282,39435.6187868246,52138.8164267972,66967.6040351116
"303",18268.4356019467,14332.6021530245,12667.2786567569,15192.3824349211,20769.6159743336,27365.4717173784,37064.6268032688,49640.8984595915,65135.1441550078
"304",16647.9459044872,11284.7554259268,11251.5502751008,15548.55539149,18886.0042876465,27477.9431749767,38308.4010420287,50712.6526510464,66133.0614528477
"305",20126.1503641937,11134.2904681276,10805.9781868574,13780.7295002117,19918.8230074215,27984.8409880869,37827.5594642565,51458.8727866954,66509.0749287537
"306",18894.6350772209,12901.3682918951,11598.4813073051,13262.3144071897,18231.7079282376,27443.0880578172,37973.7977463308,50709.0074374431,65570.2086678539
"307",19230.2687335137,13031.0337649553,13871.9077899543,15142.9342629864,20484.5813188637,28653.5491988974,38760.523149888,51669.5780394646,66588.8697461524
"308",23108.2383961021,15196.0572276546,15270.0977630679,19752.1820849587,22969.6998492129,29216.1299556341,39906.8904611124,52072.8625762547,67228.0330926011
"309",17394.0448743033,13299.9164045073,12093.9264479245,13856.2341085764,18365.7220107896,28323.0446922554,38740.1401080835,50615.0670137944,66351.0269853049
"310",15502.0601673016,10568.3372531354,9917.73700029438,13163.8981582302,18593.0213815217,26877.2919479354,37711.3826787959,50628.503717134,64891.2850756895
"311",15905.6083226388,11466.9968188148,10369.3034280012,12932.1240797538,18946.4441778797,26894.0644064541,38270.9037959816,49747.427287982,64852.4055155533
"312",15389.0833992537,10492.5708614666,9816.64289211966,12183.507414966,17478.2106087295,25809.8571556934,36899.3743499465,50390.2354729127,65305.8925722137
"313",19961.0382569879,14030.4044948421,13666.2360917121,16668.5918922328,22252.3056567307,29762.4222080376,40106.8530431318,53042.0664378688,68429.7795061434
"314",19323.5068640542,15446.666606817,17889.4798790828,16066.405763746,21959.4907745807,31178.1700074698,39940.9194514698,52784.1135593456,67922.0442496563
"315",19452.2392544179,12403.1703580245,12220.662373489,14166.8748200216,19259.1969758267,27616.0355578184,37597.9824570436,51702.157617389,67049.1111358814
"316",16675.0890418501,11084.475013397,10465.9121343226,13341.5090451046,18454.6382291446,27010.2249962705,37798.1424681017,49794.755597854,65136.3660515815
"317",18560.2508207849,12698.4088142594,12164.2396425564,15425.8682932369,18889.5096272756,26618.1935628774,38077.1813474844,50635.1839777978,66399.0713384388
"318",19540.2552879287,11989.9881966582,11066.8689536439,16289.7322707135,19365.0663259478,27298.9056160765,38301.1912750054,49965.6088602847,65898.3583158656
"319",18043.0017901149,12016.5820279607,9716.15206455077,12404.0440486827,18531.4326385544,25889.5776933948,35711.1300448112,49046.3720577484,64184.305340979
"320",17276.738845248,12256.8176927697,13489.1649236485,15330.8255293518,19978.8435547664,27261.2053941098,38117.5443011744,50554.1860377037,65409.328933852
"321",21668.396472051,15151.36701993,21329.1605863728,16148.5087808388,21273.5855255838,29826.1531406851,39466.9438139081,52723.1780061102,67337.5595105696
"322",20424.36443504,14319.7815464449,13321.2216757981,16818.4835924841,21327.0157190016,28973.7538119405,39389.1232689021,51837.0269067415,67420.2374954459
"323",16449.9575045187,10312.0628760244,10792.52943437,13879.5918869505,17745.7809759601,26402.780670781,36790.9639093294,49297.7608839378,63505.8031873581
"324",16651.9699125431,11290.8788894302,10912.1159360182,12119.4433483946,17898.9433309053,25177.1737198015,35350.0395360293,48887.4911817791,64596.2441617865
"325",19486.1308132827,12427.8635993426,11927.3308500683,13443.2049632273,18539.8228127825,27205.5040681104,38069.1515509254,50075.5814087284,65414.8040433669
"326",15528.7167042941,9114.64935946544,9522.19278326077,13392.536961607,16995.383268448,26155.0229711363,35334.5754969946,48922.3431364469,64645.9146435885
"327",19913.8072546106,12491.8358654027,10549.930182487,13137.702648898,18038.370925153,27254.1957670705,36584.297950011,48910.887228167,64939.8247588212
"328",16994.7877483385,14927.2751902995,10891.5873955117,13242.3431852425,20854.4683604122,27349.7146922394,37312.8847686535,50708.5224791254,64866.3595220615
"329",18997.3616255199,10986.8628496108,11059.5509636663,12661.7174343313,17200.3850116606,25962.8026616131,36203.0772999164,48497.3370009157,62960.14570148
"330",21489.339984298,15778.5298932759,14106.6144861918,15857.209979166,20995.1847409386,28065.9784122117,38289.4267625973,50191.1539656779,65884.2401243
"331",18234.0879488351,13107.139476424,10563.7659107567,11461.2434532985,17537.3523130552,24575.2560012799,35404.458407678,48196.5556896577,63606.4052936324
"332",24117.205657488,12815.8759137282,12974.1013809097,14306.8352684525,21073.4547501192,29837.1425184598,39910.4315883979,51747.7367410313,67006.7883299619
"333",16018.8097623354,12306.0421192441,11465.0781823082,14619.5792905173,20351.8346866266,26807.5142795095,36856.3475394278,49309.0929426445,65078.0010357824
"334",17475.6209773351,13003.0930735123,12646.0360293493,15127.7151749073,19102.1358779291,27317.2151190718,37465.6936666022,51434.8372261457,66719.0504261247
"335",19146.9939716195,13633.9030724912,12113.4109159365,13401.5152651345,18508.9335087001,26277.7090052916,38532.4476278087,49694.7633635964,64991.269060081
"336",19307.353605019,13163.279927439,12319.0718128716,14978.2929323752,22550.6350908416,28281.1915640805,37647.2128149618,50286.2701247512,65206.1012082311
"337",15982.6799267031,11437.6681343478,11354.4636999932,13692.2131059932,18263.7823941166,28359.7056692652,37985.2616655328,49970.3876734679,64796.8554416546
"338",16500.0311825552,10811.1517997618,11532.9302137092,17083.3816310223,19959.6614181625,29023.2814362178,38073.1644176983,50689.0819988051,64566.2205243469
"339",20062.1871005352,13175.4180181053,10609.5950441462,15158.9074388134,19810.6568870279,27368.283264722,39341.9365044553,50733.6580571803,66828.0572543052
"340",17523.4268680328,10366.7757831124,9661.67895222304,11999.8129676137,17820.5552624114,25435.309137551,36522.5481677704,49429.5729247869,64332.9940891875
"341",16178.774696971,12113.7188979639,13036.8723256445,14553.1529070517,19858.577896541,28781.3742011615,39286.9380856848,51933.2306825074,66328.9383587992
"342",19484.890589341,14295.3447493705,13529.9424994465,15561.0191017876,18638.2248234472,27454.2081511893,37076.7594193176,50199.7310223948,65858.6503456446
"343",17148.6539496616,11005.3687946019,11487.4323874092,13684.3938775437,19847.0136712547,26297.8914734622,37265.4865195377,50231.2932778233,65178.6628439645
"344",16326.3361901508,12722.3322654916,11231.9485885919,15993.3861341291,21254.7019154565,27655.4822900619,38570.5654070601,51391.8198120399,66849.3071733715
"345",17765.3330013218,13845.2005396375,14788.9394932631,16304.4749510036,22125.3193007425,30057.7602707767,40844.7136212147,53229.3441920314,69902.5303839652
"346",18404.0898392653,14825.2882340957,11919.1083235201,14347.7783294612,20768.9007773343,29297.8761371408,38716.2526744275,52156.586180083,67294.7323410771
"347",14488.8041683676,10815.4238835347,9815.313056852,14316.7284005473,19193.5949490877,27177.7149599033,37640.7344903574,50206.5174730664,65615.3554283566
"348",16718.6006772385,11910.8333516397,9305.11984439704,11944.5290283871,18340.0991235428,26476.5675256955,37949.1882471535,51232.0719483746,65498.7837979275
"349",16253.7002167986,10324.3882015273,10513.4954008761,12042.8778701009,18658.2435084758,25915.6089120783,36697.4170901041,49903.233382419,64747.2993192148
"350",18400.5994750836,14160.5074199956,11165.5923935213,13360.1210149526,18971.9644084109,27156.4277764753,38411.8742216642,50310.5313514029,65674.5210159666
"351",17335.855779409,11378.3028131511,10779.5679561942,12792.9189405955,17683.3420988162,26090.6276483037,36782.9457151241,48592.712914435,63891.2252221821
"352",23384.6158670616,11460.7288139713,15230.2146839422,16702.0415639071,19336.0895957668,29152.0369550279,38296.9104919014,51613.7190995745,66588.6366778553
"353",17832.6703435283,13857.2048933117,11724.692998808,13439.6148405495,20457.1651340983,27937.5233208971,38798.996680288,51837.0259235293,66626.4288783729
"354",19126.27747162,17205.5073781511,17963.8186517173,17379.779011684,22919.4131230764,31754.6301237893,40966.406171162,53962.8726070578,69588.4557749303
"355",16298.4484577944,10185.1677169871,10274.9322288233,12966.4263495266,17959.7191802526,26454.3129772086,36308.565996342,48621.1350143032,64765.8954720027
"356",17888.0406165772,13667.1298646803,12321.56385308,16152.2773326125,19163.706495881,27231.9550640382,38294.1504701528,50827.8683767643,66456.4610905343
"357",19517.6263079359,16647.3735063551,14969.5486703191,13734.7811324269,18500.0928245521,27046.6104272164,37831.7366776665,50509.8332830941,65980.5772281654
"358",17923.8419013162,13466.0823759413,12175.6828795151,15389.9258482434,19648.6880016784,27711.3917470939,38323.3184850285,50779.255063314,65486.0028329111
"359",15181.2046306415,10168.9661989418,11003.5046653497,15503.8548073659,18760.5493313213,26069.7730401732,36705.8273709731,50644.2605390927,65061.8728765664
"360",20137.41607494,16542.2197007279,16658.8197582987,18157.6371140579,21990.9714070811,29253.5551371671,39909.4264537675,52381.0305053653,67758.4151073499
"361",22967.8115368043,14898.0248531722,16650.8255967701,17363.3440867111,22922.6324665682,30447.5497452943,42315.7307283592,56994.7293799966,71517.287801203
"362",19170.7293810619,13217.8301994232,13556.0061767621,16067.6249735408,21014.5237619895,29050.8256042887,38351.7540554783,51421.9475132394,67049.6370904639
"363",15201.388767609,11238.8284455182,12972.5400087734,12455.6842175334,18810.0837775741,26470.2213044772,37199.0075026489,50533.032707423,65742.2052707369
"364",20933.7899950294,13826.3910517936,14428.5774868498,14745.1591518737,20240.3715195704,27436.6963893069,37923.8523711506,50972.5901793087,66945.7104022495
"365",17884.7381086037,11875.8647451882,10492.2309387418,11550.2054089862,17982.3443978921,25910.0467255722,36503.5445172545,48850.8668703927,64173.7581508929
"366",15202.9674026803,9847.86796052897,10126.2253083835,14113.8219548787,17750.8818358756,26567.3423918768,36876.9319338919,50718.458969824,65199.0561077129
"367",16074.342283385,11048.0825261621,11110.5493713701,12712.2023828209,18962.7042459016,27497.8404637172,36749.8108520737,50414.5780979396,65415.0525112911
"368",15487.3525478879,8972.02590047576,9799.21891050449,12376.8859807691,17458.7988309763,25449.0984215285,36950.7931361625,49812.244207882,63850.2472688598
"369",17126.1967304939,12233.4100374225,11895.4182998809,13336.9573391588,19079.901788985,27480.9571878423,39104.1100678879,50303.8237688893,65385.1200398833
"370",17966.6738552521,11085.6362603046,13994.8319789886,13994.1344816063,19114.6327027413,25801.4883436729,35778.3322963801,49541.2079156158,64270.7203476991
"371",20861.4648447721,12346.9416095294,12553.5475795919,14708.6711886794,20591.1508936667,27895.9463403533,39588.7476894759,53051.3853573899,66674.2805051196
"372",15548.0197038988,11078.775024253,10980.574687431,13790.2555544503,19694.9037852514,28196.405533743,37583.3406321444,50704.3666065687,66518.6754803842
"373",16365.5906040983,12323.1563879037,9875.26880180353,12708.5725376106,18957.2729741964,28325.8537602136,38724.573985694,51248.1541467716,65680.8104160851
"374",17228.3147743296,10578.1318182068,9844.18188138887,11703.6677720512,17118.6914605609,25381.8839124735,36131.8065572975,49419.8175694915,65406.6599334508
"375",15560.1618078386,13173.1782035616,11685.5064061873,13759.2013459517,19957.5875067311,27516.8183939046,38330.2166416823,50973.0394905421,66973.1878108365
