"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"300",-59336.9703509715,-59862.9765150945,-60643.1802042846,-60634.8018159839,-60558.2329571974,-61624.5569644102,-61338.2159505602,-61458.444920637,-61822.9486085401,-62909.9125759306,-62329.1461946875,-61607.6916955301,-61848.0501538698,-60354.4950442555,-59683.213557751,-57784.1852320324,-59663.3525796772,-59620.7404612652,-59199.0793027196,-57674.554414909,-57501.3926832533
"301",-45779.23612547,-47878.4302380454,-47089.2973701933,-48285.5483854833,-48813.8271647346,-49084.0570155197,-48576.1155607832,-49571.7749181049,-48468.7280981702,-48574.7698531154,-46147.2895226725,-46697.4991233686,-46465.3703387927,-47279.7174219833,-46911.2692886429,-47595.957588108,-47367.142789136,-46791.4791431524,-44873.4308694147,-46054.7472882547,-45345.5253978979
"302",-52693.3309217939,-53625.4215019123,-53806.0966758257,-52587.609208356,-53906.5931088331,-53998.834527396,-53664.2974390379,-54543.8261714188,-53720.1260222841,-54204.0070360269,-54414.9343546264,-54034.1772980696,-54896.9331787843,-53313.0629768012,-55004.2394539256,-55483.5231462938,-53929.0150652287,-54261.2200787241,-53789.7280389497,-52164.4373187602,-52693.7702527571
"303",-60086.8354119998,-61695.362409876,-60335.5732319613,-60998.7362537067,-60896.8492264183,-60734.9421970982,-60437.4467128289,-61102.426727701,-61406.3508412977,-62003.6052126119,-61442.7012969137,-60131.6453320586,-60731.0670131543,-60122.8122925145,-60174.6339279476,-60468.7054663347,-60443.8240918762,-60949.1594341381,-60498.8384630714,-59992.2596618831,-59307.5076862257
"304",-58111.2026329984,-58506.738343402,-59342.6447474173,-59218.2266754433,-60101.5133748842,-60458.5197693133,-61689.646850458,-62077.0607149904,-60163.2657391856,-60705.4250317096,-60792.3233927579,-59406.3736491779,-59146.3331700906,-59562.2066432876,-60053.1739426313,-59691.1048812773,-60080.4949363603,-59552.7337732863,-58760.929095449,-58885.7993306684,-58481.0274463743
"305",-58821.5174253954,-59085.8445845523,-58847.945053227,-60402.111316415,-60177.519502222,-59149.0668503389,-59704.2226003704,-60132.5546226456,-59951.8620545114,-60474.2306316475,-59645.7409486721,-60226.8862790586,-60541.6156231578,-60497.1082521053,-60702.054142123,-60796.6737442598,-60738.7384847844,-61152.2358203634,-60545.5748840039,-59437.5706984122,-58802.3352243277
"306",-59727.6605470473,-59815.135823039,-61325.2156024251,-61280.8080364046,-60563.490004429,-60904.7034673771,-60891.0318530016,-61392.7006450608,-60630.3121913048,-59826.4759424792,-61066.8338474397,-59615.4317675498,-60383.9281537875,-59056.1793156766,-57720.54168576,-57324.1018731432,-57692.3181603165,-57714.1420448444,-56511.9558626075,-57720.5374675919,-56582.523528435
"307",-56495.8900738645,-56607.2688181049,-57598.9841382318,-57472.0858669487,-58745.3342407706,-58607.3252273532,-58944.4461722604,-57651.3649617912,-57751.2669071785,-58565.0880254206,-58471.2137798335,-58351.1424598407,-58383.4153602976,-56405.0750615897,-57266.9883220414,-56527.6576156371,-56666.9196129457,-56144.3785742522,-56167.6556039469,-55928.7856150965,-56422.5026615816
"308",-53924.7137711176,-55421.3765248713,-55945.8662114622,-55746.8091137599,-55574.8719231077,-56415.7637927949,-56984.8449137955,-54679.5867734565,-55444.6147372798,-55452.1053300903,-55511.1596126539,-56753.1335078172,-56009.8417608068,-54968.732859106,-56718.7916550264,-55615.311140325,-53737.5219838569,-53781.3353405199,-53727.2337234258,-52036.4820709655,-52755.6317231944
"309",-60998.7117685664,-61789.5857403126,-62282.657774521,-63046.8623115492,-62514.7245073226,-63597.6721474731,-62161.9731718823,-62147.32321145,-62633.2491831413,-63668.4267386011,-62866.5710936005,-61915.5178319077,-62696.1422517427,-62030.284872593,-62371.0927995048,-61222.4719026562,-60717.04375846,-61521.050962032,-61505.4828316016,-61005.3213669985,-59666.433786118
"310",-64032.1052370331,-64809.1113466776,-64605.7553199711,-65660.93110421,-67421.7949758763,-66875.694511664,-65967.802882616,-65637.5652299139,-66537.0458947136,-66512.8956950661,-66604.6803380179,-66788.8577015823,-65900.7864691976,-65747.538313132,-66077.1402834599,-65349.1615842118,-64822.9670909465,-64423.8656020528,-64233.8072663474,-64023.1507749831,-63502.4055879165
"311",-60950.5572947689,-62178.4790716406,-61079.2747959057,-60386.0799266366,-61256.0199484653,-63034.6898018844,-63258.5371201059,-62269.5596155805,-62321.3904248976,-61122.3302655201,-60204.0315727319,-61062.9982384316,-61241.833705141,-59783.1452039886,-59804.8350076002,-60582.2167300458,-60054.9394296955,-60307.0903901091,-60142.7466825075,-58790.1914694446,-58432.5479906476
"312",-59636.3681741359,-61046.7891190574,-61036.5834950776,-61778.6208524619,-61068.8429410766,-61437.7550457532,-60968.3126276713,-60989.3386395672,-59776.4612582405,-60061.6258531312,-60293.2680608059,-60492.4276675133,-59461.442093519,-56960.7598835359,-57076.7473697844,-57832.0463586347,-57151.7349419396,-58606.8196341896,-58119.7120392411,-58075.7246207743,-56842.6325703893
"313",-53454.6983495056,-54454.4500583914,-53665.3634839978,-55314.3855238045,-56182.8223663327,-56271.3318235481,-55227.4370974621,-55733.3165095606,-54716.3238114022,-54390.9296117962,-53765.7224700984,-55408.6292210715,-55291.0460266662,-53641.8730633759,-54201.8868169354,-51591.2300342051,-54318.7567917938,-52328.1654828358,-52188.3815510737,-52642.3474310305,-51206.9356660809
"314",-51578.0882399048,-52078.7593660975,-51972.063896703,-53255.8504574275,-52649.5916353215,-52665.7625106907,-52327.29354977,-53968.7575879989,-53664.7112808336,-52178.3037090532,-52393.941492551,-51726.1662337446,-50699.7192233092,-52011.7474371339,-50893.1796398378,-52307.9381562427,-52213.2880075255,-52236.7869395821,-50894.0078994725,-51557.2778627635,-51130.4692695902
"315",-51668.6086966292,-52437.4917325497,-52087.1014001365,-52466.1853251854,-54734.3209284915,-53412.400789508,-56109.1323019363,-55062.1966642486,-55385.2709562113,-54742.7447134212,-55417.6831235386,-53247.8556480259,-54221.9114323993,-52338.7483276953,-51437.5025417689,-52696.8721430369,-50993.5480205775,-52163.8690480261,-49189.782003353,-50711.3564733767,-49473.6249477479
"316",-64114.973384074,-64542.0641769598,-65072.2001325,-65237.0496794681,-65150.1117890294,-66265.991223988,-67493.9549122945,-67350.4842460501,-66528.5935661371,-66036.4727730895,-66354.5128246493,-66200.6714111379,-65604.6637406856,-65263.9016100485,-65153.7949636812,-64958.062208355,-64560.5373587902,-64564.6332922494,-64525.6174968727,-64120.0508617908,-63542.0572957205
"317",-58991.7029601797,-59267.3091859748,-58641.2377096765,-60271.0581462701,-59959.9069772551,-59875.7435313522,-58478.0539631259,-58377.2241248491,-59578.2929286076,-59810.3054115977,-59872.9068154298,-59350.6381620661,-59868.1304782448,-58926.5887493807,-59674.6955175012,-59901.8099259761,-59129.3105845447,-58823.4950625561,-59055.1338242563,-59946.268350925,-58015.5212527653
"318",-61327.3299467548,-61623.5599110469,-62554.5291009473,-62938.4819403063,-63916.3335915264,-63590.9740014759,-62941.232902899,-62293.6690636345,-62006.8482066851,-63261.9519307911,-62448.21400049,-62281.8005000735,-62719.4462336581,-61345.6293037228,-62319.3523780369,-61570.5368773254,-61772.0179370115,-60748.6665799768,-60047.2993872263,-59430.0812148566,-60029.3772561043
"319",-60871.4709713106,-60744.7390557031,-60458.3607388428,-60040.8351640295,-60258.1857177781,-60973.3104822607,-61555.9968275536,-60363.2953090785,-59618.5100862156,-60230.388195666,-60177.480592304,-61596.9177399703,-58699.0063836186,-59010.6419102062,-58929.4220653884,-61695.8908404405,-60169.784834025,-60478.7222788117,-60797.5316414575,-59500.2770063693,-60078.1768171342
"320",-62344.1948078857,-62208.6772386437,-62292.4606719182,-62870.0522131397,-63043.5750497221,-63614.1943482158,-63831.6707304524,-63739.6898040683,-62779.5463523417,-62426.7208273257,-63068.535904248,-64110.7545873726,-63790.4910702582,-63887.4702635482,-63129.502924187,-63771.121962192,-62843.1154047332,-62947.3081397043,-61355.8247746629,-59796.5199718568,-58915.5900484341
"321",-52620.8892944236,-53551.3643843272,-53328.7176586579,-53956.8217065515,-52970.4534423896,-54627.2638743971,-53035.3044845918,-53924.8135909974,-52976.1255336445,-53176.2260042619,-53072.7311815641,-53771.7315976304,-53858.7381166042,-53658.2555700383,-55069.5156272652,-54503.3806188693,-53295.7529595661,-53500.6120771575,-51943.8019268707,-52503.1186165016,-51404.5707775321
"322",-51734.4635202732,-52674.8704320593,-54682.1403155293,-54283.2742537533,-55775.2642555199,-53980.0291756823,-53760.9360136021,-53802.0981211105,-54698.1313951447,-55447.1611502463,-55823.9480242597,-56568.6565934671,-55992.0229231328,-55653.6285792187,-55450.1391367312,-54845.1990943408,-54952.3830995414,-54105.859892861,-52005.0135557551,-52847.2925395728,-51050.0372650924
"323",-63496.4409565082,-64351.6268725615,-64987.2636718646,-64571.6644382635,-64775.4244610588,-64257.7945351999,-64092.4114972693,-65134.0250841055,-65654.6442439025,-66034.3140112237,-64551.08491908,-65730.1508523324,-65449.2789371853,-64764.1606779474,-66811.2919662061,-65596.8755800238,-65216.7720688079,-64630.4075562927,-65525.1006271245,-65255.6538611214,-64405.7739829229
"324",-62324.8726826297,-62058.4843753882,-62835.674222385,-64764.5275131556,-64446.2316057153,-65137.2429988538,-65146.6103567267,-65524.7094908913,-65400.6467154691,-64725.8453838669,-65284.1991464002,-65715.6080348236,-65065.3261497557,-64970.7202209294,-63945.3395308413,-64578.2019537049,-63788.7937419661,-63756.7158366059,-63057.5576318378,-63246.337228248,-63147.5540974331
"325",-62450.4074143854,-63548.7907480419,-62815.1706000374,-63885.8535425892,-62857.7495460127,-63313.9283031662,-63933.1898172599,-63466.4808193995,-64012.012625057,-64065.0786994424,-63904.3848564899,-63382.5654654256,-62515.7531997105,-62973.0844949915,-61763.6212338694,-62749.4904908871,-63292.8625482221,-62256.5159798231,-62821.174703018,-62186.5480171909,-61380.2790797301
"326",-64402.2538317891,-65000.1684505747,-65306.4240870707,-65574.7355894379,-66032.6016709495,-65310.317052479,-65145.9560223528,-65735.8640950229,-66112.142167103,-66236.3523865628,-66039.1234316553,-65578.4825803322,-65142.6993641089,-65727.0758277234,-65414.3782547964,-65339.9556389025,-64813.0677888631,-64674.0826128344,-64240.0790904341,-63940.094085718,-64111.0109594117
"327",-64074.5205559048,-63670.5698208163,-65405.5240017005,-65171.6828930933,-65430.4241301153,-66101.5883463558,-65688.1832825984,-65525.8396049393,-64811.5544470424,-65185.9038819775,-64168.4195872308,-64476.9876319232,-63113.4002442652,-63241.7505009876,-63103.8638173215,-64281.6944183281,-63901.2527610296,-63856.2667353289,-63873.7508522935,-63410.1584802134,-63538.3417663451
"328",-57508.5759143884,-57646.0744843729,-56285.0879809772,-58015.1389147522,-59113.9009866488,-58865.0442065451,-60096.1185367236,-59257.4937530219,-60275.6476347541,-60587.8617247209,-61147.5558186614,-59543.3750428849,-60772.7803557353,-60569.3037909699,-60284.3647637046,-60965.7579694759,-60861.7528016281,-60860.7878428835,-60082.0383898327,-59603.7745470195,-59074.8819609458
"329",-63388.8649508434,-64217.1287281344,-65542.8802089526,-65600.1117700938,-64697.7954288867,-64424.6652781862,-64150.9697405908,-65103.6393556429,-64776.0177961527,-65482.9666953602,-64951.1415960599,-63902.5061186465,-64445.5429630379,-64176.3408288,-64684.9271702956,-64986.9675909678,-64287.3902382859,-62643.9112750486,-62995.0615330822,-64156.7994671614,-63241.7111227919
"330",-61915.6337541856,-62340.6441967041,-62266.133277569,-63009.9395809893,-62161.8544329688,-63391.1680145757,-63284.4590412064,-61449.4162935621,-61716.3161971647,-61666.323802268,-60892.8796618171,-60291.8167239039,-61318.7552204599,-61247.1449415671,-60956.9727744396,-60974.1637975528,-60940.269305559,-60504.3223243957,-59517.3304717057,-60064.7136680848,-59954.4681002964
"331",-64779.7717568515,-65197.7367032192,-65647.1282561912,-65304.1213763989,-65873.7728500516,-66440.8236021291,-67493.3530987434,-67117.3581014338,-66323.9924858472,-66233.3989602159,-66894.4236985822,-68007.5479239685,-68215.7555961324,-67256.2867906409,-68223.3972142346,-67364.3493769943,-68050.7846213379,-66174.8468400443,-66136.0784093172,-66052.665604769,-64696.0604665737
"332",-56649.5413089714,-58636.0906445019,-58641.3026800435,-59038.418778575,-58686.305164472,-58513.6421014332,-56940.8340383581,-59653.5843367223,-59678.5933993732,-59925.9545952946,-60446.483835039,-59825.3350951828,-58949.5713564655,-58429.4794972751,-58091.3683085882,-56269.9775604291,-57257.1033559715,-55211.5629310147,-56841.1656744616,-57813.8008719192,-55932.9559113941
"333",-58734.9237758297,-59524.6087231437,-61834.046797639,-61873.3086537173,-61006.2824340159,-61770.3416617248,-61641.2687000441,-61071.7980573222,-60958.5900626428,-59736.5600627777,-61968.0734024956,-62570.2056513793,-61348.3862683565,-61806.9500953537,-60298.7172342039,-60568.7532743835,-60676.676342515,-60099.8306912197,-61067.3006129339,-59909.7310818489,-60345.2049784371
"334",-58020.7368744606,-58122.6277003036,-59503.0126026148,-59988.2328820961,-58349.6158354671,-57875.6541152654,-58737.2036811471,-59943.5360438543,-58560.0746371664,-59845.8061800573,-60419.8124282191,-60770.0549398893,-59616.6321543479,-59059.9176429411,-60719.8410576013,-59808.0454193043,-59896.1496638754,-59445.2976118915,-58233.4691125887,-58386.4436239619,-57572.4050734797
"335",-59049.9847955832,-58707.1966658056,-61706.8920149361,-61167.3427954283,-60727.1467114051,-59775.8130181556,-59874.6512794758,-60060.5488253998,-60584.7777152088,-60835.4954756538,-58974.7034886079,-60812.0587772505,-61188.5977704652,-61625.7236365059,-62721.03466852,-61432.3809776744,-61722.6551091573,-61799.8640114353,-61871.0850357803,-60742.6353809519,-60410.6888932674
"336",-59435.6526791746,-59596.4787567466,-57928.7585299158,-59549.2439381681,-58781.8394805008,-60485.7653801036,-58812.2197415349,-60209.9176960825,-58907.6571758126,-59676.4531437594,-60089.4758944674,-59918.5444530626,-60245.5946538329,-60154.9047566785,-60804.5141988718,-59418.0494767007,-58873.8017555998,-59826.2010664179,-58962.3209166659,-58633.9315857382,-57285.0333880136
"337",-58088.8172440338,-58725.1463709057,-59395.8325589219,-59640.2742741632,-59217.1194640968,-59322.7474178959,-60886.9222802358,-62144.409366819,-62323.5096557337,-62331.003898067,-62556.8275760874,-63237.8550645227,-63742.9318151634,-63761.6697669685,-61836.773850993,-62701.7611461216,-62473.2461084118,-60841.7739034619,-60405.6630332145,-59408.2234891019,-58504.6127646138
"338",-58999.3892939108,-59822.733492356,-58650.9490799202,-58926.0717358468,-59835.4634753593,-59031.8286914709,-58429.0624041176,-60283.5212153065,-59840.3221994599,-60481.8705026037,-60788.8204870651,-59865.8130228438,-59953.6266971138,-59898.9305945876,-59674.2155635281,-60245.7847656832,-60010.5964460947,-59067.9353242028,-59638.7759494264,-59664.4321568473,-58975.6438518987
"339",-62714.5487857255,-63764.1784483176,-63889.3303171246,-63203.4772958337,-64285.8578376523,-63796.2347729089,-64606.6215673016,-64967.2463310515,-64588.9055288555,-65252.97365924,-65120.7950572815,-64489.7425474521,-64691.4175064519,-65569.9874931052,-64370.4984757063,-64424.1608264095,-62949.7136656721,-63609.2164857036,-62781.3055380631,-62106.6864181204,-62251.0571379674
"340",-60884.6683483013,-60608.9225564282,-62274.967543158,-62297.3115292749,-62025.9150648101,-63103.6633006017,-62507.260610171,-63378.5382766858,-61851.7895632303,-62282.5742407579,-62761.4252641595,-62778.0720861848,-62551.0260470231,-62255.7966204455,-61856.5307780659,-60597.249553909,-61657.2689014983,-60346.5201641844,-60746.84089817,-59118.3361182167,-59243.7339525459
"341",-58014.4809876452,-59568.3302163766,-58673.6745148193,-59856.8531756909,-59918.7603953834,-59867.1798121828,-58839.3481815831,-57480.8981162308,-59438.4238055366,-59309.4863857003,-58515.9209828524,-58509.1796302481,-58719.9845648324,-59238.7813199513,-58678.5908692346,-57164.2915560726,-57731.831920175,-56487.3970630497,-56602.3522813716,-56839.3150144907,-55668.8588730487
