"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"153",14374.2994409208,12751.1835035467,12732.2767811814,12676.5365857753,12654.690181158,12680.3045929113,13057.8355546744,14335.5712666764,16120.2763305359,16621.8288850452,16683.7774578219,17010.6703987783,15977.045312672,16003.9653246042,16302.959669991,15293.7121074877,14401.7441800733,14335.1311173331,14442.0423688408,14956.1960518161,15119.4477907061
"154",12198.3027551909,12770.836915919,11877.9259170315,11746.2325282759,11165.3040436605,11767.9278312643,11565.6898672073,12264.6729541687,12878.207753208,12683.4484870992,13138.4953223573,13934.5565176142,13219.9628632375,12197.9666748774,11475.3962475045,11271.2555153815,11373.7677497889,11180.201506097,11841.1361225909,12357.4672152301,13020.1214988253
"155",11587.9849713701,11474.8648067509,11367.6319505032,11691.8528719494,11686.9590008721,11582.2085606588,11690.6516879556,11204.9714890954,11281.7398531959,11474.2734544926,10913.1269597205,11048.469198073,11236.5776747915,10794.7374086078,10869.7778195949,11424.5937326538,11912.2803346517,11485.0702067172,11556.0757625919,12333.5647355358,12317.3074394032
"156",9734.59502418731,9857.72045595982,10017.0329618582,10231.9401483427,10874.0018155566,11750.9627077959,11823.8443130267,11475.7134051766,10706.0191035413,11058.1538948084,10749.378539531,11002.1184683771,11669.2545738051,11673.1270259973,10789.6529906113,10469.9757598758,10233.3691052558,10457.1112409673,11360.6943355666,11871.7196110475,12030.8824636926
"157",9158.53670551021,8932.81181377221,8664.82243301623,8635.30922562853,9013.57267810735,9331.68811980377,9987.27484023216,9419.04335618898,9720.21773330382,10680.7778395461,10028.186318079,10583.1619810343,11480.0072311394,10971.5745176489,10706.7960597482,11106.3913722261,11399.7684686807,11387.0051072714,11290.0840298762,11719.2451736339,12461.6181869224
"158",12727.4109036836,11799.5371922511,11681.3285113308,12198.6922478008,11206.6134754241,11380.7296596427,11121.9611019684,10972.4562412182,11173.5119127447,11500.4337358909,11789.3049363756,12636.5928531514,12495.9583323693,12246.2989742819,12594.3782624952,12905.4151671985,13947.0661543398,14397.014193201,14449.2673932109,15133.4454696118,15578.1939568601
"159",10813.1391559764,11016.2522398103,10770.2850459532,10363.8301989569,10147.1780767661,10242.8522099601,10311.3444675932,9762.64663003142,9683.07390974905,9414.46227561996,10098.9462305474,11043.2245955209,11352.0834984341,10740.6173458613,11106.3096015105,11037.600816887,11538.9564021276,11686.8061618668,11903.491102219,12064.0550188413,12644.5207740263
"160",11443.4802988093,11336.1136363871,10560.3656971567,10484.1299631348,10808.977649008,10797.9970599356,10078.0042540105,9792.23922573656,9682.93222849545,9092.9005374096,9243.66106749079,9673.03926697204,9832.90364685601,10367.0860247955,11013.1902946101,11016.0753196005,11861.6860904638,12369.1043602661,12176.3834640049,12509.2805945612,12372.1611381726
"161",10580.9475570021,10015.234999544,9870.13435808642,10397.2427244251,10323.8152285794,9063.67997800678,8513.07941879563,9287.73607901478,10053.3681358511,9603.14685989732,9667.81275973377,9961.32895835754,9965.32467572077,9661.55179709774,9743.9575347623,9869.67666551105,10319.9607409109,10260.8348627914,10865.3624169466,11543.5582457743,11951.9760204517
"162",9387.59361151157,9981.74698020441,10120.9988049129,9390.80076108096,9885.07753220647,10068.9693839405,10013.9470744519,11046.0877205478,10888.7293252889,10471.422155124,11049.2431533147,10748.024594892,10028.2458553025,10410.3284093424,10920.0966131658,11359.5187069586,12499.593281445,13196.8633251104,13201.2704810474,13333.101103285,13446.10427693
"163",14326.3902241482,14475.6250745767,14638.3299902574,14975.7192460928,14073.916291526,13625.7042436757,13160.2816761635,13522.0628851459,13506.6879641481,13321.006674937,13689.0705168536,14476.894544904,14519.9106193624,14622.5067989203,14945.9873544044,14913.799058118,15781.3694928028,15683.0550019527,15235.5430229079,16075.6820509738,17310.0603137874
"164",11817.0505654866,11970.8048380543,11502.9917764569,11353.4966240787,10937.9378661279,10786.1624144695,10691.8296732257,10801.9344519094,10469.051322152,10306.9782686083,10406.4125791308,11138.9551177206,12208.6342813689,12557.487522642,13504.5185066905,14265.8761507984,14257.5175165527,13569.3160014528,12739.9627576184,12612.1613657352,12943.5740557378
"165",12275.5687165634,11694.5133300859,11079.5364157551,11405.9804255817,10945.027487145,11207.0195438838,10556.2688845134,10872.5807909031,11049.7947108403,11161.7620562367,11390.7600873541,11780.8799897719,11918.8216904571,12397.0762729645,12354.2328885262,12360.2939481735,12892.1876328688,13117.8133826466,13111.8732327907,13966.3683690864,14754.421109831
"166",13525.6381476604,12997.83289172,12211.0470728286,12402.746319591,12569.5726261983,12024.5830881157,12684.7832657418,12904.3621680287,13157.6220396905,13065.6479067012,13393.3625351922,13925.4459167765,13499.2144820885,13425.7924304891,13516.842289867,14190.6885803261,14515.7531399115,14788.5390940559,15418.1339152466,16493.6835051015,17264.617417231
"167",15815.4922214621,13812.6776037023,12527.6743869521,12248.2804007922,11734.6066810611,11278.7312980673,11214.3335262974,11148.1757560441,11696.446475076,12723.2591888673,14321.2794404592,15195.2603496179,15481.040663412,16947.970368651,15975.7395075483,15745.0266436124,14436.5041694416,14078.6921265039,13813.5520708418,13688.4212730857,12895.0131530985
"168",10209.6574749779,10336.248104197,10470.9237651231,10365.413491672,10344.6137290947,10475.5621047975,10917.135644292,11711.4966254698,12321.2572718137,12357.6591612531,12690.9395703528,12901.424639886,12577.3826603383,12236.6565098534,12063.8213567009,13041.1261148273,12177.7548326913,12159.9284031979,13097.3341369513,13107.1040680422,13506.7164639586
"169",9340.41138297701,9092.0914534498,8629.13183545433,8752.05001950438,8709.20538079101,9220.78702912336,9651.40158817358,9728.86833192634,9385.49544888349,10218.2915707402,9758.3031162819,9075.39654402063,8931.00086005746,9282.33216304171,9636.84160422396,10059.5668265667,10412.1823306315,10904.9015321961,11217.1226054945,11504.1517295785,12041.2764446861
"170",9871.55203262459,9617.17824760973,9590.31928774475,9579.03551115093,9557.30502831835,10059.9316930203,10324.9379501055,9433.48353864103,9465.45703449187,9646.84598633265,9715.16046461546,9318.86519653248,9340.594083831,9104.45726914011,9581.19599857205,10052.9605625241,10501.7588419383,10284.8039885701,10549.2714774705,10823.061025404,11636.4553602047
"171",10640.5820473773,10219.9355044537,9498.34655080492,9512.19035729246,9267.77542404466,9250.98401422834,9155.09291935581,9261.31059835874,9386.89372728025,9768.21185605753,9974.92888357893,10579.8082153916,11035.1647584339,11755.7095042229,12636.2584306657,12675.9506718439,12546.517339826,12539.0568328304,12509.7474132799,12856.7777473656,13058.2278985394
"172",12251.4038361651,12038.6389636123,11339.559632938,11857.3364727449,11160.846709605,11273.348926349,9963.81078422508,10014.1110197711,9546.6855590067,10115.3296357116,10295.2263196802,10177.3596959973,10361.0017627034,10449.3226154981,10773.4181745471,10950.2460048039,11376.1525543951,11952.6055294603,12137.2481509511,12619.4106604258,13319.4617826871
"173",16200.5560477951,13703.405161679,13108.8098052682,13702.3939517876,14100.5380953513,14414.1755072638,14916.3485504856,15000.7622124471,13885.4051070322,14503.7474177109,15250.4748826538,15081.60596646,15409.747742441,16411.4662203543,16326.7167129063,16816.14571606,17066.9702424553,16840.7533661714,17441.1355565475,17487.6841707281,17588.1558983745
"174",22472.0706182015,21559.3516771221,19222.3509944106,17493.6318982924,17325.3529167584,16210.9151188287,17537.0013474943,18417.2685513147,17835.0460388559,17243.3819444055,16860.859021983,16808.1781980577,16280.9463962457,16252.9269295696,16179.6118012145,16702.1498543207,17034.5855818537,16834.5178045465,16973.3363900249,17718.0937606744,18164.957061927
"175",13444.7406769336,12479.1056047034,14031.1086760961,14150.9567863473,12708.0436391325,12441.7322941277,12602.4066902116,13104.9987666195,13591.3638137305,14101.1191786238,13755.0916753625,14431.5583461508,15582.0023229141,17393.5476332568,17546.4932403852,17876.2560839762,17541.8002424457,17891.7314267354,17601.4126013736,16374.4503369271,15978.8922602524
"176",14353.2597384103,14130.8414234626,13806.0458781396,13501.1707862219,13020.7269790823,13476.680188787,13787.4127329594,14400.7651307007,13733.447589796,12738.925987713,13348.9849242162,13382.1955178471,13716.2855379476,14630.0314419116,15466.0513065701,15692.2625173688,16881.1132360001,16270.5270505456,15488.1052708455,15692.3295425062,15827.7082889028
"177",20765.8682806287,19080.7056924245,17668.1098488287,17429.6148118203,17110.2778316573,16023.9971343413,16288.7582804525,16762.0201784211,18338.5976816261,19543.0365434195,19469.7231549161,19443.4369167706,18362.2507682215,19267.9277832798,18430.4408229118,19541.1973143552,20462.5957125599,21162.4204326856,21281.3617568226,21787.161529811,22747.5486666218
"178",15782.3797537077,15437.3703396969,14552.8837146204,15062.2986260247,16194.7175984292,14973.0510257041,13907.7480374589,13437.4653951062,13156.5153576624,13275.8771983965,14302.3039042854,15107.2420715434,16378.2872379909,17653.5389735408,17698.3510643171,16896.1724530375,16483.7613785394,16754.3772030265,16727.4065929369,16467.4643239281,16555.1440253474
"179",14413.1772824945,15253.5992081547,14497.9858424419,14168.6336874515,14020.3073947552,14675.1988441662,14888.2917347649,15374.6006637781,16910.6255061393,14909.7484516336,14090.2679906299,13772.5144724116,13814.2476837037,14653.9240075126,14352.1011571113,15698.3802474864,16157.8643985153,16988.2660413011,15603.6179416006,15810.5746201551,15162.9523860377
"180",13087.1305773837,13898.5902458969,13802.2195377117,14748.0818071213,13521.4852595392,13173.1808974137,12567.544205875,12613.9243830295,12455.1391844203,12694.8962781227,13381.3156015397,12938.1658186238,13092.6981156159,13728.808651848,13371.7793652512,13456.1474276277,14618.5693672245,13895.2880044498,14363.2070404552,14636.2222405496,14785.6177152276
"181",15056.616029766,14770.1238390912,14978.5900213114,15361.0932952851,16059.6142135442,15663.9357448067,15078.5738443985,17352.3684373661,15655.1152725601,15855.5355860382,16446.825146192,15762.29128404,14923.4016281106,14355.2166744819,13177.1882788002,13187.3900214387,13903.7274865739,14752.1902425902,16301.4898770592,16045.0045745539,17974.1272147193
"182",11291.3710759569,11285.5534920591,11605.9403813187,11278.777807203,11649.9291604296,11450.3118174857,11629.7458172669,11802.9135554346,11739.9981460614,12391.3492907711,13207.2874698746,13465.68492168,13331.07283665,13653.3897794214,14290.4205816511,14246.8433022978,15358.6244869684,15836.4085391219,16072.5220711949,16545.0053874509,17139.4398191937
"183",11809.4494082647,10945.3344560766,10716.4193363628,10289.1853428969,10239.8872200554,10508.55688859,11062.5159224287,11368.4602578484,11639.3181679043,11115.529944149,11438.707955489,11344.7610735011,11772.335788865,11303.6723896341,11629.7410164433,11411.8479894625,11813.3104980729,12164.7990943672,12837.7769786524,13349.3766834353,14193.4199782089
"184",13395.462151182,12243.5833661568,12540.4876740045,12173.0140252238,12280.8386103086,13157.5774641828,13263.8394498467,13403.4849823432,14116.4610277486,13713.4065104082,13688.6461068126,13920.1960018546,13695.0177641343,13242.7871116527,14259.2347397947,14925.8585224001,15817.0586557353,15916.6911936323,16881.0319033258,18204.687048404,17912.6825874167
"185",11878.3512529902,12131.8771542473,12046.9832224177,11557.9929109214,11114.7636381402,11693.0061873157,11797.2168376658,11436.7964757006,10796.0139283277,11847.5443270478,12398.629034262,12495.6255633575,13129.9725256997,13510.9674086814,14520.5352043419,13802.8752449952,12838.5971132868,13445.4294924518,13037.1871641498,13458.1462279191,13445.8522552996
"186",14479.2673875617,15215.443004919,14215.8511316821,14277.478583087,13647.7792408434,14024.1024414316,13883.263396938,13300.390396584,13461.9846459259,12854.3295946328,13232.670335444,13831.4391768146,14605.1523209237,15313.4736222132,16372.7350006865,16696.6417014213,16219.0097801687,16038.3036886284,16331.4546503419,16174.9025606809,16547.8977504461
"187",19504.3972639893,19266.4419052313,19731.6871973419,19356.2321966876,19695.4785917698,20059.8716567759,18587.2558904232,18509.8964518289,17985.3632342241,17217.8997947138,17700.9647580145,18595.0740836913,18816.1726937893,18372.0738704352,17601.4161010991,18164.7940574266,19569.1277798058,18724.2085537385,18235.5250925326,18474.5192662708,18263.0549257849
"188",14568.4929495963,13431.5203442676,13281.1030424147,12854.5555295906,12160.3787229514,11721.657826732,11816.8212828678,12265.1004376237,11847.7729029119,11750.054974052,12613.2102336304,13300.0446817384,14681.1486555668,15885.6973839108,15025.6700073608,15906.78111442,16506.8635765381,16163.7648551633,15975.789794771,15230.7009443353,15917.9821467675
"189",12739.8262413424,12597.5323217859,12114.3535022395,11067.6511095378,10325.9708841047,9830.37983970481,10278.3521914121,10781.6171476869,11150.7836441945,10939.5546543264,10990.6433956753,11057.5602000701,11889.4116062904,12857.4657086814,13888.4455784847,13877.8865379834,13326.9139919733,13469.8256921654,13026.289141665,13224.7396467062,14353.061830019
"190",10634.0441976764,9886.79768743788,10006.1192422979,10828.5722098696,11614.547365892,11798.8590622793,10925.4917365882,10033.7714332163,9741.52343551324,10112.7213114171,10583.9514717652,10667.9056712041,11694.330869184,12539.4925782318,11842.7097305176,11327.3739543546,11712.1931453994,11790.876427652,12065.8129326954,12574.8216219018,13095.5642552899
"191",11801.9676988421,12255.4953481719,11988.7459705631,11804.4277071639,11823.021881357,11339.0099916644,11221.83756689,11130.1732118279,12597.4997204197,12099.6659813677,11744.5862433907,11387.6128584126,11686.8685550414,11429.2366711227,11451.6689339277,11678.8295360658,12316.1549860677,12323.815948153,12413.2603039358,13041.4952872893,13790.4543503154
"192",9571.96610144585,10036.4835398346,10649.9633748471,10466.7975883036,8686.38450536116,8277.14333073195,8806.94988285607,8409.15566279656,8346.98878888918,8642.59507890176,8376.02332425722,8327.29042347788,8918.73167079401,9536.13891964426,9341.65141521602,8969.16730449537,9462.07342346165,9437.7764494018,9983.27488338016,10330.517297265,10866.4193272862
"193",11761.9898232964,11857.5863728382,11362.607586612,11730.0683314062,12256.3749740313,11758.8674754558,10724.4233610166,9593.07327515026,9952.03483164992,10489.740880548,10728.552712598,10211.7055546191,10559.0210092535,11545.6084922004,11675.9226311808,11334.9908384617,11014.9234554929,11171.7361285995,11240.9006011361,11102.1885222454,11832.6142149405
"194",13554.9361349799,13813.5319121068,13655.2535685664,11079.3403047218,10123.664880705,10202.7898445551,10018.080554828,10261.9151649996,10431.8751291867,10654.0486173106,10645.4822076607,10421.7412927491,10581.3008782657,10999.3522287587,11566.062170363,12185.7605604779,12930.4394877672,12933.1670972219,13742.2033687414,13990.2150274863,13735.5222457177
"195",12270.970471678,11669.4472383389,11554.7305720902,11081.9170112651,10952.2580351164,10665.0085017022,10308.610377279,9722.51248953335,9646.33114309815,9590.94628673123,10612.6100731146,10676.7937269248,10953.5036508938,10652.7482548816,10983.0883600326,10912.4718179878,11509.7915226695,12819.5454395236,13116.4642534589,13338.2944930316,13643.6836125271
"196",13888.4885370551,13724.6967696689,13397.1418079816,13350.1633415857,13124.0178485039,13246.9713646111,13085.209337826,12810.1009200742,13135.9589506499,12693.0716355757,11822.4122550442,12116.0132656357,12186.0892590203,13080.7361301333,13897.0167895094,14160.5650208009,14041.6186028429,14441.2470611452,15135.5168344776,15229.0563965014,15763.6780632421
"197",12359.059323257,12396.787101208,12429.6234827032,12876.9139517846,13570.6173371613,12869.980512991,13733.0151042563,14839.9161897944,14251.6056807164,13676.5392404098,13887.5227009789,13817.8275521869,12671.8337499935,12677.4218915628,13135.7643075513,14693.6891972469,16051.8124674021,16006.4155728084,16085.1285509869,16128.5321867424,16316.9253923252
"198",13325.2116349677,12056.5166448978,12120.4066504041,11269.9174275874,9801.47391689255,9479.64764131084,9782.30509362344,9897.21635157652,9921.21278088837,10230.3472224199,10715.9643287272,10402.1684183982,10393.1041197803,10714.6883929434,11117.6572242532,11549.646344975,11888.0166606897,12409.4949729727,12894.9097447137,12894.5085425891,13119.2421775178
"199",13839.679163845,13660.0105248637,14394.5354871984,13881.8140370327,12504.6347877682,13379.1660423254,12794.4729861934,12975.6063452004,12920.8449903192,13461.0066597629,12695.6242212838,12485.4139196202,12692.5746400975,12605.6498922147,12822.2956798641,13157.4529015099,13413.6570845781,14322.0014321287,15218.9796468005,15172.4611248012,15566.448276154
"200",12306.7200211601,11373.1677698886,11417.2770311249,11612.0579622058,11069.7541558344,11117.2279875125,11198.6048468671,11469.4969090077,11419.5071958159,12204.2838048579,11661.895756627,11224.4660227061,11544.3459341849,11484.570765056,11298.1120530651,11979.0752311129,12790.0874973116,13032.4121425814,14367.9217530412,14750.0885195561,14762.731179183
"201",9962.60921342361,9000.43551652427,8726.14631204158,8243.98075242624,7818.9911517162,7666.59598213187,7290.02540629624,7234.95254822678,7726.54142053578,8269.76670280471,8067.88805504257,7864.26030056939,7921.11792474245,8651.76011694988,9101.82994596822,9116.74491325288,9844.11695472607,10096.5280356087,10417.7775221576,10926.9037325799,10986.2958036798
"202",11960.5574981498,11711.7618469107,11550.4524587106,11151.2835468062,10663.4522446238,10245.3666865408,10342.5626975674,9736.50393242151,9713.93030242023,10299.5165558521,10309.9183225007,10379.7216527804,10504.1261488601,9735.35929968557,9882.54310399306,10268.7967387228,10626.3195012549,10971.9002269396,11554.5291930228,11780.2608172604,12274.310754042
"203",11946.4216651887,11705.298862514,11018.2581843422,10048.4579950336,11050.6230538958,10991.4242886303,12191.0363356895,11239.4638711832,12112.1386228385,12002.1291659836,11824.6350703039,11142.6731124834,10358.5753265504,10813.0975961597,11066.3748608718,11181.8669562508,11006.7122875162,11609.7846462635,11825.6230401728,12340.2049453818,12405.8018517132
"204",11214.8505433048,12242.6442180878,12556.7030286088,11931.0009303739,11758.1217716703,12088.8710302502,11226.7750111206,10751.3214403052,11355.7674919353,11050.1775520719,11686.8630135621,11979.0039914149,11923.8826842622,12613.8218429291,13093.3140496003,13653.9765809292,14517.4505381226,14987.2615423193,13967.4159493214,15206.5770246394,15984.5116373663
"205",14941.1828472028,14681.825985655,15884.5993154532,15203.8735981925,15513.6350864461,14868.4632504063,15469.5289560755,16279.2045966761,15151.3824821995,14897.2008001913,15266.2172189436,16435.2178679599,17139.5337689635,17287.9925818142,17587.2846037582,16874.6572761904,15530.1060294313,15546.8304983891,14939.1718648524,14181.1618373954,14603.1488860292
"206",12453.4441217489,11692.5567118554,11839.6061377918,11978.8557918464,12665.8658458437,12069.678380698,11707.6313150899,11792.607674603,12112.4870837468,11138.2203418123,11038.2188241411,11583.0758268247,12008.5118550654,12478.8671203587,13218.824061517,13415.4957743313,13276.0822965021,13121.3428020354,13091.3490967807,12943.1715993966,13464.409502352
"207",11534.2652169247,12064.9955002282,11642.2236269471,11863.2502572373,10918.3073383325,11236.8126976187,11072.2552752328,10224.1623129876,10291.9036650915,9702.77911836185,8996.94405678278,9290.99387121049,9495.52243064441,9286.53947634379,9804.09786954532,10258.4879022676,10662.1370759805,11147.7489725831,12160.5627496252,12330.0708851903,12128.7202743119
"208",11552.6511830007,11198.0789222919,10834.6181010523,11627.0292590359,11574.1531459152,10259.8494321169,10334.9163667803,10130.4855830903,9984.32652784624,10362.4735088908,10350.7805236359,10179.1769512315,10789.1147744215,11440.5788024,11556.4204957761,10928.528713332,10568.7787956064,11266.1464139278,11906.7691054692,12384.7679833708,12426.7602841106
"209",14322.2003520658,15289.7310938323,16161.8127821889,14745.6539818873,14007.2132226932,13635.3027365655,13205.9959640841,14091.8015679202,15103.8637375184,14100.6635034476,15238.6955120115,15703.7027809122,15331.4790884941,15804.9659638007,17254.7416885292,17521.5011746075,19004.9121373979,18864.6106115826,18486.9144161746,17699.1446746056,18388.144136389
"210",16917.7427984104,16478.8009621823,15839.023271689,15831.5304253386,15797.1923225087,15218.4715803084,14713.7624554365,14774.77155035,16341.0564652393,15960.0662755905,15973.6646308592,15168.7520115011,15322.6289963239,15465.3167484626,15558.427455434,15859.0018248257,16512.0338200848,17220.9815522169,17092.4637125475,18027.3128986309,18544.6523219978
"211",12369.424672006,13215.656594539,13010.8452083974,13056.8667396799,13455.3613036079,12894.1563303358,13741.0315007175,14094.9467385924,13591.6179479276,13025.3768231052,12817.4669430443,12487.5460528778,12475.7041048701,13226.4220507658,13264.736388749,13167.2521969224,13633.2100681367,14443.4387997214,14679.3247555825,14729.3248605181,14647.4491694338
"212",12605.9575030298,12647.0846348753,12752.0866440646,12791.9865504281,12312.3027791001,12820.0190519644,13337.535225252,13400.4919872511,13910.300083453,13792.3159045345,13563.6870404525,13780.5594704075,12983.6621302619,13124.1026753159,12936.7220602338,12861.0319042384,13055.5732521916,13554.7370496886,13212.7923916673,13548.2914746472,13768.2423059568
"213",10814.4680204031,10824.2346736436,10704.3650827794,10263.4481311452,9596.84910292729,9796.03944628544,9842.33924346633,9609.70607942589,9999.57026127677,11194.8181663521,11546.4003504651,11708.1158161805,12796.5333116066,12204.4164940552,11097.2338691883,11120.2741180494,11043.9197414558,10461.0739636999,11092.7634497838,11611.4507518908,11855.0787296704
"214",13860.4602900674,13138.8118571029,11375.6590260556,10691.9928903592,10509.3121225336,10943.9874428631,11283.7694800519,10569.7656716898,10553.7343743324,11217.5472002775,10524.9294425182,10946.451860463,10840.8682215818,10547.8527513498,10094.5373630877,10667.9202324595,11054.7210905958,11745.1499506983,12019.8976733999,12440.1127678271,12700.3015219707
"215",14178.6162100141,13922.6528542473,13075.4689096721,13010.3356274592,12876.0211747146,12578.9039908202,12652.0374436151,12802.4241882744,12457.4922458092,12463.4011091281,11639.2459211852,12473.7978612613,12925.0866510644,12735.0632199734,13232.0364018593,12859.6265577399,13055.139140185,13113.7305782407,13522.3369077233,13923.7474185999,14462.4460957245
"216",12212.8865227926,11105.3797588885,11346.8737588913,11232.0171184111,11064.1330341389,11198.2048803547,11247.6165720699,11449.2090041147,11445.7373622666,11256.3122376921,11040.8608646608,11006.3709017771,11462.2266336842,11942.3129192356,12339.5945840813,13599.577930614,13922.9407052483,13791.2303809737,13951.4388429929,13986.0530930668,13907.5876820466
"217",13453.7170261445,13625.6058782539,12977.4884898629,12773.7013130684,12284.3168852655,10603.6957409472,10716.5405657397,10897.1749550307,10715.854049065,10514.3680745807,10910.6294119674,11109.2034533753,10870.8038399692,11131.0490175606,11487.6365498367,11876.2814348417,12706.2865505337,12984.6692904296,12950.1055079587,13476.6988498171,13942.8812567623
"218",12049.0248370826,11433.4413286246,13007.8578493818,11780.1630515275,12461.2476462373,13478.8861127905,12551.9309655157,12598.4345480625,12906.2869718442,12309.1960605367,12462.1261155263,11891.7163850518,11658.0987436953,12491.6224313739,12352.3006432111,12899.6896577138,13668.1588895353,13641.85614423,14765.0797582747,15508.8790422474,14957.3635450745
"219",15450.4824797689,15304.9754328847,17427.1665987113,17710.6958790996,17786.3556313557,17954.8569300997,16532.7823389367,16316.0833096758,16453.0139163844,16930.317563306,16697.3361076791,16473.4623103714,16317.2371235499,16446.3862217661,16782.8212758435,17455.9012419835,18076.0852551484,17900.8863889534,17661.8074547513,18697.751893234,18674.5607251462
"220",15299.8530314915,16052.7381754068,15822.452028314,16206.4068629596,16195.9369300663,14770.5725985757,13626.0305752968,13962.0057886475,15040.0674841709,15101.9960041114,14713.8365951577,15377.6116687429,16262.071442781,16384.4364408568,16086.4926540323,15688.7696249773,15229.8884516416,15957.0412894831,16434.4610730847,17226.8022372238,17300.4197812356
"221",13447.115850878,12827.7890061766,12682.9738029888,13334.0097681043,13362.6712889793,12623.7525802995,12620.6871688597,13021.9876977497,13163.1674137852,13678.4551674241,13758.6343631403,13403.3086312707,12754.0381077071,13471.1273116663,13337.056661515,13420.3846920858,14084.749083818,14224.323054951,14278.0970757701,14775.7748035756,15637.0120420258
"222",11659.0816205035,11737.8736218697,10681.1802227536,10219.2085878891,10084.9597355184,9364.58305879353,9705.88263967314,10217.8462951332,10095.4273016413,9849.31013157651,10390.6887951874,10752.5762979336,10770.1846034923,10855.1443101659,11393.2323945311,11601.5473246064,12046.4480959438,12465.116821972,12841.6490831488,13272.9768016578,13692.7735716619
"223",13033.0290811248,12161.627831801,11992.9954791457,12452.7126319039,12732.4093195339,12791.8844410933,12436.63359237,12709.6912363689,12933.8030100423,13647.5051984914,13556.8859076142,13298.7824585631,13127.7729897196,13168.7020484822,13113.17334081,13488.9892158078,14326.0622580218,14782.6092467723,14981.1265459621,15226.4975814651,15730.5289454402
"224",12374.8938360803,11706.7677055025,11906.2910091868,11920.3939168835,11681.8097598321,11805.6615151223,12681.1934473489,12345.8374175196,12491.4156679356,12503.6048020356,12861.2063214733,13058.1118194223,13027.0174767261,12466.4438894,12647.7495523248,12445.5635601378,13351.3503318631,14042.5616154509,14489.4738804035,14196.5603502936,15070.6761405305
"225",10576.0818055015,10182.4688191977,10139.8421691505,10307.7073988791,10387.7907370045,10499.1083870667,10465.9807286504,11037.4592583935,10782.8135724753,10759.6604798321,11200.9140622303,10747.7336700489,11107.1605460525,11716.9708155628,11980.808826174,12033.9530654121,12133.7406314814,12643.8225305009,12846.8647582054,13602.7616761776,14083.843770152
"226",10865.994947025,10446.0542548287,10424.3738162331,10445.6122641434,10451.9717988798,10503.2387778544,10719.5930567577,11610.7156027309,12028.9283690032,11893.9860765283,12541.1285066969,12478.1390507892,12376.7384861522,12356.2557049538,12821.0303161827,12453.3601820802,12627.0537792004,12947.448236127,12935.021654372,13866.8609409255,14946.9121978992
"227",10052.2840043165,9788.01103015196,10626.4928413758,10258.906234157,9777.64168896309,11180.0132721805,10462.4817383966,10012.852414416,10023.8682647204,10466.0314045861,10342.4952875399,9735.516374125,9963.64885231197,10599.1564744642,11257.2468492175,11910.0783136079,12647.0123233288,12923.7452871359,13205.2348699063,13522.8518004498,13657.2154670882
"228",10984.899072214,10819.0922150621,10955.8256772968,10905.8999864437,11293.0733135718,11063.2116761392,11418.5215902873,11260.1372250968,11034.0132438437,11014.8033542953,11270.204744191,11618.219038876,12172.2127017185,12826.3073583454,13019.6513530858,13120.3010595631,13845.3758311438,14211.4318813808,14716.6211278344,14745.7641886807,15625.3196559254
"229",11274.1450089303,11581.7358503699,11284.2963226503,10834.3196660098,10506.3239822118,10648.4429907887,10223.3608429673,10297.6435411296,10286.5054160692,10504.6539484455,10583.1756736924,10697.9885569382,11453.2329354197,11549.5190506373,11734.6749743374,12185.51371151,12141.3905383343,12169.4228068016,12336.5504177593,13053.4137995627,12688.3605464435
"230",11001.6784187696,10749.5339478922,10467.5174949559,10556.3545302569,10779.2923595392,11182.4018218067,11181.0816107218,11184.0575518868,11097.7993415111,10968.3690193885,11313.2035935657,11102.885013627,11080.2064747872,11111.6908475013,11493.5038808786,11869.918975109,11930.5080693079,12191.7049132643,12416.6828452275,12295.8014326812,12457.7887906431
"231",12234.7438993525,12172.9906115625,11463.7273958661,11089.1791324424,11805.4059432926,12089.8255007049,11687.3989600727,11629.6035618015,12669.8259505464,12048.4435207094,11778.7286567615,12184.9772001978,11861.6163767873,12145.9017119779,13008.8384354272,13270.4539601692,13674.0786779014,13635.6056284652,12968.6165416786,13100.5071517863,14020.3304294616
"232",14709.3019946309,13367.3557051687,12048.0896496873,11031.4289962997,10418.4763022794,10036.82289683,9624.83074292581,9012.98275414032,9117.37139739737,9614.89524154893,9575.33424134467,10329.7170148428,10691.6925630272,11162.920889308,10958.6219158777,11237.6097800651,11041.864084413,10920.4314997592,11129.8953710311,11541.4181697154,12384.7341913376
"233",17170.9823897333,16573.2556368965,14867.0848814419,15472.1593583179,16153.549706398,15567.3011206801,16382.5760435805,16179.8722488083,15541.3782312436,16028.0206578078,16054.2757967074,15796.6199376509,14407.3101165788,14345.0443851448,14287.0502566529,14174.3106394178,14601.7118637512,15334.3835813628,15744.5773168174,15880.8116603385,16215.9875955781
"234",18333.7434298414,18239.2098656408,19016.7658690463,16381.4999351889,15498.512240726,15274.7463069396,13641.547426939,12224.41329903,11761.9421822402,11813.320829257,12144.6661567702,12450.9887255579,12342.2737733218,12180.9250087514,12476.8606791471,12681.9020381284,12768.8447166707,13622.1017608167,14921.3865227761,14422.2555578467,14125.7457533916
