"","V1","V2","V3","V4"
"4194",0,0,0,0
"4195",0,0,0,0
"4196",0,0,0,0
"4197",0.1,-0.290564611528382,0.5,0.414913628179984
"4198",0,0,0,0
"4199",0,0,0,0
"4200",0,0,0,0
"4201",0.1,0.284465751537507,0.5,0.364295243952578
"4202",0,0,0,0
"4203",0,0,0,0
"4204",0.1,0.394811229482475,0.5,0.40162879689535
"4205",0,0,0,0
"4206",0.1,-0.123300120977564,0.01,0.385387057040526
"4207",0,0,0,0
"4208",0.1,0.0714200696901019,0.5,0.36371981525914
"4209",0,0,0,0
"4210",0,0,0,0
"4211",0.1,-0.284740029582686,0.5,0.336162360952419
"4212",0,0,0,0
"4213",0,0,0,0
"4214",0,0,0,0
"4215",0,0,0,0
"4216",0,0,0,0
"4217",0,0,0,0
"4218",0.1,0.01,0.5,0.511194535769626
"4219",0.1,-0.0644816702027104,0.5,0.393396051731833
"4220",0,0,0,0
"4221",0.1,0.236816113294313,0.5,0.452395263527284
"4222",0.1,0.218095886257111,0.5,0.441172796561576
"4223",0,0,0,0
"4224",0.1,0.43468455103,0.5,0.493838720755811
"4225",0.1,-0.5,0.5,0.388795662895812
"4226",0.1,0.196820270433576,0.5,0.415197556071331
"4227",0.1,0.5,0.5,0.468129340930217
"4228",0,0,0,0
"4229",0.1,-0.5,0.5,0.345629571941228
"4230",0.1,-0.0553102858605315,0.5,0.352368225000872
"4231",0.1,-0.265395852680746,0.5,0.478003194356013
"4232",0.1,0.344206009790284,0.5,0.445880315677981
"4233",0.1,-0.0602094210337506,0.5,0.511711617929422
"4234",0.1,0.0813562883254424,0.5,0.311526131505074
"4235",0,0,0,0
"4236",0.1,-0.400964502500439,0.5,0.295518290831795
"4237",0,0,0,0
"4238",0,0,0,0
"4239",0,0,0,0
"4240",0,0,0,0
"4241",0,0,0,0
"4242",0,0,0,0
"4243",0.1,0.386743271944759,0.5,0.408317336530814
"4244",0,0,0,0
"4245",0.1,-0.407481913232823,0.5,0.395077025677528
"4246",0.1,0.182361662053201,0.16707188099065,0.508459785255359
"4247",0,0,0,0
"4248",0,0,0,0
"4249",0.1,0.094173177484046,0.5,0.367790546515803
"4250",0.1,0.5,0.5,0.386339462159027
"4251",0,0,0,0
"4252",0,0,0,0
"4253",0,0,0,0
"4254",0.1,0.187218288316261,0.5,0.385555097420247
"4255",0,0,0,0
"4256",0,0,0,0
"4257",0,0,0,0
"4258",0,0,0,0
"4259",0.1,0.398247353554615,0.5,0.391835322963429
"4260",0,0,0,0
"4261",0.1,-0.177845948831143,0.5,0.354164579955775
"4262",0,0,0,0
"4263",0,0,0,0
"4264",0,0,0,0
"4265",0.1,0.127654314717672,0.5,0.322902532605888
"4266",0,0,0,0
"4267",0,0,0,0
"4268",0.1,0.0542913059473742,0.5,0.386826231302205
"4269",0,0,0,0
"4270",0.1,-0.164978305560533,0.5,0.32888733618741
"4271",0,0,0,0
"4272",0.1,-0.125493966466585,0.5,0.342719553328661
"4273",0.1,0.0647994744761786,0.5,0.359639951431613
"4274",0.1,0.197659519945958,0.5,0.368100965565492
"4275",0,0,0,0
"4276",0,0,0,0
"4277",0.1,-0.01,0.5,0.388071075854656
"4278",0.1,-0.247749872454766,0.5,0.362063426969162
"4279",0,0,0,0
"4280",0,0,0,0
