"","V1","V2","V3","V4","V5","V6","V7","V8"
"140",29960.2637343149,20836.1283961035,20252.363019703,22072.4874586665,29702.1316756831,33554.912964207,45341.1954567199,58103.427466956
"141",20528.9601942681,15490.6843283428,17002.4767445586,17432.2146801718,25193.2866113426,30874.1575074957,43410.7485871353,55570.4629684894
"142",20283.0176350876,16579.5778479121,14131.6326626133,15223.3777545082,19956.3330267546,28605.1200971962,38731.2018510773,50469.8199943633
"143",20642.3062822876,14445.880551548,14601.7688343672,17708.3212716669,21873.2207579358,30769.4952576803,40323.0871663303,52867.5263125775
"144",28838.0188838504,18030.2917758586,17556.7803150375,19558.750726959,24349.2934538724,32198.8434834757,42925.2439366672,55471.6856011991
"145",25614.6320065924,20685.7302422705,19064.8040527208,21353.097574646,26938.6314948426,35967.8445045897,45311.9468240746,57399.4530052519
"146",34581.2787277681,28153.4930648081,25695.2635304232,27006.7402156144,31959.45046183,39357.2246201022,48949.6664906014,62440.8172367873
"147",26579.6597318916,22024.4041072658,20233.0377698007,22383.5426561252,28890.3029589991,36685.1458577507,46236.4960781007,59752.9116513907
"148",26375.2541963463,20484.944170108,19120.3030971067,22172.2189245152,27525.0452890922,35787.3892817433,45600.5047938192,59968.591239453
"149",25231.4972234963,18272.9294096069,19255.4924397786,23783.045958691,28382.2182933948,36178.7008727499,47185.7845269525,60132.7857903435
"150",23067.9659025714,19886.4852851103,18296.895701826,21615.6633556186,28839.7704717739,35872.1968104241,47600.5529463291,58887.6331879758
"151",21220.9272400765,18713.8952667574,17084.2446226237,19821.6966448848,25659.7979101989,32307.9937491669,43582.433223551,57027.8886088748
"152",21577.891258287,15145.1258841223,14883.7022450473,17889.663434072,24877.1715080744,31358.5701291092,42329.8375038328,55340.2917676338
"153",19837.3895509253,12843.5542977903,15260.7030043727,16227.2002121984,21674.3456872269,29817.8099544125,40789.5958315351,53594.8756746484
"154",21058.9297701106,16013.1652026241,13228.2143335725,16098.6318630888,22555.1381567022,29894.0098315462,40583.2320861849,53177.082571947
"155",26682.8959961856,24893.5377067826,21614.5520565241,21300.2218665041,28175.6461955111,35985.797318656,45153.0792445195,57513.2125193475
"156",32481.0052198955,20554.3948560734,20919.6470523455,23432.203645952,29144.6890966743,36496.3449148753,46572.0898263818,58329.4915892338
"157",25347.3419216051,20409.5292004932,19732.9990455745,22500.7300407054,25858.8351614227,34778.0152216085,44127.0390216191,56643.7111330369
"158",33114.46078995,29799.0667596116,28942.6170818844,28533.9133683305,35173.1333557631,41109.5737797125,52049.1493172301,64341.514310642
"159",33360.4949787526,25726.8155017143,24830.0773688492,27431.9613482181,31298.9783819568,39359.2523688166,48889.8187309459,61573.0464444281
"160",27472.6861513458,20082.0359746704,19309.8332241085,21303.3752870631,27320.6216074755,34312.3487131473,44307.9143769744,58117.5448596081
"161",29321.5122753976,19235.8504929884,21910.668276567,23442.4965415709,30975.2940554405,36563.6357802294,49589.4608098642,60856.1987926308
"162",26304.0668521362,18989.26670622,16772.5940088244,20911.5511688622,29413.1353200813,35317.3325732462,44923.1920444254,58491.2676365928
"163",28494.2049393376,17181.14489704,20736.5344843363,20544.6135930596,29570.4060487579,37517.1108508397,45881.8921117258,60383.9225878883
"164",29193.0120059839,19217.1204713761,18448.8585952943,22345.3670315223,26746.6496124894,37212.4252771995,47180.4326728995,55989.1391808277
"165",20957.6266610632,17897.5105218951,14636.4996897223,16787.8019606057,23650.2040414593,30611.1764485919,41561.5313907846,54285.2618065408
"166",18850.4479791254,13139.9274901949,15011.7128769527,16002.300618212,20667.963525173,29514.2983175497,39650.3775750285,52573.7576803049
"167",26832.369517804,17214.020182404,17973.051145864,20030.0485060032,25546.4634574986,32886.2962441989,43543.0259264474,55922.6811481644
"168",26509.5282256536,20292.2701394259,18075.9727442504,19384.6907050754,25337.3426900558,33450.7091891302,42885.8083481017,55395.4141741206
"169",28586.331946943,19282.4798808579,21262.3782802794,21903.4353177754,27773.6362758144,34354.1722978508,45079.8221423235,58368.6382926906
"170",30316.7222457822,21191.8225967118,18708.422792283,22001.1156280297,28844.6845503355,35841.3870947727,46166.5780212072,60124.8304933836
"171",47296.1675563504,24695.7216202027,21795.0343207914,24747.4109664472,30535.0047809291,38335.2824708654,50212.2438672656,61563.33743666
"172",26658.0902262189,19104.2292063879,21128.6289504197,23719.0137770404,26465.9115168416,34983.7000086062,45607.7580671524,59132.2229951226
"173",21090.0415180564,19266.4783201192,18674.6611978015,20221.9106884257,24843.4852785307,33980.6311266205,45499.5502546898,58223.6168204444
"174",22274.9974200666,17996.2382888746,16151.2333422659,22180.669788334,28172.8735042363,34564.6573118673,45196.0593114933,57926.7166654352
"175",26719.6831249512,17402.3654483444,19108.8059293917,23562.0230141465,28542.3554700673,36587.6185658531,46063.4943838138,58751.1315765226
"176",25771.799172685,15065.3332507629,14919.4279628921,17866.9147676014,25021.8160727696,33208.0176998491,42905.4726808509,55449.0041148318
"177",24602.7797979882,14798.4298996427,14322.1998447784,18904.7964780437,22251.7864785977,30290.363205853,41616.4323272625,53527.6697202012
"178",22439.2824775128,11431.7247021497,11040.3361376448,14465.6599041901,19779.9538882261,26941.6675114767,38802.9565923458,51722.4434924666
"179",20906.2679301238,15138.6654831122,13276.6965164,16542.7628497844,20743.9813289229,29233.6782068855,39685.6010917562,52673.3359161481
"180",22895.5211745374,18195.9980487028,17840.9199621667,18854.978311523,22942.5325239175,31058.1563133236,41418.9370034547,54241.0972770497
"181",25912.6524091462,20000.0904750169,17965.1106874732,19229.3877096758,25472.385152977,33986.5990374376,44232.8726829731,56694.6679528179
"182",31539.3336837859,23138.2388879722,21918.2464246876,25777.3735737754,30490.9109739826,38370.6733757778,49988.3699518322,62132.9929709585
"183",28583.8328110665,25277.1945694672,21438.1166142277,21241.5313318109,27703.5465879769,35523.3284790731,45773.200722588,57826.1150116533
"184",22474.9118699783,17779.4773655883,18509.0052828669,20264.2211378456,24623.4033955295,33941.0382139131,44348.7018758074,57739.4380526313
"185",26829.408618305,25391.757060928,23837.8096220464,27434.267061409,32678.475253251,39721.2578258151,48207.7043237937,62250.4951647843
"186",30075.197833524,26829.4067446072,25979.9949343785,27982.7666549777,32993.4611123137,40155.1491492488,53086.3472264516,65187.373214248
"187",26728.2288467984,22554.5957416627,24558.0115279744,24372.8391307035,28899.1818871474,37076.4372485486,47984.6135900009,59087.7467113569
"188",19336.5279663858,13056.564002438,14654.299649811,17017.1094862555,23095.7572374669,30518.7990516266,41469.5566097859,53483.1863848391
"189",21432.6458847632,17886.1195458013,19339.4429107401,19876.2197482074,24512.1903084363,34210.5428896849,46853.4508437385,58447.781859948
"190",27179.5785179067,18592.5173216878,14513.7850533606,19013.2302924254,23384.9073094191,32776.8485563599,42025.19456529,54233.6520637694
"191",23779.371831829,17214.5245642728,16978.5932303492,19160.5920847464,23492.7985904025,31288.7641686475,42052.1605862181,54358.9345273796
"192",26375.8343131244,19931.8162003592,21293.1211670214,21427.134149948,25190.9945692407,33547.3046473195,42606.7325589905,55234.7204325305
"193",27139.5772388031,24031.85612094,23422.261493361,25136.0906421444,31434.0508494877,38726.5572985569,48957.289151164,61226.8974454255
"194",38700.4988853489,33819.259626923,30153.1347214368,29184.5164267866,32437.9229711081,40965.5434225681,52594.6874748154,63556.9481962883
"195",27614.8500832954,20526.3382606861,19947.2991281121,21594.2041335075,27465.0732151654,35064.4683777069,44996.2629801627,57612.3561319356
"196",33267.6945326568,31812.7117976106,24309.687024785,24601.2497514321,30491.3154124965,38630.452773461,48663.445039523,62951.4004238079
"197",26874.3852592627,25018.6828716488,21466.3263939582,25565.4728386009,30715.5802001319,38645.8849614919,47710.6908449665,60230.1125393892
"198",24449.9445594055,19079.6438560334,19392.0823594992,21294.43609829,25558.7679561851,33933.8113265897,46841.4736063574,58046.0699946763
"199",21298.2182076146,17309.5888282146,23018.4620809761,19423.8937896038,26684.266239316,33558.0926890741,44403.3258108162,56306.551319844
"200",19366.6401428666,13065.997337997,14613.4246517294,18922.7617528993,23154.3709995292,30663.2874041501,40767.0228135728,54104.6215103066
"201",19035.4177059299,13541.9198681793,13305.3157603542,16132.0820936556,21131.3336459843,28446.3492073393,43261.4709437908,52945.9070748125
"202",21718.5832017833,14082.1470536994,14819.5896629981,15712.9622331459,21294.6923079413,31137.5072734086,41980.5433437328,54516.6383806913
"203",23356.4467450864,15694.460293055,16588.076005256,19031.4288189225,23820.048068518,31646.5964378474,41554.1852781672,54128.957961291
"204",26598.3528210845,19566.798129293,16087.222730469,18473.8201250855,23633.8681434424,32081.6114987372,41294.6799757532,53824.4977785849
"205",25450.7392906927,20246.1311331025,18105.8119914861,20446.4401851495,26999.3253318226,34358.5937208235,44945.9486971994,58407.283590827
"206",24412.6691903044,21006.2557033961,25275.012675084,24656.6640394557,29239.2032298951,36524.107530334,47050.9173648328,59600.1929244826
"207",24635.2020493683,23869.9547008422,21354.7908403913,20100.3279006313,26675.4922602541,33785.4405829486,44897.2816056744,58993.1022002731
"208",25489.3174279918,19862.5482993174,23090.5778282973,21606.1578166481,27178.6551736939,37637.4323402039,46871.4975192598,59282.6242009802
"209",20708.1067423513,16368.1790119934,20213.4296563,21346.7553672032,25468.1156090159,34172.7342238051,45228.9982403588,59058.6719572531
"210",21078.336911982,18742.8510303163,15942.2973143523,19376.4480517393,28221.0280013281,33003.8805401171,44073.2762220159,56983.4222993737
