"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1709",-41754.0992386165,-42433.8423183981,-43084.6782140404,-42139.1408640246,-42109.0357586397,-43473.2683469536,-43560.0546405903,-43585.9290780171,-44166.6442810989,-43983.4404619697,-43376.0993901601
"1710",-41068.130923848,-42355.7430282978,-42461.8185920694,-42942.8630116276,-42049.1534618603,-42716.151317511,-42206.7757193333,-42063.1730534875,-42050.0720914675,-41334.6817185089,-41543.6272065999
"1711",-37075.6498173812,-38783.2494998823,-39041.1504770365,-40693.3089138224,-40304.6574574923,-39475.8065420315,-39642.3727011466,-38845.9305011165,-38391.6044107835,-38486.1968729938,-40620.3492908068
"1712",-41327.2035590592,-42381.7647720674,-42378.1451193338,-42574.8895467213,-41672.511777219,-40770.335960846,-40335.0799533003,-39557.1907613775,-39193.0769678206,-41011.1409637958,-40364.1859307972
"1713",-43329.1100894706,-43472.9903323752,-43417.5866546179,-43282.3528002985,-43919.5854133158,-43519.9177331406,-42852.0475802679,-42675.4341534902,-42170.7991889913,-42797.1864551318,-42054.0314834573
"1714",-40887.5849835209,-41920.0937672583,-42699.8047788172,-42253.0030205606,-42182.9226053954,-41316.797255451,-41333.856424668,-41090.1953865373,-40031.1680470673,-39665.354576082,-41193.7883901168
"1715",-39758.8699532139,-39808.173505466,-40498.9324954341,-41485.771970339,-41622.3882434038,-41471.3995596047,-41302.7580847016,-41337.4206450499,-40689.9871200473,-41328.6126530903,-41158.7392570611
"1716",-33791.3093191653,-34026.5753639821,-34092.0481972635,-34696.4017324586,-34317.4145930175,-35267.556278096,-34935.224661863,-34986.671421626,-33710.9730060664,-33265.87007259,-32921.1416249937
"1717",-30813.5724434626,-29952.7098813227,-29573.7113216743,-28210.897612932,-28142.7585296574,-28735.312800513,-28761.8114490238,-28452.1393889346,-28064.0350261184,-27991.546311245,-28966.0553509027
"1718",-26768.0590304398,-26420.6579975233,-26901.3575612917,-27337.0209805032,-26228.6587551358,-25220.3249611952,-26004.6743472475,-24722.534412516,-24231.4087283185,-24094.0359012764,-27668.1974850234
"1719",-30707.0841988946,-30631.0653641112,-31255.3849468939,-31074.1172344472,-30952.6779782228,-30886.4962815212,-31236.6819073314,-33015.4113836557,-31963.0362654424,-32866.2591042971,-32115.666599405
"1720",-34942.0630159815,-35494.537707172,-35251.6919862946,-35681.0087299046,-35891.3162028618,-36965.3101007665,-37194.0369321392,-36182.8659952847,-35499.4162070924,-36181.9961456522,-35781.9529813925
"1721",-41067.4280883627,-39977.0393406706,-40874.4506106886,-40035.8180017366,-40824.7311308291,-40650.9352345416,-41008.2952193876,-40770.4548468585,-40640.2689496262,-39896.6394115052,-40737.3700634617
"1722",-36226.0839192521,-37125.4173592023,-37435.0860296904,-36521.4716067127,-37041.6646235371,-36540.5001111166,-36092.3143168745,-36051.6732695175,-36214.3318181368,-35432.7784355387,-36441.0713197598
"1723",-40854.22869199,-40671.6996693229,-41012.7767991205,-41141.0518529434,-41027.7090279335,-41658.8905043341,-41036.8081746998,-40034.6072306668,-40276.0302629622,-41088.346144539,-42136.9147371599
"1724",-44758.4315429169,-43897.1796423081,-44791.6213583702,-44580.2328803286,-44208.4368363665,-44813.9108969655,-44496.4887718484,-44659.3984814147,-44910.7333439634,-44213.777520292,-43618.6816044578
"1725",-44584.5743483416,-44203.0734440077,-44970.7452246949,-45336.710133638,-45111.2994787431,-45394.7829939962,-44937.2007332327,-44437.4573576644,-44271.9796725911,-44572.5739362627,-44294.9138281442
"1726",-47012.4509980185,-46947.3845486463,-47812.7090006269,-47445.5027224638,-48267.9307310321,-47885.3096935303,-47202.1497557886,-46961.2861505753,-47336.815669069,-46808.3758771554,-46770.2172231029
"1727",-41974.2955024253,-41924.8008252085,-41671.5451145294,-42808.733570144,-42994.4413873865,-42325.2861899484,-42760.8766267812,-43895.9090275273,-44033.3400827597,-43389.8526436801,-42306.7093429337
"1728",-36271.5408680827,-35214.6825670854,-35931.9864927867,-37068.9899596504,-36793.032339468,-36573.6351056973,-35757.1264765501,-36596.1629526761,-36306.2501640827,-37470.7918337053,-38335.6724138501
"1729",-34388.1708983447,-34268.318654553,-34047.1511754531,-35976.8033859546,-35101.4595403792,-35437.0466474738,-34946.0592037335,-35311.363395472,-34908.0516715615,-34267.3908903804,-35134.8663591788
"1730",-32371.9164044827,-32342.8766193496,-31890.2213766127,-31720.9036328305,-32941.8611250514,-32763.4408108364,-32014.3020706727,-32239.8039734094,-31983.8160137619,-31747.8889751978,-31560.7066479312
"1731",-30520.0953135576,-30411.3547434146,-30359.3790606606,-30352.40769417,-31083.0122125097,-30787.9404616518,-31490.2989295845,-31495.0393540435,-31526.4947934444,-31479.0083010033,-31242.4804367067
"1732",-35066.5779290582,-35681.8369337445,-36400.2751704091,-37160.3208246235,-36583.0355560361,-37849.5523602372,-36948.3297437565,-39006.384826032,-39020.3854632334,-38696.2326277271,-39443.2597350373
"1733",-37614.3753338311,-37408.7695230099,-38060.6648521706,-38015.3035419263,-39446.7129141744,-39602.5084786233,-39886.3377450617,-39095.1725487102,-39948.7465560708,-40022.7431710422,-39945.2579474579
"1734",-39046.7182300243,-39449.1445210742,-39201.5570002823,-40085.4823646125,-41373.4935776283,-41164.2921621619,-41000.113546134,-39168.2221717105,-41083.9629933679,-40447.3755139979,-39999.0341744748
"1735",-42541.8649217755,-42253.2134647157,-42202.7256156033,-43030.8148064067,-42885.6521496834,-42359.5123880562,-41743.9517421985,-42767.8306710889,-41950.1819646564,-42965.0333242493,-42087.9000595779
"1736",-44408.2121021185,-42732.2592012408,-44366.6363349027,-44490.674106826,-44230.9366890845,-43788.4651422697,-43446.4562612607,-43728.4427228106,-44513.9466003782,-44295.2744684876,-45021.0958605353
"1737",-44774.7548370788,-45568.2238079565,-45913.7082638467,-46529.8264369675,-46261.8360508824,-45944.1023713617,-46255.2734234828,-46475.471442805,-46062.3966495017,-46269.1860237542,-45170.5070536737
"1738",-47334.5679628465,-47411.2358801592,-47981.6443562226,-47537.4672581157,-47717.7891062936,-47465.0784763131,-47540.5229992214,-47228.0053815424,-48344.8697248725,-47746.164980682,-47973.0889297807
"1739",-42575.5316498104,-42685.5370871672,-42278.9572911167,-42739.3051261071,-43149.1772541587,-43792.8518878712,-43383.4739011009,-43319.5937022681,-43426.9841893986,-43043.7077015387,-43292.0570118455
"1740",-37906.7765529274,-38542.5789782618,-37601.366463545,-38496.2541876824,-39312.2161489374,-39724.2538571019,-38993.9666123103,-39213.2214250803,-39057.9518032153,-39209.4668593962,-39149.6667311792
"1741",-37317.1301444348,-37513.3812781018,-38582.550041795,-38719.4646318575,-38321.7620860462,-38096.5812496273,-38651.2984983246,-38608.1041361902,-37869.0035723965,-37845.0684003185,-37813.9292691791
"1742",-33470.2552126987,-33651.3259273808,-34205.901967546,-34604.3642776546,-33460.6968960324,-34379.7443068906,-33889.1715707094,-34290.0250609584,-35989.956770323,-37277.4292142452,-37850.2820945521
"1743",-30292.4159313697,-30310.6512747073,-31546.4874058313,-31996.7502842167,-31640.8719342984,-32141.1013428457,-30999.2223019201,-30671.3987177905,-30633.1860579767,-30114.4571976566,-31376.9798876382
"1744",-36256.755266019,-37145.6998971608,-38640.2469303236,-38943.519206005,-38944.3463706199,-38602.842898881,-38885.8454298399,-37813.2395401768,-37211.3240702233,-37788.1126649375,-38117.2723323913
"1745",-35863.1302314576,-35820.2574901066,-36067.8531830082,-37018.3667062773,-37242.7748777085,-37236.9511242395,-37933.3235668111,-38199.5226705939,-38471.5691710062,-37548.98462688,-37949.4864664312
"1746",-34618.7163946538,-33785.9984723694,-34928.6461077124,-35103.6678841317,-36055.5958569985,-36119.8274752026,-35973.2176392676,-36765.5919367035,-36124.7288058058,-36728.2849633785,-37112.7751538106
"1747",-39367.042248005,-39369.9845432471,-38709.3802614442,-39011.1842996154,-39340.3331712549,-39939.0139388845,-40929.3655475877,-40958.9941856383,-39519.5591461258,-39023.7838050099,-40130.1712983052
"1748",-41711.0208524828,-41721.2703477641,-41576.7232398751,-41743.2533728263,-41752.7987866128,-40978.7738248007,-40962.2232463987,-41884.6983900996,-42390.9885318068,-43067.5582957353,-43457.9375140544
"1749",-42600.771352872,-43034.5109898062,-43047.3623613167,-43066.8320130967,-43345.9413114655,-43038.7896069327,-42274.246510833,-42254.5205824182,-42173.8753845459,-43356.450840903,-43048.9150517615
"1750",-44888.1476581073,-45053.0973733393,-45580.2830175734,-45127.3918122612,-46018.9076349221,-46121.416160049,-45966.4510640859,-46321.4947056161,-46361.6316726224,-47042.9557324746,-46817.5010873783
"1751",-42139.3498640517,-43015.6566531569,-42615.4672634925,-42939.5657018183,-42343.4698437289,-43119.1026403656,-44160.4597154542,-43390.0646806676,-44618.4098770944,-45048.8534115565,-44988.8149825539
"1752",-37516.4569083671,-37688.5070571497,-37355.6172766329,-38165.9461581616,-39522.7391142723,-38563.6092223786,-39556.8376197047,-39791.3555062073,-40247.6013956272,-39098.1962131454,-39032.8880317784
"1753",-35563.6351537058,-35803.3237326111,-35237.5733194557,-35010.1510428644,-35138.3937315339,-34795.7860835716,-34235.3355049098,-35105.3829569969,-35061.1983142325,-35625.5540536726,-35197.3532933288
"1754",-38718.636212885,-39056.7158520952,-39028.5929621183,-38881.2681556997,-38558.4050792908,-38486.8591703752,-38501.4549643586,-39150.4894330831,-38300.2082515001,-38537.9924504753,-37252.739562942
"1755",-40807.6252890379,-40579.2090603639,-41045.1038528325,-40972.8148356786,-41618.0078476928,-40395.6114238588,-40947.4399108415,-41849.9881063422,-42151.4041327884,-41845.1129313609,-41865.0592454699
"1756",-41567.7487853608,-42403.9220357482,-42085.4595087382,-43903.584288707,-44596.5118065805,-44496.5769286445,-43599.4209512206,-43419.0623198943,-43569.8021596913,-43929.7109286085,-43687.8981067561
"1757",-42515.3920980058,-43103.8944145746,-43444.3899784686,-43352.5374504015,-44132.1471204844,-42974.048233171,-42961.1728457525,-42868.9461451767,-43762.4904165476,-43176.5247082548,-43013.9013769495
"1758",-39494.5864539202,-40536.1817127399,-39892.6091796155,-40109.5281316592,-40137.944222542,-40062.1871254776,-38993.3192009177,-38701.0959415844,-39245.6060864291,-39288.5491735499,-39076.3652354823
"1759",-43299.5515209856,-44005.9349812236,-43613.3580045177,-43503.1972880007,-43195.0488501879,-43843.2684746902,-42984.7779971541,-42718.4945655783,-42450.0934142851,-42014.2765163408,-42588.3625588536
"1760",-40523.2235280361,-40420.9964552929,-40150.3375699538,-41916.6351942813,-40532.8314416421,-40971.2378166957,-40938.1470168142,-42227.8363198915,-40073.8642848022,-40555.3529368131,-41447.5744357747
"1761",-44230.5528603144,-44705.3549041794,-44909.5319624742,-44684.2196260082,-43747.7345707333,-44079.8380726075,-44644.7721940155,-45035.2697137459,-45228.8833459117,-45535.3100986234,-45810.9865716464
"1762",-46129.8682157304,-46395.4324907362,-46401.6121751816,-45392.2609077531,-46867.5501354719,-46907.1932174257,-46635.8061386861,-46954.98839136,-46931.9831799512,-47409.6343810335,-47146.0875314564
"1763",-42726.9051305004,-42788.0761727354,-42398.3077589045,-43089.7710184707,-43380.5826555072,-43695.3774801228,-44294.9004837567,-44277.5740965719,-44201.3285713309,-44141.3252362839,-43794.5724426822
"1764",-36347.5001290825,-36352.2316624556,-37261.9618470936,-37583.7654782546,-38394.7645308275,-38109.6295269777,-38077.5255161292,-37843.7822164806,-37353.1781988072,-37373.1605119341,-36352.5084537667
"1765",-36810.1302480754,-36538.3896777194,-36924.0246802613,-37178.1608279346,-37643.9729615824,-37948.1038268291,-38240.8639477626,-38216.8671308291,-38825.5077618447,-38836.4407358251,-38691.2384698672
"1766",-33252.4797714825,-33075.4853126071,-33431.9589804033,-34103.9606068694,-33659.2166682886,-33897.9578386849,-34427.4347582472,-34668.8207463722,-34403.7492042861,-34298.3640284646,-33408.823037343
"1767",-39812.5970500967,-39556.6192515178,-39309.4370556947,-38857.5250985562,-38850.5784482727,-39069.4676137674,-38897.2028267162,-38484.1689186,-39373.2520386284,-39940.1687750041,-39289.9079321622
"1768",-40873.8047206473,-41603.0388896376,-42134.7150268429,-42047.0208199393,-42804.1922848395,-41848.436965994,-42826.0581422079,-42553.5528154696,-43117.1577168258,-43335.8057025776,-42435.2693879722
"1769",-41350.8575386115,-41791.355469834,-43290.2146684058,-44009.8005444225,-43902.1955087444,-41109.0105398924,-40792.5689762995,-41114.8662941045,-43609.1907274977,-42576.579524133,-41898.1649267409
"1770",-40761.299555731,-40901.345260354,-41157.4477544804,-41832.5698294291,-42074.5706228614,-42718.8579474407,-41800.0866405799,-40754.8062257298,-39943.5266183255,-40392.0254833895,-41305.1303353755
"1771",-39298.2093354737,-38701.4895866642,-38819.4984423421,-39614.4705465504,-38528.3555572594,-38716.0713358858,-39028.3909953787,-38204.5531186144,-38963.9763527231,-38929.1801777296,-39079.0669686021
"1772",-42524.4703867215,-42629.0994060779,-42898.0822835716,-43292.7978524202,-43241.8099803877,-42839.7013390508,-42053.8018550626,-42249.6065371337,-42260.9041377736,-42548.4479576035,-42932.6543641026
"1773",-44690.1579579148,-43209.1426613855,-45342.9427563552,-45369.6796539718,-46271.7861061915,-46703.8319986885,-45605.0702093756,-45634.4746391485,-45138.7321760912,-46219.5353940109,-44477.6196365377
"1774",-47048.5622801014,-46545.381698806,-47816.2204909721,-47296.8584846409,-48003.49646332,-47777.6641147214,-46773.288399607,-46929.7057568512,-46967.4996326039,-46969.1030317402,-47307.8098264326
"1775",-42540.4269255827,-41569.1388591455,-41391.1318504977,-41609.6296445352,-41646.0271908351,-40748.2632250664,-40243.84479634,-40528.649498642,-40684.9489149217,-40878.1268108847,-41513.8638347154
"1776",-35294.9095581641,-35436.6582970824,-34036.1845076789,-34230.4669828741,-33392.5564858005,-33150.4807061099,-33344.3045734595,-33438.027222728,-34234.7742448219,-34319.5800019936,-34223.7315318956
"1777",-32828.6217986465,-32348.6373098558,-31002.2008250642,-30675.429242459,-30788.7117887556,-31868.0983859287,-33027.3100390738,-33840.0671072604,-33997.4643251581,-33174.6050949258,-32703.8234119381
"1778",-29422.1919631671,-29510.0271098998,-27867.9579498299,-26660.3976375691,-29132.3867038144,-28186.3903223018,-28659.4752582432,-28190.2392343549,-27795.0166401496,-27907.9435129139,-26901.7066315933
"1779",-33822.8385791036,-34177.4100143196,-33717.2488928687,-35059.330169834,-33796.2001518643,-33912.5842972119,-31975.8956623614,-32970.3937291952,-30893.3295144436,-31870.6107740723,-32992.8360506558
"1780",-34734.3070669451,-35122.9383703311,-35503.0580453087,-34552.9013588882,-34988.857994891,-36924.5558784282,-35988.3490083545,-37151.6295940146,-34939.4912084794,-34983.5641452886,-35253.8830576421
"1781",-35766.26172045,-36483.0518699925,-37230.9134321204,-36375.7644353601,-36985.4566544883,-37579.0119192678,-37510.5663267496,-37864.2415946246,-37741.4241138979,-36603.6167242955,-35922.3556278178
"1782",-37699.3319386946,-36630.9860160978,-37986.3407041951,-37614.6348434462,-36930.6328759528,-37918.8849169882,-37931.2844722802,-37576.5620405489,-37912.636827822,-38414.4623042545,-37448.326132513
"1783",-36211.0647611762,-35830.8979518717,-35151.0658325844,-33750.6091579374,-35900.9237326731,-36413.1943372682,-36165.8072060053,-36146.9129189958,-37412.1813396375,-37382.7396040562,-36488.2245669683
"1784",-40023.2930171357,-38828.3019855007,-40280.2977144573,-38295.018774437,-40280.6322691356,-39656.2514365521,-39151.318186985,-39473.6056337807,-39777.3713261802,-40044.2962214302,-40266.4833388197
"1785",-40796.4525599539,-40936.240687416,-42061.5185818353,-42162.6280081396,-43384.4551525556,-43141.9949491679,-43834.5645878508,-43180.1813709698,-42079.2387732715,-42572.6308158058,-43226.662161948
"1786",-42431.8364502479,-41849.5854021973,-41940.7100532897,-42179.6174350165,-42557.7248105445,-42147.5074197365,-41867.8474388646,-41021.91603269,-42185.075956461,-42177.8076321526,-42102.2734309597
"1787",-39257.5954489872,-38683.5059477352,-39196.44527285,-40471.2749556274,-39664.3071632592,-39633.2040010797,-40818.2145760036,-41151.6755169629,-41835.3880035981,-41260.2270520336,-41881.4574092142
"1788",-36615.8459731292,-36232.4566700469,-36674.8146535283,-37747.052622647,-37588.6294063783,-37267.0462691767,-37516.4580544357,-37579.6157594575,-37658.5230291682,-38223.3417100939,-38945.6291708532
"1789",-33598.0493700349,-33474.690988406,-32971.9612025977,-33966.7134471299,-33249.0253111648,-32317.1767767042,-32138.4021614557,-32731.0964647445,-33199.2051703964,-33691.8624995921,-33094.3491022984
"1790",-35598.5556215242,-36070.8575056008,-36585.6561179655,-35888.0976057921,-36119.4877925552,-35909.9571970029,-36018.128147425,-36013.1042922852,-37229.5587974138,-37497.8906733458,-37597.6808646733
"1791",-33180.4154605912,-32489.4151062566,-32449.8506737896,-31919.0642837427,-32706.9796237493,-33033.2636900946,-33367.1956294491,-34444.5563926512,-34394.6893616834,-32964.886769522,-32494.7257526838
"1792",-36282.7156482528,-35946.3880429881,-35940.8007122066,-35031.1562690321,-35340.6165504069,-33992.4187521324,-36306.4285956942,-36279.0768117255,-36932.3936667928,-36866.7176045542,-36656.1875167421
"1793",-36340.4989075085,-37102.997567833,-37425.3907007666,-36994.1033888651,-38136.9739802725,-38204.6448079189,-38698.3094575577,-39156.3324589855,-40586.4239881254,-38751.5648850259,-37445.1133112222
"1794",-39756.6011322699,-39525.7911967041,-38554.699706436,-38151.0344251609,-39373.3726950558,-38800.7431682031,-39461.6667423862,-39087.2622668392,-39429.467231052,-38324.5261738014,-39172.6491224885
"1795",-34338.2328031445,-34323.8282249742,-34442.2275384145,-34201.1627374857,-34005.0447294704,-34395.5813229457,-35475.2218751934,-34729.531478995,-35269.5855455692,-35408.0950101166,-36511.9713873633
"1796",-37838.0289874131,-37426.5513699338,-38257.3422959413,-37888.4023003061,-38044.3522998095,-37534.0964070052,-37184.8356701818,-36845.5177134666,-36908.6357424941,-37758.3489868697,-37995.9993765956
"1797",-42440.3473333477,-42855.0639646175,-42860.5012793134,-43147.8417346554,-43526.9058308947,-43129.0382495808,-43321.6313972534,-43342.0759887054,-42914.6504144284,-42343.8380681069,-42235.4268630021
"1798",-44570.7969894472,-44774.1422907509,-45036.3699543179,-45709.8001625283,-46055.6380559199,-45140.7375766496,-45589.4737065159,-45963.8752648672,-45910.1753231058,-45090.417289479,-45573.900248818
"1799",-41793.8455210735,-42726.0974655196,-43006.4039790888,-42192.0467797347,-42072.2232474521,-41664.0449081804,-41432.640232036,-42178.1330849869,-43159.9656820125,-42272.8502791693,-42631.3875271597
"1800",-36886.0748556508,-37096.1515717903,-36613.4690279199,-36734.5567107749,-37315.5902092402,-38829.3785357095,-39230.141405642,-38565.3584411366,-38674.4350624588,-38883.192624015,-40218.54022365
"1801",-31975.1834161968,-30605.6498171751,-30205.2590835821,-32339.2070023424,-33110.9056786942,-34477.0088633138,-33451.1112383525,-34148.7755733854,-34845.0546002413,-33769.483956175,-33878.0151729984
"1802",-29091.1707914916,-29487.3520557583,-29699.0894380482,-28720.0357875798,-27565.7373531906,-28673.5591778955,-27963.8987510408,-28310.7860781091,-30048.6438884014,-29456.9855296293,-29679.3878066206
"1803",-30937.2801130932,-31882.610691609,-32472.2951797349,-32706.6644609807,-31896.5445597183,-32462.7867715206,-30421.2010519043,-31734.2133669159,-30055.8204925057,-31185.8023487682,-30842.0760683192
"1804",-38639.0135191436,-38078.9601157565,-38475.9657108357,-39649.1236741742,-38078.1858897353,-38186.7423593648,-37394.7585543411,-38950.8116933553,-37695.7950149097,-37567.0171318215,-37500.690685091
"1805",-39759.0355197707,-39799.5366484066,-40112.1780693333,-40814.7543009752,-41829.1739418009,-41463.7404692567,-41376.7003235373,-41930.2354192737,-41954.0793772328,-42267.9375826883,-41821.1389793476
"1806",-35584.8959247606,-34572.8205302833,-34940.0878497777,-35599.2692511626,-35165.4968658786,-35375.4646334608,-33166.9532160207,-35312.2020609629,-35637.9769048525,-35915.3886117344,-36622.6072116889
"1807",-40845.6804490936,-39761.4192948571,-40060.0554146614,-40822.4041960408,-40376.7574993352,-40624.8310701786,-40833.3076283123,-41149.1797927316,-40667.1080525324,-41418.567584375,-40077.8979633176
"1808",-39242.1343536263,-38712.9053422522,-38066.4485189514,-37862.468731701,-38864.5815572008,-39241.8653700117,-39796.5500494059,-39838.3256637818,-39552.3312198077,-39686.5346137314,-39277.0053069781
"1809",-39793.7979481219,-40453.3053445002,-40595.4827244393,-40496.812843047,-41008.5147838661,-40791.8090252223,-40111.0146643205,-40676.339413672,-39777.586353817,-40844.4667618846,-41038.5442754314
"1810",-41774.3503761719,-41940.2018228202,-42719.9152936986,-42361.7366236374,-42796.2622537211,-42627.4746085105,-41944.1119090021,-42313.0828355165,-42479.8247845725,-42315.8558736391,-41903.6372131067
"1811",-38244.5771909868,-38168.5076317218,-39758.7239917621,-39735.8841247416,-39524.1198084294,-39037.7434471973,-38470.1653120642,-39093.1811459477,-38772.9158352946,-38472.7929047194,-38461.5900607195
"1812",-34052.8015796375,-33258.4243382343,-34228.8455854591,-35722.5359975438,-35343.3875426411,-35338.0257713386,-35639.0373953263,-36946.533854745,-35993.1412644035,-35239.7072993363,-34578.9668662423
"1813",-32445.7300169786,-31984.54660396,-33548.7588968628,-31643.3426061463,-31920.467712168,-32202.4880792253,-32967.9231632703,-32598.4744260363,-31760.3826929584,-32511.3127293182,-32156.5884638154
"1814",-29553.3618623602,-29648.976806625,-30963.6593159326,-29982.8708927453,-30351.0572698613,-31065.1964404026,-31866.4522630854,-32382.2989668948,-32042.5461762806,-33411.8983159534,-32404.7712567846
"1815",-34034.9191397913,-33598.6668840854,-35188.967159595,-35404.3861263917,-34592.7545977532,-34792.1277905336,-35430.4433608358,-35343.6699875581,-35188.0659723849,-35767.8446839646,-35416.6918944803
"1816",-34177.8779648117,-34380.0166499573,-36037.0760142133,-36305.8007166393,-34937.5462346039,-36000.6852607123,-35901.3023192903,-36120.0596713909,-36071.0406324101,-36591.5818857297,-36583.7605990035
"1817",-39864.5783647266,-39153.0694207157,-41055.4853456754,-39535.3178323785,-39340.9158321152,-39746.4296431048,-38249.5328733604,-38755.4348123508,-39308.6624891356,-39589.2114522952,-38216.8074158982
"1818",-39848.195811185,-40435.5183097172,-40774.6034131024,-40073.5943753692,-41110.2738852522,-40547.4638408684,-40408.5187101674,-41924.5596073729,-41066.6290545014,-41069.9896409311,-40152.8737614303
"1819",-37199.1186947701,-36800.4751215886,-37312.6708398573,-38039.2875660048,-38830.0537357365,-38507.0564979038,-38503.4196046106,-38400.9192100125,-38512.9358598107,-39048.0405891963,-38722.8842566471
"1820",-41037.2219591606,-40157.7717996863,-40023.9662857945,-40614.4462729937,-40641.8586142474,-39638.6327116632,-40212.3739770149,-39916.2118197926,-39387.7161052986,-39638.6786722033,-39170.8630195508
"1821",-43656.2824644741,-43727.3609001298,-43547.1716542059,-43588.7566539674,-43999.5109836802,-43351.9898294561,-42954.4936530904,-42054.8473209155,-43388.1377017033,-42895.2495331913,-42846.1952272402
"1822",-43350.3612348865,-43690.660082123,-44199.330158028,-44380.8470300414,-44216.45749141,-43960.6089880672,-44191.1162806642,-43688.058009724,-43675.4946603894,-42956.432592979,-41615.1746338729
"1823",-41375.4677330228,-40716.2432759665,-41175.0285698298,-41444.7495565844,-41293.0477554863,-40565.4899892696,-39966.2412916207,-39629.7948801368,-39591.8678403296,-38292.0419993076,-38888.7128707524
"1824",-38604.9378623302,-38615.380311815,-38077.7922341347,-37469.5279772336,-37948.5129459263,-37407.5524079507,-37800.3644122534,-38204.5772144243,-37917.7176363639,-37605.9101608706,-37705.7622899365
"1825",-31809.1265676226,-31820.2452159305,-31854.1892170516,-32354.2880755251,-33169.1678310203,-34858.9684820589,-35254.6062780588,-35562.362328844,-37035.1974108583,-37296.9973276628,-37164.802381592
"1826",-31684.5521579724,-31764.3845435577,-30856.1802784117,-31202.9724805457,-31909.4889793748,-32106.8585586208,-32748.2211550029,-32780.6530281012,-32721.1457397552,-32852.1310468641,-32012.756511012
"1827",-36164.8246146542,-34865.8887039556,-35816.3078444311,-35109.538542344,-33814.7697091956,-34949.7704083359,-35815.7597151174,-34844.0492994521,-36325.9963024227,-36151.897591347,-37151.8404587757
"1828",-35587.7234463001,-36512.5844947382,-37957.7605851462,-37964.9782382714,-38724.1986419306,-38482.1211954321,-38722.9106114401,-38436.1268885008,-38075.8281063986,-37412.5501060435,-36350.1803513874
"1829",-37988.5309006775,-36676.2839895462,-37438.3054943537,-36392.4960636405,-38882.7179608977,-38488.7358013433,-38928.815361788,-38137.0255558766,-39020.2948841994,-37403.8619155406,-38550.6792502
"1830",-35223.3805680954,-35585.174826474,-37016.9228236699,-36547.2942480777,-36987.8647225972,-36965.4335983917,-34821.6822947702,-34806.6217058243,-35892.0910919039,-35610.0524933715,-36043.6456949877
"1831",-38712.931114417,-38430.4963964504,-39265.7939209043,-39583.9864590833,-39288.4280634955,-38926.8619586053,-38131.7490140797,-38441.9882861795,-37893.4922382732,-38425.7433482888,-36485.3029863695
"1832",-37775.6626214906,-37997.4626408767,-38834.4663318366,-38951.9754768728,-39076.3358408305,-37387.6934544515,-38861.5818591427,-39278.3896492893,-38877.2612031064,-38705.6047853979,-38872.8366471943
"1833",-40862.2999537835,-40544.7266020598,-41090.6868997837,-42047.3046685628,-41935.6053587859,-41229.6493690589,-41867.6923838922,-41450.2580130294,-40206.3293127492,-40429.5365157097,-40489.5200807451
"1834",-39252.4872561524,-39041.2115441847,-39577.0032090294,-39999.6786602159,-39890.8408826522,-39750.5109861354,-39466.0227619248,-39527.0369420263,-39266.3449696578,-39506.089737073,-39035.7057152958
"1835",-35206.9353100518,-36218.8746982766,-35125.3683857538,-35938.1837460011,-35799.1529848617,-35835.5250184612,-35777.8784375521,-36752.283143619,-37464.050548862,-36594.9324088217,-35985.6966328923
"1836",-36946.3770434146,-36433.0198800617,-35713.8707089203,-34821.2315897241,-34385.4942143011,-34026.4969205652,-34544.8190590051,-35041.1746121042,-34652.8023953776,-34620.1421556401,-34460.9199769037
"1837",-34191.2991194039,-35188.5286741316,-34096.8565410508,-33095.3497656991,-32765.3672276964,-33815.9038416516,-35259.6537559559,-34738.09215553,-34223.3039651727,-33871.4845936534,-31990.0700779312
"1838",-33248.042853978,-33982.5513937719,-35670.6692250072,-34085.6607638344,-34679.5196515734,-34736.4961503524,-35641.9294820624,-34918.0079024624,-35522.4931824727,-35247.9534451752,-34392.5962260133
"1839",-38323.9177198729,-38137.5569560917,-38189.0338535588,-38039.4729049593,-37880.4614928993,-38513.0963630912,-40130.6041089408,-38387.5046489081,-38596.380746911,-38415.434117568,-39659.2670759237
"1840",-37007.1050464841,-37786.7685372703,-38836.4452442451,-38499.3072812551,-38098.73426849,-38225.7392748973,-36982.5968791824,-37509.9251411005,-37387.4516330139,-36821.2871289015,-36693.214868308
"1841",-36443.2290353301,-37221.574514866,-38113.0623528031,-37688.6178013914,-38218.7411823451,-37906.1510976282,-38910.3722748667,-38255.0313739136,-38663.5904126497,-38246.2265843354,-38199.3160659211
"1842",-38533.737116641,-38204.2524413345,-38432.4221897194,-38781.7979424246,-38211.3691720157,-38524.1981739787,-38687.8980411503,-39248.4592064411,-38824.437887332,-38998.1096302895,-39343.0987944353
"1843",-37363.5910518135,-38141.7295807443,-37495.9327704572,-38443.2962801581,-38253.5189886673,-37145.5390585239,-36555.0258522462,-36410.0760226251,-35899.2668746004,-35764.3592907452,-33892.6807590365
"1844",-41051.5355115639,-40189.4219015526,-41896.5412339889,-41483.4613481168,-41085.3511186761,-40588.9906295502,-40640.5384504856,-41666.3748498515,-41147.7661489255,-40704.285430747,-40385.5972396556
