"","V1","V2","V3","V4","V5","V6","V7","V8"
"5990",28363.8119409215,9196.84625285458,-8215.04508668356,-23779.7021847021,-29330.8364968199,-35641.6750747956,-34403.0967583366,-28274.0109838981
"5991",23743.8834375541,1140.64147139024,-15695.8727064307,-29881.5932465052,-35896.0061704191,-39882.8285146978,-38087.4660338168,-34852.14021916
"5992",20208.2227125636,-970.27131328038,-18155.6450340409,-28051.068512264,-37417.6127747242,-40216.8015329765,-39753.5870602591,-35518.0745895547
"5993",20096.6703880044,-3297.72071578395,-21386.3680596051,-33166.2901648197,-37627.7935764503,-41303.7946478793,-40727.6609765229,-34936.7141559582
"5994",16074.997803659,-5581.16398476431,-19886.5180042377,-32170.1410113596,-39113.3418482729,-40446.1798107318,-39148.3236630972,-33084.5621139273
"5995",19733.8341196625,-3347.91768749552,-18762.2157553271,-31496.8016856444,-38759.4127682067,-39529.1413491656,-39502.981291413,-34994.4878996751
"5996",13953.0252592981,-7187.03774141726,-25053.6166817013,-33641.401267392,-40334.0647271107,-42459.5842066449,-42115.0616530084,-37208.5685123353
"5997",12527.1212207268,-10689.291818184,-25982.8877173411,-37402.7787720799,-43221.797288734,-45253.1037266305,-44311.5435233037,-39971.7808540767
"5998",13120.6076953226,-10039.94174798,-26098.5989657963,-35308.9898673121,-40906.171407291,-44601.0948289345,-44929.9993832289,-40881.7888692585
"5999",14476.8065985946,-5738.05256061697,-22605.2872522033,-32490.3325555729,-39303.0738815884,-40992.0523945597,-42329.2314048569,-38278.9299141979
"6000",25106.3738394816,720.876822159913,-14022.4496037664,-25731.2338688538,-32627.1436970567,-35096.822498079,-34206.5470359608,-31910.8491100011
"6001",30822.2573334283,8445.87342716069,-9336.54916378022,-21895.4876615831,-26827.7835890508,-33858.1287933475,-34184.2769044927,-29476.7302016353
"6002",33761.7641655159,4581.45403433569,-12486.3082972092,-20683.8545094981,-29224.2469092185,-30977.9191348103,-28856.8030512234,-27517.1810239932
"6003",20584.5105118217,-3075.20192978076,-18581.4083146662,-27740.0842204608,-36137.40195861,-39163.0516865426,-35172.6845666169,-32844.6631946165
"6004",18646.0815608833,-2019.04533887953,-20105.4193841841,-30734.0387483295,-38473.7560330964,-40512.8716392517,-38852.668633112,-34935.1465163435
"6005",16832.3303179071,-6288.8421705253,-20815.6486341644,-32327.6961831629,-40038.8155453662,-41734.7976361742,-40186.0823006593,-36377.9070489435
"6006",17043.6893531189,-2311.33725790799,-20774.1553557894,-33337.672824612,-40306.1992979193,-42165.6193491129,-41582.9781823398,-38887.1402198567
"6007",20692.6166769508,1715.04328210682,-18179.6774427649,-28228.690828944,-36805.95706341,-37742.7757940251,-37486.8757549194,-32081.7117377287
"6008",21121.811234845,-1695.2308294693,-18506.9850801082,-29154.9304642817,-33776.3572641304,-38166.4576638667,-33307.1091532477,-32487.6674471006
"6009",16812.64929183,-5420.59152574098,-21241.9638941927,-33006.6443896864,-38563.0841787572,-41546.7190056013,-40612.0060034611,-37767.0476494692
"6010",12874.7255632007,-6110.58773700773,-23698.9571120988,-35864.5753603898,-44310.0486401986,-45651.5766203541,-45944.7993192819,-41232.3399473967
"6011",19508.7388158541,-4736.28817032859,-20947.2665178161,-33416.9347100507,-41535.1705232641,-42041.709256685,-42209.9848549005,-38352.9280530623
"6012",20062.4429184497,-2418.84230839204,-19469.7640903667,-31078.7646996859,-35515.800729661,-39056.9108081491,-38784.1346681656,-35153.2956655814
