"","V1","V2","V3","V4","V5"
"result.86",1061.89730935057,2398.73088346839,3482.26519464852,4652.23595610255,5743.75731995841
"result.87",1480.21788213874,1596.3174369855,1784.27586153118,2096.86858510914,2405.67867879361
"result.88",-4248.56561654593,-544.55173259866,1613.23975745961,3100.62056885639,4220.66162883856
"result.89",-407.853367788925,2387.16572885597,4230.81084202687,5537.65449660687,6743.33355240305
"result.90",1148.86838695986,2968.50401822528,4178.65813009172,5721.22346894216,6981.17096638618
"result.91",3215.66888868078,4618.78583986561,5672.74900315477,6898.91169838878,7831.01153943859
"result.92",2765.03685648076,4275.22958936394,5518.66640161666,6746.06069604646,7932.26479898461
"result.93",6496.80826655518,7348.72810979408,8379.41582173746,9382.89244311663,10337.7855915737
"result.94",-5061.89767320002,-2024.08771248907,-215.739567256465,1274.10296257981,2690.27773869699
"result.95",1085.05471866025,3184.6443253006,4482.35635344081,5487.87051838294,6439.17296321542
"result.96",3514.70760963769,4813.5542201645,5821.10537147277,6729.84416698535,7715.30101563069
"result.97",-1538.47588793478,1096.88486591534,2852.25402949424,4281.26603078998,5584.31751716321
"result.98",-4277.95354102272,-908.863711621338,1158.84842834163,2786.16477045147,4182.09712611918
"result.99",1217.00665008774,3489.71986872457,3536.46919145879,3697.25402607391,3882.5202779263
"result.100",-591.804808723142,-540.918227235808,-441.994475202402,-257.853455159246,-40.0390875064622
"result.101",761.107740526466,1382.98925491888,1476.71852598892,1662.22475817921,1906.84400751375
"result.102",-6502.11784071736,-2418.12007029496,-202.883003257908,1679.29164919824,3210.81409117473
"result.103",1646.80536220997,3291.33236828549,3296.78004551279,3444.22565200525,3655.22990860593
"result.104",-1592.56420996551,899.595059302534,2559.80664915233,4032.05459771772,5087.52639369314
"result.105",-3936.20906973062,894.815834524976,2933.61497166945,4487.79855853079,5874.37500695339
"result.106",-3988.44170953842,2925.41707697274,4889.06202640856,6180.57865185301,7256.53626251738
"result.107",8862.03676701823,9543.43828385553,10308.6482671413,11075.4039559365,11829.8317726225
