"","V1","V2"
"37518",96.25,32.5130890052356
"37519",97.5,32.5130890052356
"37520",98.75,32.5130890052356
"37521",100,32.5130890052356
"37522",101.25,32.5130890052356
"37523",102.5,32.5130890052356
"37524",103.75,32.5130890052356
"37525",105,32.5130890052356
"37526",106.25,32.5130890052356
"37527",107.5,32.5130890052356
"37528",108.75,32.5130890052356
"37529",110,32.5130890052356
"37530",111.25,32.5130890052356
"37531",112.5,32.5130890052356
"37532",113.75,32.5130890052356
"37533",115,32.5130890052356
"37534",116.25,32.5130890052356
"37535",117.5,32.5130890052356
"37536",118.75,32.5130890052356
"37537",120,32.5130890052356
"37538",121.25,32.5130890052356
"37539",122.5,32.5130890052356
"37540",123.75,32.5130890052356
"37541",125,32.5130890052356
"37542",126.25,32.5130890052356
"37543",127.5,32.5130890052356
"37544",128.75,32.5130890052356
"37545",130,32.5130890052356
"37546",131.25,32.5130890052356
"37547",132.5,32.5130890052356
"37548",133.75,32.5130890052356
"37549",135,32.5130890052356
"37550",136.25,32.5130890052356
"37551",137.5,32.5130890052356
"37552",138.75,32.5130890052356
"37553",140,32.5130890052356
"37554",141.25,32.5130890052356
"37555",142.5,32.5130890052356
"37556",143.75,32.5130890052356
"37557",145,32.5130890052356
"37558",146.25,32.5130890052356
"37559",147.5,32.5130890052356
"37560",148.75,32.5130890052356
"37561",150,32.5130890052356
"37562",151.25,32.5130890052356
"37563",152.5,32.5130890052356
"37564",153.75,32.5130890052356
"37565",155,32.5130890052356
"37566",156.25,32.5130890052356
"37567",157.5,32.5130890052356
"37568",158.75,32.5130890052356
"37569",160,32.5130890052356
"37570",161.25,32.5130890052356
"37571",162.5,32.5130890052356
"37572",163.75,32.5130890052356
"37573",165,32.5130890052356
"37574",166.25,32.5130890052356
"37575",167.5,32.5130890052356
"37576",168.75,32.5130890052356
"37577",170,32.5130890052356
"37578",171.25,32.5130890052356
"37579",172.5,32.5130890052356
"37580",173.75,32.5130890052356
"37581",175,32.5130890052356
"37582",176.25,32.5130890052356
"37583",177.5,32.5130890052356
"37584",178.75,32.5130890052356
"37585",180,32.5130890052356
"37586",181.25,32.5130890052356
"37587",182.5,32.5130890052356
"37588",183.75,32.5130890052356
"37589",185,32.5130890052356
"37590",186.25,32.5130890052356
"37591",187.5,32.5130890052356
"37592",188.75,32.5130890052356
"37593",190,32.5130890052356
"37594",191.25,32.5130890052356
"37595",192.5,32.5130890052356
"37596",193.75,32.5130890052356
"37597",195,32.5130890052356
"37598",196.25,32.5130890052356
"37599",197.5,32.5130890052356
"37600",198.75,32.5130890052356
"37601",200,32.5130890052356
"37602",201.25,32.5130890052356
"37603",202.5,32.5130890052356
"37604",203.75,32.5130890052356
"37605",205,32.5130890052356
"37606",206.25,32.5130890052356
"37607",207.5,32.5130890052356
"37608",208.75,32.5130890052356
"37609",210,32.5130890052356
"37610",211.25,32.5130890052356
"37611",212.5,32.5130890052356
"37612",213.75,32.5130890052356
"37613",215,32.5130890052356
"37614",216.25,32.5130890052356
"37615",217.5,32.5130890052356
"37616",218.75,32.5130890052356
"37617",220,32.5130890052356
"37618",221.25,32.5130890052356
"37619",222.5,32.5130890052356
"37620",223.75,32.5130890052356
"37621",225,32.5130890052356
"37622",226.25,32.5130890052356
"37623",227.5,32.5130890052356
"37624",228.75,32.5130890052356
"37625",230,32.5130890052356
"37626",231.25,32.5130890052356
"37627",232.5,32.5130890052356
"37628",233.75,32.5130890052356
"37629",235,32.5130890052356
"37630",236.25,32.5130890052356
"37631",237.5,32.5130890052356
"37632",238.75,32.5130890052356
"37633",240,32.5130890052356
"37634",241.25,32.5130890052356
"37635",242.5,32.5130890052356
"37636",243.75,32.5130890052356
"37637",245,32.5130890052356
"37638",246.25,32.5130890052356
"37639",247.5,32.5130890052356
"37640",248.75,32.5130890052356
"37641",250,32.5130890052356
"37642",251.25,32.5130890052356
"37643",252.5,32.5130890052356
"37644",253.75,32.5130890052356
"37645",255,32.5130890052356
"37646",256.25,32.5130890052356
"37647",257.5,32.5130890052356
"37648",258.75,32.5130890052356
"37649",260,32.5130890052356
"37650",261.25,32.5130890052356
"37651",262.5,32.5130890052356
"37652",263.75,32.5130890052356
"37653",265,32.5130890052356
"37654",266.25,32.5130890052356
"37655",267.5,32.5130890052356
"37656",268.75,32.5130890052356
"37657",270,32.5130890052356
"37658",271.25,32.5130890052356
"37659",272.5,32.5130890052356
"37660",273.75,32.5130890052356
"37661",275,32.5130890052356
"37662",276.25,32.5130890052356
"37663",277.5,32.5130890052356
"37664",278.75,32.5130890052356
"37665",280,32.5130890052356
"37666",281.25,32.5130890052356
"37667",282.5,32.5130890052356
"37668",283.75,32.5130890052356
"37669",285,32.5130890052356
"37670",286.25,32.5130890052356
"37671",287.5,32.5130890052356
"37672",288.75,32.5130890052356
"37673",290,32.5130890052356
"37674",291.25,32.5130890052356
"37675",292.5,32.5130890052356
"37676",293.75,32.5130890052356
"37677",295,32.5130890052356
"37678",296.25,32.5130890052356
"37679",297.5,32.5130890052356
"37680",298.75,32.5130890052356
"37681",300,32.5130890052356
"37682",301.25,32.5130890052356
"37683",302.5,32.5130890052356
"37684",303.75,32.5130890052356
"37685",305,32.5130890052356
"37686",306.25,32.5130890052356
"37687",307.5,32.5130890052356
"37688",308.75,32.5130890052356
"37689",310,32.5130890052356
"37690",311.25,32.5130890052356
"37691",312.5,32.5130890052356
"37692",313.75,32.5130890052356
"37693",315,32.5130890052356
"37694",316.25,32.5130890052356
"37695",317.5,32.5130890052356
"37696",318.75,32.5130890052356
"37697",320,32.5130890052356
"37698",321.25,32.5130890052356
"37699",322.5,32.5130890052356
"37700",323.75,32.5130890052356
"37701",325,32.5130890052356
"37702",326.25,32.5130890052356
"37703",327.5,32.5130890052356
"37704",328.75,32.5130890052356
"37705",330,32.5130890052356
"37706",331.25,32.5130890052356
"37707",332.5,32.5130890052356
"37708",333.75,32.5130890052356
"37709",335,32.5130890052356
"37710",336.25,32.5130890052356
"37711",337.5,32.5130890052356
"37712",338.75,32.5130890052356
"37713",340,32.5130890052356
"37714",341.25,32.5130890052356
"37715",342.5,32.5130890052356
"37716",343.75,32.5130890052356
"37717",345,32.5130890052356
"37718",346.25,32.5130890052356
"37719",347.5,32.5130890052356
"37720",348.75,32.5130890052356
"37721",350,32.5130890052356
"37722",351.25,32.5130890052356
"37723",352.5,32.5130890052356
"37724",353.75,32.5130890052356
"37725",355,32.5130890052356
"37726",356.25,32.5130890052356
"37727",357.5,32.5130890052356
"37728",358.75,32.5130890052356
"37729",0,33.455497382199
"37730",1.25,33.455497382199
"37731",2.5,33.455497382199
"37732",3.75,33.455497382199
"37733",5,33.455497382199
"37734",6.25,33.455497382199
"37735",7.5,33.455497382199
"37736",8.75,33.455497382199
"37737",10,33.455497382199
"37738",11.25,33.455497382199
"37739",12.5,33.455497382199
"37740",13.75,33.455497382199
"37741",15,33.455497382199
"37742",16.25,33.455497382199
"37743",17.5,33.455497382199
"37744",18.75,33.455497382199
"37745",20,33.455497382199
"37746",21.25,33.455497382199
"37747",22.5,33.455497382199
"37748",23.75,33.455497382199
"37749",25,33.455497382199
"37750",26.25,33.455497382199
"37751",27.5,33.455497382199
"37752",28.75,33.455497382199
"37753",30,33.455497382199
"37754",31.25,33.455497382199
"37755",32.5,33.455497382199
"37756",33.75,33.455497382199
"37757",35,33.455497382199
"37758",36.25,33.455497382199
"37759",37.5,33.455497382199
"37760",38.75,33.455497382199
"37761",40,33.455497382199
"37762",41.25,33.455497382199
"37763",42.5,33.455497382199
"37764",43.75,33.455497382199
"37765",45,33.455497382199
"37766",46.25,33.455497382199
"37767",47.5,33.455497382199
"37768",48.75,33.455497382199
"37769",50,33.455497382199
"37770",51.25,33.455497382199
"37771",52.5,33.455497382199
"37772",53.75,33.455497382199
"37773",55,33.455497382199
"37774",56.25,33.455497382199
"37775",57.5,33.455497382199
"37776",58.75,33.455497382199
"37777",60,33.455497382199
"37778",61.25,33.455497382199
"37779",62.5,33.455497382199
"37780",63.75,33.455497382199
"37781",65,33.455497382199
"37782",66.25,33.455497382199
"37783",67.5,33.455497382199
"37784",68.75,33.455497382199
"37785",70,33.455497382199
"37786",71.25,33.455497382199
"37787",72.5,33.455497382199
"37788",73.75,33.455497382199
"37789",75,33.455497382199
"37790",76.25,33.455497382199
"37791",77.5,33.455497382199
"37792",78.75,33.455497382199
"37793",80,33.455497382199
"37794",81.25,33.455497382199
"37795",82.5,33.455497382199
"37796",83.75,33.455497382199
"37797",85,33.455497382199
"37798",86.25,33.455497382199
"37799",87.5,33.455497382199
"37800",88.75,33.455497382199
"37801",90,33.455497382199
"37802",91.25,33.455497382199
"37803",92.5,33.455497382199
"37804",93.75,33.455497382199
"37805",95,33.455497382199
"37806",96.25,33.455497382199
"37807",97.5,33.455497382199
"37808",98.75,33.455497382199
"37809",100,33.455497382199
"37810",101.25,33.455497382199
"37811",102.5,33.455497382199
"37812",103.75,33.455497382199
"37813",105,33.455497382199
"37814",106.25,33.455497382199
"37815",107.5,33.455497382199
"37816",108.75,33.455497382199
"37817",110,33.455497382199
"37818",111.25,33.455497382199
"37819",112.5,33.455497382199
"37820",113.75,33.455497382199
"37821",115,33.455497382199
"37822",116.25,33.455497382199
"37823",117.5,33.455497382199
"37824",118.75,33.455497382199
"37825",120,33.455497382199
"37826",121.25,33.455497382199
"37827",122.5,33.455497382199
"37828",123.75,33.455497382199
"37829",125,33.455497382199
"37830",126.25,33.455497382199
"37831",127.5,33.455497382199
"37832",128.75,33.455497382199
"37833",130,33.455497382199
"37834",131.25,33.455497382199
"37835",132.5,33.455497382199
"37836",133.75,33.455497382199
"37837",135,33.455497382199
"37838",136.25,33.455497382199
"37839",137.5,33.455497382199
"37840",138.75,33.455497382199
"37841",140,33.455497382199
"37842",141.25,33.455497382199
"37843",142.5,33.455497382199
"37844",143.75,33.455497382199
"37845",145,33.455497382199
"37846",146.25,33.455497382199
"37847",147.5,33.455497382199
"37848",148.75,33.455497382199
"37849",150,33.455497382199
"37850",151.25,33.455497382199
"37851",152.5,33.455497382199
"37852",153.75,33.455497382199
"37853",155,33.455497382199
"37854",156.25,33.455497382199
"37855",157.5,33.455497382199
"37856",158.75,33.455497382199
"37857",160,33.455497382199
"37858",161.25,33.455497382199
"37859",162.5,33.455497382199
"37860",163.75,33.455497382199
"37861",165,33.455497382199
"37862",166.25,33.455497382199
"37863",167.5,33.455497382199
"37864",168.75,33.455497382199
"37865",170,33.455497382199
"37866",171.25,33.455497382199
"37867",172.5,33.455497382199
"37868",173.75,33.455497382199
"37869",175,33.455497382199
"37870",176.25,33.455497382199
"37871",177.5,33.455497382199
"37872",178.75,33.455497382199
"37873",180,33.455497382199
"37874",181.25,33.455497382199
"37875",182.5,33.455497382199
"37876",183.75,33.455497382199
"37877",185,33.455497382199
"37878",186.25,33.455497382199
"37879",187.5,33.455497382199
"37880",188.75,33.455497382199
"37881",190,33.455497382199
"37882",191.25,33.455497382199
"37883",192.5,33.455497382199
"37884",193.75,33.455497382199
"37885",195,33.455497382199
"37886",196.25,33.455497382199
"37887",197.5,33.455497382199
"37888",198.75,33.455497382199
"37889",200,33.455497382199
"37890",201.25,33.455497382199
"37891",202.5,33.455497382199
"37892",203.75,33.455497382199
"37893",205,33.455497382199
"37894",206.25,33.455497382199
"37895",207.5,33.455497382199
"37896",208.75,33.455497382199
"37897",210,33.455497382199
"37898",211.25,33.455497382199
"37899",212.5,33.455497382199
"37900",213.75,33.455497382199
"37901",215,33.455497382199
"37902",216.25,33.455497382199
"37903",217.5,33.455497382199
"37904",218.75,33.455497382199
"37905",220,33.455497382199
"37906",221.25,33.455497382199
"37907",222.5,33.455497382199
"37908",223.75,33.455497382199
"37909",225,33.455497382199
"37910",226.25,33.455497382199
"37911",227.5,33.455497382199
"37912",228.75,33.455497382199
"37913",230,33.455497382199
"37914",231.25,33.455497382199
"37915",232.5,33.455497382199
"37916",233.75,33.455497382199
"37917",235,33.455497382199
"37918",236.25,33.455497382199
"37919",237.5,33.455497382199
"37920",238.75,33.455497382199
"37921",240,33.455497382199
"37922",241.25,33.455497382199
"37923",242.5,33.455497382199
"37924",243.75,33.455497382199
"37925",245,33.455497382199
"37926",246.25,33.455497382199
"37927",247.5,33.455497382199
"37928",248.75,33.455497382199
"37929",250,33.455497382199
"37930",251.25,33.455497382199
"37931",252.5,33.455497382199
"37932",253.75,33.455497382199
"37933",255,33.455497382199
"37934",256.25,33.455497382199
"37935",257.5,33.455497382199
"37936",258.75,33.455497382199
"37937",260,33.455497382199
"37938",261.25,33.455497382199
"37939",262.5,33.455497382199
"37940",263.75,33.455497382199
"37941",265,33.455497382199
"37942",266.25,33.455497382199
"37943",267.5,33.455497382199
"37944",268.75,33.455497382199
"37945",270,33.455497382199
"37946",271.25,33.455497382199
"37947",272.5,33.455497382199
"37948",273.75,33.455497382199
"37949",275,33.455497382199
"37950",276.25,33.455497382199
"37951",277.5,33.455497382199
"37952",278.75,33.455497382199
"37953",280,33.455497382199
"37954",281.25,33.455497382199
"37955",282.5,33.455497382199
"37956",283.75,33.455497382199
"37957",285,33.455497382199
"37958",286.25,33.455497382199
"37959",287.5,33.455497382199
"37960",288.75,33.455497382199
"37961",290,33.455497382199
"37962",291.25,33.455497382199
"37963",292.5,33.455497382199
"37964",293.75,33.455497382199
"37965",295,33.455497382199
"37966",296.25,33.455497382199
"37967",297.5,33.455497382199
"37968",298.75,33.455497382199
"37969",300,33.455497382199
"37970",301.25,33.455497382199
"37971",302.5,33.455497382199
"37972",303.75,33.455497382199
"37973",305,33.455497382199
"37974",306.25,33.455497382199
"37975",307.5,33.455497382199
"37976",308.75,33.455497382199
"37977",310,33.455497382199
"37978",311.25,33.455497382199
"37979",312.5,33.455497382199
"37980",313.75,33.455497382199
"37981",315,33.455497382199
"37982",316.25,33.455497382199
"37983",317.5,33.455497382199
"37984",318.75,33.455497382199
"37985",320,33.455497382199
"37986",321.25,33.455497382199
"37987",322.5,33.455497382199
"37988",323.75,33.455497382199
"37989",325,33.455497382199
"37990",326.25,33.455497382199
"37991",327.5,33.455497382199
"37992",328.75,33.455497382199
"37993",330,33.455497382199
"37994",331.25,33.455497382199
"37995",332.5,33.455497382199
"37996",333.75,33.455497382199
"37997",335,33.455497382199
"37998",336.25,33.455497382199
"37999",337.5,33.455497382199
"38000",338.75,33.455497382199
"38001",340,33.455497382199
"38002",341.25,33.455497382199
"38003",342.5,33.455497382199
"38004",343.75,33.455497382199
"38005",345,33.455497382199
"38006",346.25,33.455497382199
"38007",347.5,33.455497382199
"38008",348.75,33.455497382199
"38009",350,33.455497382199
"38010",351.25,33.455497382199
"38011",352.5,33.455497382199
"38012",353.75,33.455497382199
"38013",355,33.455497382199
"38014",356.25,33.455497382199
"38015",357.5,33.455497382199
"38016",358.75,33.455497382199
"38017",0,34.3979057591623
"38018",1.25,34.3979057591623
"38019",2.5,34.3979057591623
"38020",3.75,34.3979057591623
"38021",5,34.3979057591623
"38022",6.25,34.3979057591623
"38023",7.5,34.3979057591623
"38024",8.75,34.3979057591623
"38025",10,34.3979057591623
"38026",11.25,34.3979057591623
"38027",12.5,34.3979057591623
"38028",13.75,34.3979057591623
"38029",15,34.3979057591623
"38030",16.25,34.3979057591623
"38031",17.5,34.3979057591623
"38032",18.75,34.3979057591623
"38033",20,34.3979057591623
"38034",21.25,34.3979057591623
"38035",22.5,34.3979057591623
"38036",23.75,34.3979057591623
"38037",25,34.3979057591623
"38038",26.25,34.3979057591623
"38039",27.5,34.3979057591623
"38040",28.75,34.3979057591623
"38041",30,34.3979057591623
"38042",31.25,34.3979057591623
"38043",32.5,34.3979057591623
"38044",33.75,34.3979057591623
"38045",35,34.3979057591623
"38046",36.25,34.3979057591623
"38047",37.5,34.3979057591623
"38048",38.75,34.3979057591623
"38049",40,34.3979057591623
"38050",41.25,34.3979057591623
"38051",42.5,34.3979057591623
"38052",43.75,34.3979057591623
"38053",45,34.3979057591623
"38054",46.25,34.3979057591623
"38055",47.5,34.3979057591623
"38056",48.75,34.3979057591623
"38057",50,34.3979057591623
"38058",51.25,34.3979057591623
"38059",52.5,34.3979057591623
"38060",53.75,34.3979057591623
"38061",55,34.3979057591623
"38062",56.25,34.3979057591623
"38063",57.5,34.3979057591623
"38064",58.75,34.3979057591623
"38065",60,34.3979057591623
"38066",61.25,34.3979057591623
"38067",62.5,34.3979057591623
"38068",63.75,34.3979057591623
"38069",65,34.3979057591623
"38070",66.25,34.3979057591623
"38071",67.5,34.3979057591623
"38072",68.75,34.3979057591623
"38073",70,34.3979057591623
"38074",71.25,34.3979057591623
"38075",72.5,34.3979057591623
"38076",73.75,34.3979057591623
"38077",75,34.3979057591623
"38078",76.25,34.3979057591623
"38079",77.5,34.3979057591623
"38080",78.75,34.3979057591623
"38081",80,34.3979057591623
"38082",81.25,34.3979057591623
"38083",82.5,34.3979057591623
"38084",83.75,34.3979057591623
"38085",85,34.3979057591623
"38086",86.25,34.3979057591623
"38087",87.5,34.3979057591623
"38088",88.75,34.3979057591623
"38089",90,34.3979057591623
"38090",91.25,34.3979057591623
"38091",92.5,34.3979057591623
"38092",93.75,34.3979057591623
"38093",95,34.3979057591623
"38094",96.25,34.3979057591623
"38095",97.5,34.3979057591623
"38096",98.75,34.3979057591623
"38097",100,34.3979057591623
"38098",101.25,34.3979057591623
"38099",102.5,34.3979057591623
"38100",103.75,34.3979057591623
"38101",105,34.3979057591623
"38102",106.25,34.3979057591623
"38103",107.5,34.3979057591623
"38104",108.75,34.3979057591623
"38105",110,34.3979057591623
"38106",111.25,34.3979057591623
"38107",112.5,34.3979057591623
"38108",113.75,34.3979057591623
"38109",115,34.3979057591623
"38110",116.25,34.3979057591623
"38111",117.5,34.3979057591623
"38112",118.75,34.3979057591623
"38113",120,34.3979057591623
"38114",121.25,34.3979057591623
"38115",122.5,34.3979057591623
"38116",123.75,34.3979057591623
"38117",125,34.3979057591623
"38118",126.25,34.3979057591623
"38119",127.5,34.3979057591623
"38120",128.75,34.3979057591623
"38121",130,34.3979057591623
"38122",131.25,34.3979057591623
"38123",132.5,34.3979057591623
"38124",133.75,34.3979057591623
"38125",135,34.3979057591623
"38126",136.25,34.3979057591623
"38127",137.5,34.3979057591623
"38128",138.75,34.3979057591623
"38129",140,34.3979057591623
"38130",141.25,34.3979057591623
"38131",142.5,34.3979057591623
"38132",143.75,34.3979057591623
"38133",145,34.3979057591623
"38134",146.25,34.3979057591623
"38135",147.5,34.3979057591623
"38136",148.75,34.3979057591623
"38137",150,34.3979057591623
"38138",151.25,34.3979057591623
"38139",152.5,34.3979057591623
"38140",153.75,34.3979057591623
"38141",155,34.3979057591623
"38142",156.25,34.3979057591623
"38143",157.5,34.3979057591623
"38144",158.75,34.3979057591623
"38145",160,34.3979057591623
"38146",161.25,34.3979057591623
"38147",162.5,34.3979057591623
"38148",163.75,34.3979057591623
"38149",165,34.3979057591623
"38150",166.25,34.3979057591623
"38151",167.5,34.3979057591623
"38152",168.75,34.3979057591623
"38153",170,34.3979057591623
"38154",171.25,34.3979057591623
"38155",172.5,34.3979057591623
"38156",173.75,34.3979057591623
"38157",175,34.3979057591623
"38158",176.25,34.3979057591623
"38159",177.5,34.3979057591623
"38160",178.75,34.3979057591623
"38161",180,34.3979057591623
"38162",181.25,34.3979057591623
"38163",182.5,34.3979057591623
"38164",183.75,34.3979057591623
"38165",185,34.3979057591623
"38166",186.25,34.3979057591623
"38167",187.5,34.3979057591623
"38168",188.75,34.3979057591623
"38169",190,34.3979057591623
"38170",191.25,34.3979057591623
"38171",192.5,34.3979057591623
"38172",193.75,34.3979057591623
"38173",195,34.3979057591623
"38174",196.25,34.3979057591623
"38175",197.5,34.3979057591623
"38176",198.75,34.3979057591623
"38177",200,34.3979057591623
"38178",201.25,34.3979057591623
"38179",202.5,34.3979057591623
"38180",203.75,34.3979057591623
"38181",205,34.3979057591623
"38182",206.25,34.3979057591623
"38183",207.5,34.3979057591623
"38184",208.75,34.3979057591623
"38185",210,34.3979057591623
"38186",211.25,34.3979057591623
"38187",212.5,34.3979057591623
"38188",213.75,34.3979057591623
"38189",215,34.3979057591623
"38190",216.25,34.3979057591623
"38191",217.5,34.3979057591623
"38192",218.75,34.3979057591623
"38193",220,34.3979057591623
"38194",221.25,34.3979057591623
"38195",222.5,34.3979057591623
"38196",223.75,34.3979057591623
"38197",225,34.3979057591623
"38198",226.25,34.3979057591623
"38199",227.5,34.3979057591623
"38200",228.75,34.3979057591623
"38201",230,34.3979057591623
"38202",231.25,34.3979057591623
"38203",232.5,34.3979057591623
"38204",233.75,34.3979057591623
"38205",235,34.3979057591623
"38206",236.25,34.3979057591623
"38207",237.5,34.3979057591623
"38208",238.75,34.3979057591623
"38209",240,34.3979057591623
"38210",241.25,34.3979057591623
"38211",242.5,34.3979057591623
"38212",243.75,34.3979057591623
"38213",245,34.3979057591623
"38214",246.25,34.3979057591623
"38215",247.5,34.3979057591623
"38216",248.75,34.3979057591623
"38217",250,34.3979057591623
"38218",251.25,34.3979057591623
"38219",252.5,34.3979057591623
"38220",253.75,34.3979057591623
"38221",255,34.3979057591623
"38222",256.25,34.3979057591623
"38223",257.5,34.3979057591623
"38224",258.75,34.3979057591623
"38225",260,34.3979057591623
"38226",261.25,34.3979057591623
"38227",262.5,34.3979057591623
"38228",263.75,34.3979057591623
"38229",265,34.3979057591623
"38230",266.25,34.3979057591623
"38231",267.5,34.3979057591623
"38232",268.75,34.3979057591623
"38233",270,34.3979057591623
"38234",271.25,34.3979057591623
"38235",272.5,34.3979057591623
"38236",273.75,34.3979057591623
"38237",275,34.3979057591623
"38238",276.25,34.3979057591623
"38239",277.5,34.3979057591623
"38240",278.75,34.3979057591623
"38241",280,34.3979057591623
"38242",281.25,34.3979057591623
"38243",282.5,34.3979057591623
"38244",283.75,34.3979057591623
"38245",285,34.3979057591623
"38246",286.25,34.3979057591623
"38247",287.5,34.3979057591623
"38248",288.75,34.3979057591623
"38249",290,34.3979057591623
"38250",291.25,34.3979057591623
"38251",292.5,34.3979057591623
"38252",293.75,34.3979057591623
"38253",295,34.3979057591623
"38254",296.25,34.3979057591623
"38255",297.5,34.3979057591623
"38256",298.75,34.3979057591623
"38257",300,34.3979057591623
"38258",301.25,34.3979057591623
"38259",302.5,34.3979057591623
"38260",303.75,34.3979057591623
"38261",305,34.3979057591623
"38262",306.25,34.3979057591623
"38263",307.5,34.3979057591623
"38264",308.75,34.3979057591623
"38265",310,34.3979057591623
"38266",311.25,34.3979057591623
"38267",312.5,34.3979057591623
"38268",313.75,34.3979057591623
"38269",315,34.3979057591623
"38270",316.25,34.3979057591623
"38271",317.5,34.3979057591623
"38272",318.75,34.3979057591623
"38273",320,34.3979057591623
"38274",321.25,34.3979057591623
"38275",322.5,34.3979057591623
"38276",323.75,34.3979057591623
"38277",325,34.3979057591623
"38278",326.25,34.3979057591623
"38279",327.5,34.3979057591623
"38280",328.75,34.3979057591623
"38281",330,34.3979057591623
"38282",331.25,34.3979057591623
"38283",332.5,34.3979057591623
"38284",333.75,34.3979057591623
"38285",335,34.3979057591623
"38286",336.25,34.3979057591623
"38287",337.5,34.3979057591623
"38288",338.75,34.3979057591623
"38289",340,34.3979057591623
"38290",341.25,34.3979057591623
"38291",342.5,34.3979057591623
"38292",343.75,34.3979057591623
"38293",345,34.3979057591623
"38294",346.25,34.3979057591623
"38295",347.5,34.3979057591623
"38296",348.75,34.3979057591623
"38297",350,34.3979057591623
"38298",351.25,34.3979057591623
"38299",352.5,34.3979057591623
"38300",353.75,34.3979057591623
"38301",355,34.3979057591623
"38302",356.25,34.3979057591623
"38303",357.5,34.3979057591623
"38304",358.75,34.3979057591623
"38305",0,35.3403141361257
"38306",1.25,35.3403141361257
"38307",2.5,35.3403141361257
"38308",3.75,35.3403141361257
"38309",5,35.3403141361257
"38310",6.25,35.3403141361257
"38311",7.5,35.3403141361257
"38312",8.75,35.3403141361257
"38313",10,35.3403141361257
"38314",11.25,35.3403141361257
"38315",12.5,35.3403141361257
"38316",13.75,35.3403141361257
"38317",15,35.3403141361257
"38318",16.25,35.3403141361257
"38319",17.5,35.3403141361257
"38320",18.75,35.3403141361257
"38321",20,35.3403141361257
"38322",21.25,35.3403141361257
"38323",22.5,35.3403141361257
"38324",23.75,35.3403141361257
"38325",25,35.3403141361257
"38326",26.25,35.3403141361257
"38327",27.5,35.3403141361257
"38328",28.75,35.3403141361257
"38329",30,35.3403141361257
"38330",31.25,35.3403141361257
"38331",32.5,35.3403141361257
"38332",33.75,35.3403141361257
"38333",35,35.3403141361257
"38334",36.25,35.3403141361257
"38335",37.5,35.3403141361257
"38336",38.75,35.3403141361257
"38337",40,35.3403141361257
"38338",41.25,35.3403141361257
"38339",42.5,35.3403141361257
"38340",43.75,35.3403141361257
"38341",45,35.3403141361257
"38342",46.25,35.3403141361257
"38343",47.5,35.3403141361257
"38344",48.75,35.3403141361257
"38345",50,35.3403141361257
"38346",51.25,35.3403141361257
"38347",52.5,35.3403141361257
"38348",53.75,35.3403141361257
"38349",55,35.3403141361257
"38350",56.25,35.3403141361257
"38351",57.5,35.3403141361257
"38352",58.75,35.3403141361257
"38353",60,35.3403141361257
"38354",61.25,35.3403141361257
"38355",62.5,35.3403141361257
"38356",63.75,35.3403141361257
"38357",65,35.3403141361257
"38358",66.25,35.3403141361257
"38359",67.5,35.3403141361257
"38360",68.75,35.3403141361257
"38361",70,35.3403141361257
"38362",71.25,35.3403141361257
"38363",72.5,35.3403141361257
"38364",73.75,35.3403141361257
"38365",75,35.3403141361257
"38366",76.25,35.3403141361257
"38367",77.5,35.3403141361257
"38368",78.75,35.3403141361257
"38369",80,35.3403141361257
"38370",81.25,35.3403141361257
"38371",82.5,35.3403141361257
"38372",83.75,35.3403141361257
"38373",85,35.3403141361257
"38374",86.25,35.3403141361257
"38375",87.5,35.3403141361257
"38376",88.75,35.3403141361257
"38377",90,35.3403141361257
"38378",91.25,35.3403141361257
"38379",92.5,35.3403141361257
"38380",93.75,35.3403141361257
"38381",95,35.3403141361257
"38382",96.25,35.3403141361257
"38383",97.5,35.3403141361257
"38384",98.75,35.3403141361257
"38385",100,35.3403141361257
"38386",101.25,35.3403141361257
"38387",102.5,35.3403141361257
"38388",103.75,35.3403141361257
"38389",105,35.3403141361257
"38390",106.25,35.3403141361257
"38391",107.5,35.3403141361257
"38392",108.75,35.3403141361257
"38393",110,35.3403141361257
"38394",111.25,35.3403141361257
"38395",112.5,35.3403141361257
"38396",113.75,35.3403141361257
"38397",115,35.3403141361257
"38398",116.25,35.3403141361257
"38399",117.5,35.3403141361257
"38400",118.75,35.3403141361257
"38401",120,35.3403141361257
"38402",121.25,35.3403141361257
"38403",122.5,35.3403141361257
"38404",123.75,35.3403141361257
"38405",125,35.3403141361257
"38406",126.25,35.3403141361257
"38407",127.5,35.3403141361257
"38408",128.75,35.3403141361257
"38409",130,35.3403141361257
"38410",131.25,35.3403141361257
"38411",132.5,35.3403141361257
"38412",133.75,35.3403141361257
"38413",135,35.3403141361257
"38414",136.25,35.3403141361257
"38415",137.5,35.3403141361257
"38416",138.75,35.3403141361257
"38417",140,35.3403141361257
"38418",141.25,35.3403141361257
"38419",142.5,35.3403141361257
"38420",143.75,35.3403141361257
"38421",145,35.3403141361257
"38422",146.25,35.3403141361257
"38423",147.5,35.3403141361257
"38424",148.75,35.3403141361257
"38425",150,35.3403141361257
"38426",151.25,35.3403141361257
"38427",152.5,35.3403141361257
"38428",153.75,35.3403141361257
"38429",155,35.3403141361257
"38430",156.25,35.3403141361257
"38431",157.5,35.3403141361257
"38432",158.75,35.3403141361257
"38433",160,35.3403141361257
"38434",161.25,35.3403141361257
"38435",162.5,35.3403141361257
"38436",163.75,35.3403141361257
"38437",165,35.3403141361257
"38438",166.25,35.3403141361257
