"","V1","V2","V3","V4","V5","V6","V7","V8"
"3249",37013.1469849292,28911.4362875854,28295.2169512165,31186.0731978972,37301.3262325364,45031.1564653046,57452.8248276725,69092.9842925369
"3250",32986.9936568433,28550.0955544186,29741.0250841529,32071.1489612081,36716.9356170181,44591.1323875507,56719.4529281232,67942.9609645856
"3251",29381.95257746,26071.7160473398,28608.1042175565,32105.9119703884,36868.3994928936,44865.5356059131,55437.2716702627,67604.8714239228
"3252",30268.214252744,26868.313744666,27896.3889250468,30387.1449159422,36077.4806233294,44460.9141914777,56147.1323692604,69321.7557739554
"3253",34662.3788575093,26155.4474285212,26783.0127790864,29900.0028378872,36639.748645878,43222.9471945895,52876.6410186987,65728.5474692485
"3254",36137.3215298725,25730.7739108303,24800.6884047811,28525.4392536872,35117.1790702218,41827.8898483096,52049.7428378492,65577.8782363997
"3255",32829.587050869,26462.2116917596,25867.9080359432,27491.1831001548,32239.6977502166,40944.5258796676,51206.2437575493,63698.1446350192
"3256",30814.345491264,26257.8977866539,25616.9714266666,27263.063140361,33231.075355454,40633.3076429323,51098.9155752805,63612.6311561881
"3257",30814.4285344909,25514.5361053113,25350.3226980117,28139.7646482323,33709.0393073822,41380.5327500349,51516.2610885965,63754.9884587936
"3258",28547.1728796265,24015.8000435274,24079.2932301608,26627.150716436,32069.8593303147,39157.9253040834,49528.0361909083,62768.8913856817
"3259",28684.8716239753,22918.0828998432,22504.9753292561,25269.9475439898,31078.3220942992,38415.5066765603,48822.9465221498,61466.2119082225
"3260",29697.7809361164,24025.7455559557,24055.6294606848,26192.1253129622,31365.9649958864,39770.3617392083,50056.9842777531,62230.7851894495
"3261",30145.9985219932,24345.2454269729,24687.2502475762,26563.5211308159,31451.0281858764,39544.138553481,49446.4071469478,62041.8471619107
"3262",32073.7886491658,25240.781237984,24613.5801899377,27124.048805931,32269.3906761473,40811.2421427542,50948.9626446273,64022.1318019168
"3263",30578.500926812,24212.3310598956,23781.9308817463,26324.7954853499,31299.3002374171,39540.0007115285,49918.2874657792,62533.7202651849
"3264",29992.4784524363,24878.305722961,24618.7341813104,27336.2500800769,32304.4861133586,40335.8218073908,50518.7973015011,63468.8546049203
"3265",29790.6878978212,25713.6756696445,25388.0087710784,28213.2906671482,32958.5655133551,40708.3595166049,51601.7171603004,64017.8825490746
"3266",30042.5797611352,24755.6028913774,24514.2878394152,27319.4850210419,32333.9233629302,39930.7263586149,50219.5943462738,62693.4801293197
"3267",29549.1533414557,24525.5946520365,23778.9058853755,27645.5259637008,32535.9431944413,40121.1190460752,51211.3275043515,63328.5774355863
"3268",30346.9770296605,25496.0844238379,24969.7585336682,28747.579928173,35560.1233456988,42894.9593969733,52290.431781027,65361.3730848115
"3269",32525.8431498408,26940.1133635139,26740.596393678,30808.9209038072,36729.3548847163,44017.8083363183,53633.7353339211,66652.732380043
"3270",36157.1413209093,28490.3363346582,28748.3143395703,31235.7818086756,35210.4496008894,43233.9205344514,53458.2296972622,66017.2384449332
"3271",38110.5373308983,27358.5672122493,27226.4607164273,28473.3092226678,33580.9559163597,41134.34352353,51451.3075191943,64360.4586038146
"3272",36899.2634814481,27456.5089307004,26892.9605046969,28362.3543995057,32925.5380512294,40355.7815008593,50576.215177468,63280.8185437021
"3273",34782.7735993025,28771.1492486466,28250.3435978196,29759.3529238639,35003.7035369755,42171.4466382949,52615.0847836322,64995.1887447868
"3274",32455.4473723457,26597.3470762418,26261.776972807,28945.8330387966,33726.0126452968,41028.708602229,51765.1160759477,64089.0440617427
"3275",33845.857992521,25867.8903764012,24949.9053586726,28216.4627203871,33564.7130734073,40231.5438531905,51293.5491515108,64087.0925399603
"3276",32416.6436245411,25506.1017781948,25278.1635235176,27260.6080968483,32449.637248104,41194.7633831191,52378.5767906956,64867.9825010873
"3277",32311.5875241736,26443.2633080465,25895.9520550997,28016.9312591824,34109.7440949064,42331.935609356,53249.4413557815,65785.475090446
"3278",33071.3407315792,26909.3522042115,26823.3940313089,29579.2506533274,35112.5095857272,43133.4156612866,54403.3216469487,66393.7019336265
"3279",33904.6099200738,28257.5711804536,28053.7865274474,31144.107804472,36759.3305541089,44708.0795821884,55291.3262816444,68765.6089992863
"3280",36338.883096181,28735.1197598713,29481.0384204446,31612.0308887781,37607.0604655802,46670.6434390373,56953.0062804371,69763.5489049202
"3281",35735.4596420927,29176.1611909594,30990.4393654831,33442.7390647313,40648.2728633126,50038.0534377103,60030.2396768382,74541.6362597288
"3282",34848.701644474,28503.6490993787,28453.2844862431,32649.7467301175,38799.5722560599,47413.2049247128,59549.3169990995,72609.876038304
"3283",31340.5734270136,26787.4021186351,28141.4682686805,31228.8066431305,37299.4541050951,45467.5972298048,55167.9055597532,67622.7216685412
"3284",32731.4867081657,28112.4023129104,28065.0211354291,31395.2877462985,37074.6102725275,46185.6449955792,56852.9614440615,69594.3100808461
"3285",30948.6641496513,26392.8600726539,25618.0832696957,29844.4693631058,36058.6127600216,44969.349973763,56134.8295120213,68702.9341441287
"3286",32397.5889612063,28591.5244631128,29176.1839960119,32969.37203681,38003.3674459757,46636.0809283734,56464.7165866124,68531.9843238295
"3287",33582.5618297956,27839.4840722954,27319.9860565872,30222.7010461884,36205.7901022628,43107.0900155111,53214.2293392823,66082.3380445866
"3288",32495.638670104,26617.162792052,26166.8166076851,28445.1911189978,34321.6326474528,42390.442133687,52664.3302719343,65387.1957716757
"3289",31592.8273653339,28362.9227755208,25882.8384902031,28312.7263627313,34724.9238373058,42070.7715429092,52938.3226945638,65539.2150492367
"3290",32471.0964460157,27584.7292271522,26820.4744561428,30048.5673907308,35259.5191810653,43200.4865032124,53342.8494261815,65981.1414768953
"3291",33739.3169529092,28281.9318660375,27372.143727733,30319.2403120344,35332.2662698515,43497.9170920607,54416.1530976334,66642.2581985256
"3292",34927.9849608535,29251.4903352054,26593.8990857065,29520.3365272851,34735.4241845013,42416.1094659917,53231.4836732522,65749.4779768417
"3293",35192.1811522011,29320.7395091693,27894.8523020205,29791.0968048944,35939.4831650431,43785.2587131174,53558.1675842802,66033.7812416659
"3294",35388.5055586392,29373.6780509628,28373.0394618416,31127.3799654152,36324.7343719947,44883.8358983439,53389.3670624035,65062.2956546775
"3295",33354.7960481567,28409.307457178,27356.910835762,29504.3366502131,35931.704870788,44007.8268240913,54648.7895612011,68071.8778325637
"3296",32730.2114919805,28162.3215403182,26864.8768950939,29775.3216288357,34693.7206090095,43028.4189787826,53125.206747711,66098.6178055801
"3297",32396.1327991813,27519.6489633337,26967.5835990378,30226.9687122433,36045.7136897518,44435.9229849111,54961.1396974461,67618.5650416785
"3298",33347.4139261491,27635.2222873771,28267.894175693,30710.3283131189,35664.0628883187,43202.9788398336,53589.5058247538,66523.7296830103
"3299",32414.112548224,28280.4609664868,28888.9558100741,31409.7581655969,36315.4552198979,45468.0323641113,55762.4372757217,68458.9117294807
"3300",34704.5843267918,29082.2139044021,28632.3536217828,31011.2686465455,35755.8247658151,44071.4483576228,54146.9890234324,67349.3823342302
"3301",36444.1807937775,28145.0207139607,28833.6421450431,30610.0545331268,35869.025293484,43470.5748837159,53295.7705638293,66351.2152804735
"3302",37242.3471195899,29763.7259519948,31350.2989628213,33809.8341647774,39667.804708286,46349.1607498395,56710.7291138437,69281.6045902224
"3303",37545.5471738429,31609.8570347726,31561.9553941054,34930.0756934661,39468.4530088357,48209.4722490545,58360.6480536309,71045.2771784346
"3304",37387.4322901389,31076.663013611,31915.9576688807,35214.9634146441,40194.0554505225,49008.5363264775,59930.3050443185,72648.0891232276
"3305",38466.0791754637,31472.8654800788,30014.4380657966,31987.8378941739,35779.6482787502,43663.7928300904,53791.2615909898,67091.1263217049
"3306",38483.7774936248,34918.2189879988,32435.6753380058,34778.7362870814,39728.5475209091,46820.994481405,56210.6133434887,68367.8463549843
"3307",37531.3741642247,34045.0369657019,30802.8262901383,33615.4710308722,38929.2641035669,47597.5502395498,56739.996550026,69306.9766060101
"3308",36998.4295985773,31189.5282926095,30657.1996965453,32520.655939869,37207.4926525852,45609.3443537702,56217.6510323993,68802.5868888733
"3309",38151.9761216116,33267.5812075723,32175.6477075072,33458.8975450903,36936.6010645442,44422.5491903567,54530.297056633,66527.2749252799
"3310",37641.1630615729,32650.040019216,31198.1639017766,32393.4952888802,36784.2390711662,44766.4207418769,55376.8674263021,67920.9976873123
"3311",35598.4457910262,30550.521492753,29986.8296136684,32311.1519054901,37710.4380000302,45889.328746933,56424.9579368798,68948.9777883021
"3312",34171.2309439932,30707.5564720859,30008.0854553669,31671.5664188206,36295.7342427994,44676.4456860816,55851.6756735629,68517.7325107117
"3313",33612.2310617236,31112.8240673221,30294.1188970197,32346.8879102487,36435.1642282793,44349.1802166279,55227.3876782257,68063.8213714553
"3314",35855.8878776001,33861.1531365531,33279.0611714013,36031.1429143538,40955.1726866911,49103.6052504734,61056.2979488408,74207.8218020506
"3315",35807.472399152,33294.8377831475,32991.89019418,36195.9863065693,42011.9384241291,48575.5757561396,59301.8057197623,71778.7715292885
"3316",35689.2351740396,30373.4971441697,30332.5135702874,34897.0863086917,38544.9900006755,45940.9721304362,54558.7457009741,67646.153198164
"3317",35534.0881375427,30619.9889790952,30560.2483634093,33871.9732231645,39531.0106904966,46933.1442048383,56467.6036087889,70589.5894481511
"3318",33914.5632987443,29685.3779074215,28487.8599032379,30142.1372153232,34631.3078053143,42944.8450226891,53353.4155543739,66807.1436981205
"3319",33601.0382430537,29610.2878439699,29296.9740035774,33358.5252769962,39946.8720548092,48558.8640239202,59372.0400024352,70187.2338530265
"3320",35453.5451554105,31542.1219165618,32639.7449858282,35411.0548349725,40557.6626830577,48231.4367577303,57631.5749300637,70434.7037960793
"3321",36105.9550636029,33141.1104676165,31724.3552191669,34195.3786595931,39243.7419746104,47389.2472698521,57298.3901070599,70252.6570372281
"3322",36072.5921515154,36379.0224166858,35316.137466376,38028.2052062474,42080.994853023,50982.599713332,62666.4067002786,76633.9237621059
"3323",39980.9165143128,39646.2952990157,40119.3447875902,43614.962255743,46353.0373892709,54623.7070498531,64142.5400407595,75973.4852772663
"3324",36803.3738446836,34679.8128925677,36028.0996698961,39318.0839454119,43782.5883909609,52672.7479438966,62171.4839837566,74599.9538048603
"3325",34604.1468890555,34119.6929782805,36538.0256660058,40670.7233978667,48781.977522909,61058.3072826629,72428.0350130439,85506.0420196167
"3326",35888.753426468,32876.891665682,33886.8471512913,36917.9381685341,41989.7640863562,51048.6012208705,62739.4826811349,76931.8303160898
"3327",36084.0911587077,34804.7939665782,35362.3176798332,36002.709551876,41578.8620799262,50128.4918897446,59545.8998754401,71215.8532364854
"3328",36153.5974221963,34534.5131777529,32806.790788935,32389.0341590197,36751.8911561627,45138.9584193074,53718.0608291925,66800.2341600677
"3329",32375.4336619197,30197.873527979,28071.8271768896,30674.596165772,34869.3354542328,43508.5549186979,53996.7583837433,66174.7227781315
"3330",31695.0285822716,30228.4569375774,28661.8872502946,31665.5878761255,36560.3413877133,44044.2444252759,54272.5254857449,66223.6013239367
"3331",34565.4058912114,31585.6259403918,29366.7128687017,32446.366082963,36400.5321665875,45723.4061221049,56121.1661762961,69256.2755158497
"3332",34481.0896595441,30020.6350018514,29132.8950072134,32777.47835776,37229.6701344687,46566.410051881,57126.3851471381,70085.4377217226
"3333",33496.0660378375,29895.9639672985,29331.4721453183,32454.2752082138,36042.1592888982,43930.2017415387,54522.1756477316,66816.2419966569
"3334",33803.0230240293,30367.4840841876,27316.4096650936,30884.1642975574,34684.2290912581,43070.8708898214,53986.5640590796,65783.9883281435
"3335",32998.9368766073,30327.953651932,29846.5142648714,32007.5879665915,36187.5346604611,43638.1261317821,54426.1826844631,66888.4761972088
"3336",34704.0740313699,30817.473588381,30347.7602315344,34343.8422940619,38857.4775375375,46950.2828444778,57150.4090042659,69583.5519467914
"3337",37814.4945824069,30961.5888765991,31018.4376489712,32953.7660550951,37637.8003306499,45650.7048809672,56488.8583159324,68977.3123764484
"3338",40850.2996245933,33803.1609663717,35445.1488849368,35386.0920671198,41050.1019505743,50039.5368479442,59404.9300989405,72126.7563789517
"3339",39154.869412865,32148.149569406,35372.5850621271,36917.1445391955,41524.2706758065,51410.0703320877,61708.1590448573,75885.5915871333
"3340",37438.7723999999,36182.1237327248,37001.2072329567,37144.0022692876,40868.7423463824,47104.3930598975,59101.1610428334,71099.5766545987
"3341",37426.7892006571,33459.154657053,31589.6476415029,34351.1239498883,38494.2872107467,46320.3355326699,56639.2404633393,69530.3830406143
"3342",37023.0951333669,34270.0103867326,31067.2743082927,33319.4393711857,38632.1139321887,47528.5209498367,58058.5076212365,71084.2534104822
"3343",34265.2531588831,30267.6715865747,29705.5287511557,30434.8122292068,34998.1932272085,43107.2651712676,53001.3858818847,65570.2258807084
"3344",33827.5255568378,27566.0731348212,26777.2134351791,29107.3072671855,33842.9564728894,41477.0644958324,51791.0726012579,64766.004869503
"3345",35274.7346700816,29989.7722291853,27129.8430402594,29782.8161114028,34614.5183281701,42598.8450659623,52223.5201682272,64743.7631981007
"3346",37165.2313118801,30821.9214966486,28888.7986838336,31021.628595428,35329.4161833531,43261.6225664024,53112.8183861574,65898.9748247125
"3347",36038.9246074849,30878.6218754299,29500.4154238332,32049.8359009105,36004.4335922806,44200.0304468595,54434.2138131336,66922.9387621114
"3348",35508.6690340625,30336.0740937212,29937.8975340991,31322.0537472886,36448.7027407114,44132.3213386666,54382.8753655093,67535.8034160708
"3349",35082.9695634823,29670.8118495404,31549.1153794087,34059.4897978488,37203.6288835088,44200.0057276043,54181.0688912324,66557.938674686
"3350",32726.6955631312,29300.7330789,28351.4637994847,30354.3559347363,35795.1774358974,43766.7912893097,54074.7406420042,66097.8839320892
"3351",35298.4891833858,29723.8782728708,29076.4042014936,31375.9218267722,37301.9372411988,45081.8091628949,55634.9384697849,67713.7438635376
"3352",37399.993412474,32408.7250131124,32054.9256413329,33040.6006569633,38416.4729760743,46122.3975233656,56118.7443969581,68071.183749427
"3353",35449.6130852416,30849.7974453952,30937.965355681,33091.695916118,37701.8679473017,45600.2443769118,55977.0046451807,67860.2241461081
"3354",33813.5101395659,30234.3127847894,30337.7836752697,32656.1836569316,37811.7897852384,45146.6884858606,55496.3882345494,68190.5019327887
"3355",33087.5693359141,29095.6142750363,28226.7291175327,30641.5198594783,36193.945396438,43593.7789745433,53450.6115865204,65922.1944263142
"3356",33113.1796016984,28782.0172502756,28441.6028370118,29888.1018452912,35557.9649602524,43869.3715678731,54123.5472316351,66714.1727901851
"3357",34455.9535398765,29573.3419387019,31294.2745166792,31240.2977215625,36831.5704196349,44107.7937227562,54191.3476752644,66546.7836297099
"3358",32274.0169644755,27683.5398354883,27578.1738445081,30788.0454956409,36237.8882201798,44001.2762669737,53370.0498849024,65779.1293395944
"3359",33811.3851998019,29054.9395285071,28684.1963561557,31694.0552596011,37166.3766201349,46479.4483964389,55861.2544809282,68888.3472592893
"3360",34777.2885113231,35192.9601709636,39227.3249031554,42739.6272080645,48488.0176873297,55608.2645727761,62915.494597395,75816.7169571008
"3361",32512.9835754001,28026.1586441411,28787.4702256472,32692.1040088035,37111.7286985515,45586.2701070268,56346.3512379946,68346.1545423631
"3362",34493.3539702863,27702.8068829568,27080.734309383,31021.5901210652,36709.2026141886,43399.6149457462,54216.5923092415,66567.040403438
"3363",33284.4662477097,26962.7011534353,25199.290197557,29011.1552823857,34383.9604043909,42340.1661222363,53012.3677913011,65153.812462894
"3364",34455.603288322,29210.7160064288,27700.5059506991,29695.1268370835,34654.3041086983,41748.7836235642,51715.4756066529,64469.8631292805
"3365",34823.9366063878,30122.2912386495,30216.4277119207,32162.587992324,36803.6994229128,44526.7640930208,54895.6816199554,67568.4306994935
"3366",35384.8776746529,29617.8823041564,29488.049856224,30316.2376722441,35753.1252686119,43913.0035734586,54555.7643899527,67294.0387158564
"3367",40271.364317457,30223.8158339019,28830.6603251809,30457.5867877937,36020.9071567033,45170.8456350276,55000.7455038963,67369.1334707413
"3368",31494.3214789063,27032.003061896,25836.9533520462,28691.0119121561,33819.8564410719,41595.0315660477,51186.3537601033,63872.5601895469
"3369",31783.1129168226,27560.0588278428,27507.0160309686,29371.4024608503,34396.4085445565,42356.272790856,52132.5389527862,64879.9019809847
"3370",36541.0444726661,30964.0936284016,29100.0132781634,31414.3831968322,37535.5839238708,46039.0037211176,55945.3608959801,70769.8847315361
"3371",32274.5393241074,30538.2005445364,28597.3242059584,31441.7618805482,35962.8772867777,43337.4759395417,53557.9390206811,66409.5042477592
"3372",35016.7196326971,31207.5977340827,31451.7068321431,32495.6897258786,37966.1614879245,45980.5910026131,56535.7890167636,68602.7210814357
"3373",33596.9646151713,30138.1587018297,32422.5077586311,35162.7445384373,41762.750098957,50704.7567263432,63184.9471094707,76617.0764708421
"3374",35543.6845889674,34255.841439291,31015.6779131491,33718.0839536544,39576.3801010527,49609.4325208693,60614.7130758933,71359.1829514179
"3375",32124.3026660525,28141.8023020281,24709.2102047112,27995.4931037493,33700.76552643,41228.2499430221,52319.6901374445,64970.8009493142
"3376",32875.2410426766,27080.1225967263,25215.7940546126,27217.2368291193,32154.9908636059,39805.5696741744,50826.1523735694,63230.9342945805
"3377",33530.312395648,27695.8151202123,29700.8468609567,29015.7032120284,33778.2142485918,41530.2706709576,51940.0024657453,64866.1503532394
"3378",32292.4401494549,28565.5299638658,31393.1799694179,30901.4025777907,36470.952551257,43633.1622143134,53266.6317382627,65417.8014492737
"3379",30973.9222894279,26373.6461049863,25400.631891844,27736.5474992341,32444.2021176165,40487.6986992019,50763.4140688989,63344.1102153493
"3380",29459.318902474,26476.3677203878,25210.7413098324,28616.3606930085,33495.5556603893,40973.0035543633,52223.4476409047,63630.3989782048
"3381",29590.1017037089,27728.2183207961,25598.3625508028,28365.9047407019,32483.7907707551,40592.7813386117,50431.9658409094,63157.3477978455
"3382",29733.7834525973,27513.0936775507,26829.2531949239,28866.5938807137,33741.6574311606,42480.9170867069,54786.4058956901,66169.846424023
"3383",28804.6545319054,27035.5269404646,25323.9827848626,28350.0675490416,33743.4264692603,41954.91108156,52497.727655024,64469.1160895835
"3384",31786.2977825063,30737.3895342497,30332.8930464226,33018.6917999266,38037.1032794371,45292.3023534159,54445.931451031,66402.4763137824
"3385",33398.4468295303,32928.7588308032,32237.6990680435,35234.6126616953,40344.5976456267,49794.7990663189,58733.7531633653,70927.4941139132
"3386",33597.214457715,30486.6253432041,31967.6703370193,33489.5652366414,40810.6027639579,47124.2216783286,56283.5774322757,69462.9010721871
"3387",31278.2692922716,28327.8770968424,28254.6028306261,31656.6260322255,37284.50777701,45495.3309621756,55014.0409720971,66731.1603931006
"3388",31116.3179139542,28576.4964501897,29386.6733319979,31358.8414830109,37662.0578794202,45790.5149300545,54498.2593895464,65787.0257327934
"3389",28598.3634906862,25354.4586040035,26732.5522090463,30516.8029679602,36651.4572426858,44308.1374903502,55393.1634924245,66888.2967030994
"3390",29902.3398497474,26597.2225026867,27876.5237480629,30207.6757016717,35457.7228475396,43748.8215305074,54849.8557294939,67210.9249035709
"3391",30992.2361285291,26365.9398946428,26562.4676739871,29249.9230281368,34530.7460449422,42933.7307614707,54531.9631175013,66579.2235962301
"3392",32524.3602732897,29268.1117116622,27287.2390187087,29042.7266575017,34699.5738293336,42729.6872879697,52737.2345002701,64920.8357331643
"3393",31291.0172820436,30009.8786749622,29858.5955713772,32355.7484853749,37463.9907317023,46444.3705061552,55213.8223850518,68021.3216172247
"3394",34278.89555006,29993.6300273864,30226.2525747319,33008.6657495243,39187.1360526734,48884.4174351283,56367.7353126789,69313.9617992023
"3395",32988.2779380655,28803.7031333943,28191.1320812163,28937.6657404114,35368.2403178621,43082.5783615498,53272.2156697125,65947.3342594954
"3396",31444.7280291876,27490.0922564746,25142.6318648184,27637.5193596514,32987.0645001795,41428.8081371944,51043.3097437897,63958.8795397409
"3397",33948.4927329634,28986.3662393116,27683.8222868716,29673.8637845294,34746.5343094438,43253.7386371737,53429.5367027014,65410.6893617503
"3398",32148.2502157673,29411.0562433166,25592.0232786098,28155.0614934562,33678.2118034451,40828.9719614793,52486.8076000053,64361.3689256921
"3399",29105.2100624707,27368.4602447753,26502.0340190007,29178.6191563078,34580.3171391227,42044.9690184556,52027.5712922248,64862.4109366638
"3400",29240.8833815352,25616.1328689296,25451.6129887549,28170.2981766736,33108.4293471772,41682.722950887,52124.6792701765,65545.1843978859
"3401",28583.148673809,26510.5572780907,27587.2730266022,32004.2807976029,36580.2193762306,44688.72421183,56364.3970218791,68304.7888295581
"3402",30611.7396211946,27271.4487680488,27443.3934447022,31774.1923934411,37132.8669921395,44762.4261620063,54391.8219616336,66175.1264468413
"3403",30512.7841050492,25308.4024547205,25019.5584076814,27633.998675108,33617.0069351892,42054.8268815633,52317.8000631834,64450.4617709545
"3404",29817.2257864175,26651.4501223385,26502.179585231,28291.6115057385,33775.9228365647,41521.5053886023,51771.497303936,63937.2815538085
"3405",30804.8915726336,26255.8068817811,26605.7236158533,28450.8207783828,33435.4261641496,41492.7089978944,51277.2196045713,63651.2068515673
"3406",32413.0470787038,27798.1474968364,27199.7373236089,30286.8291358603,35532.3373028732,44277.7639654609,54393.7698129031,65686.6773754752
"3407",29916.4378898851,26360.6545507809,25066.3914617518,26499.4922774221,31196.3870216642,39966.4729610311,50258.9222566322,62555.8432959932
"3408",28235.6839100935,26386.4440405018,24411.8013487125,26642.0611236843,31408.153370384,40090.8399513732,49691.0284626255,63245.4454300083
"3409",30052.4855769508,26859.6164929881,24992.9415798549,26836.3085810449,31764.0358700911,40112.7352626046,49864.9205835196,63403.7621501991
"3410",32036.9037290532,26657.7075050345,25696.9361729679,26978.0604246807,32360.301625371,39939.602483666,49866.9264935422,62706.9372861726
"3411",33199.3565497977,27120.6987405227,26434.4583922922,27967.3901395253,33333.1608066692,40856.3115619234,51049.6834358813,63170.212568461
"3412",31186.3597827694,27886.8146776747,25471.460431408,27847.3842872989,32969.6940793948,40910.9988893317,51007.7918735498,63911.7877665028
"3413",33358.0970034909,29389.9790308483,28090.8648232008,29284.6927388424,34551.6550510515,42934.009168921,53315.4700381959,66029.3360860494
"3414",34622.3712573703,29448.9543706638,28639.6287676356,29959.4902175966,35053.5514373232,42871.7514260336,53122.4544739909,65841.7736083996
"3415",37058.6739309671,30160.6587605375,29074.4758671629,31520.3286060176,37971.2889111078,45130.6144608707,54925.1477890634,67290.8114357026
"3416",33703.3152892957,28521.2280155778,27381.3628668083,29952.0226376203,35165.3698303565,43084.8821385729,53385.1851474688,67047.5281640102
"3417",31169.6754745798,27056.0261103211,27076.848973374,29657.2269141309,35619.464165412,43443.4285906923,53063.1640906185,65749.9436915569
"3418",29705.5256519848,28082.9840531434,26227.2861105966,29980.3460206225,35459.6534878828,43188.8865471819,53963.9463641182,66204.8762264431
"3419",30083.0017742595,27208.2572898599,26601.5620299085,31547.3822794987,37062.4231458106,44033.286417688,54270.4933654046,67344.5262949505
"3420",30411.4966094151,26230.5790075879,26110.0355584433,29044.9852117051,33972.0660424662,41273.9026970513,52079.0134017408,64815.3415514955
"3421",29296.5544611025,25536.7822535238,25985.5230946272,28184.3095737076,33829.4556696324,42483.9276124417,53392.0104744529,65833.5142530641
"3422",29545.341737287,25669.9953961104,25071.5922730378,28278.2577431874,33890.8081110204,42080.7180592359,52805.5118550993,65485.8883529122
"3423",32402.725409088,26557.528603747,25957.3869515399,28760.2765412089,34900.6560702451,42933.6247769246,53657.199947706,66651.2732231254
"3424",31874.3836200181,26546.4638018243,27572.6049513172,29728.4983886552,35242.5040316927,43381.1083981232,53190.1443123055,66524.5754218407
"3425",30069.8520168315,27016.4588575813,27372.2235998251,30332.3440411955,36084.526842977,43515.5804894062,53952.5948125259,67095.3996130533
"3426",30027.8295544287,26456.4538086683,26043.5936804065,30012.3802149291,35613.9709914618,43144.0779698142,53200.2830575447,66297.4728624136
"3427",30765.0214968583,25792.7585153817,26175.4786089031,28677.2682687328,34738.8892508772,43380.9561406072,53852.9248148915,67006.2431839442
"3428",32421.534616496,29748.8525323623,29110.2982179498,34099.9390959645,40518.3695073338,48253.7846311904,56415.3766944824,68528.4667096581
"3429",35668.6725721029,30578.4065225309,34363.0092149056,36161.409638413,40425.8045200042,48347.3724552408,58537.2194645008,70007.9215433034
"3430",43331.4390146613,35547.9625168468,32820.8420829516,36020.4642158258,42919.3746416605,49976.090894891,58895.874506549,72414.1745211899
"3431",31131.6344787358,27309.015776561,27280.7972249107,31139.1296142579,36355.3096970772,45243.7529947546,55189.3820542831,67837.013888203
"3432",31557.6209868505,27976.4695834887,30181.3545718142,32945.9638335211,36067.8753678535,43281.4119599805,53780.4800052065,66647.1910571931
"3433",33301.9766615428,28293.1793128263,27905.7475065147,30047.224746698,35577.992545277,43377.6955249988,54092.5744216119,68056.1987665496
"3434",30732.7854178252,28149.7336681823,28049.1407099477,30797.5105214548,35951.9993967964,44398.7242210063,53945.6661786329,66948.9678727649
"3435",31238.834738488,29170.2690973785,29814.7534989238,30374.241219321,35508.2621964978,44289.504780437,53461.6357918348,66250.7812548956
"3436",33189.9517126694,29786.5464084089,29733.4821623577,30993.8084374764,35934.3736548698,45468.3433711571,55314.4858644863,67672.882261614
"3437",34412.8472774242,30692.3368917064,31334.3683243208,32181.2635676692,38850.2787599404,47393.1415269311,56067.3178482807,68144.9835893926
"3438",33450.9625286314,28234.1898333744,29742.1810329125,30716.7982978396,36445.3688799813,45512.8401184797,55016.8542653826,68284.7099654911
"3439",33284.0215341973,30230.7860485665,30141.2007428444,31008.6246416656,36933.339202734,46225.0066795507,55095.6579969166,68118.5224099908
"3440",38522.9175729797,30064.5734909447,29473.5255529983,30814.1150591337,36841.3354420172,45378.3978242241,55953.616849742,68402.349978746
"3441",36545.4820921875,32064.0022061776,31466.6681843759,33595.208416915,39518.7425733076,47503.4711769261,58272.3631064206,70269.4383205253
"3442",36611.8682439308,34223.5713762678,31151.9605701493,34013.4470988981,39651.8132253402,47427.4191523301,57568.7375545534,70737.0472578793
"3443",36158.5753724223,32745.577553032,29287.8352790313,32789.7906292003,39163.6974487003,46692.555239878,58381.1798137065,70140.4695350388
"3444",37116.0092594362,32295.0887511328,32099.5950597371,35605.1637317785,39667.6496144966,47688.2200355281,59167.7699598765,71548.1167384796
"3445",34636.9866231084,31587.6188778799,32180.5589475469,34270.5430943067,38914.3845234782,47455.2022233297,57251.9989412636,70814.9099597504
"3446",32078.3342064198,30545.1254466357,33020.6900179025,32503.2107490307,39137.9130038559,48288.9079807103,57615.3549692077,70553.4875074605
"3447",33618.7716571508,30457.2218434784,31809.6706071174,32584.9429341652,38174.4966480091,45964.8483816559,56531.1942210096,69490.0240735411
"3448",35605.2228139225,33355.4249967939,35036.6016605896,34938.5774189412,40216.2468559739,50778.3388670683,61090.02946472,73108.6661748317
"3449",35664.4828763826,32968.4160640316,32161.3649294397,32525.8453659574,39288.3173553126,48294.8034532411,58156.6701243203,70915.5433536291
"3450",34987.5300383379,30477.3773350147,31877.4471037365,31855.8116333119,37011.1878748204,45420.5002707423,56053.2638343627,68973.526098849
"3451",34445.6065314938,29007.9629005523,29640.5047054498,32305.9358090492,36487.4816275717,44522.7076530956,54326.9926362923,67101.7786861704
"3452",34203.9645060192,29019.3996887295,28752.5325953751,29630.3027800948,35494.5975801028,43665.355810545,53060.3429998788,66720.685796049
"3453",34672.3416573919,34229.3274558501,28588.2777670354,32806.1205862627,36019.1941092369,44667.5600800109,54745.8703911781,66561.1466467117
"3454",32444.4902426523,28160.8075927425,26812.9717953003,30648.2416710596,35010.4073694098,44094.8686664727,54709.522872568,67839.3198401023
"3455",30760.1778457115,24877.9364170678,25195.3724399302,26833.8398241233,32826.9643148842,40469.9149657528,51935.1144420249,64528.501482957
