"","V1","V2","V3","V4","V5","V6","V7","V8"
"70",41672.56964418,21375.3952119442,1294.92909613571,-8020.78381612222,-12635.1183541026,-12012.3510541979,-10924.5404868394,-4692.94119939186
"71",37867.8785362318,18526.7833243797,-136.767714052377,-6690.13819009286,-12387.6890010805,-13739.3295716689,-11050.0162916211,-6037.66928862997
"72",37059.1236339593,16125.6078639602,55.7419105215777,-7414.01627212301,-12801.4327334601,-12858.8244969311,-10169.0738881652,-5567.82444263656
"73",39150.9546661816,17658.0810876776,1885.39163709792,-5767.52948653063,-9805.118472898,-10316.6723524227,-7411.74250473116,-3099.96331081876
"74",45921.2420094097,22363.959278856,9417.15101755183,-2148.59344039058,-6087.25855794879,-5994.96115853419,-4589.25097182071,1348.65803661985
"75",48800.4048616095,27871.4237083107,15144.3816371596,6665.50815395923,1164.25807500767,-2674.75318828464,28.0690609763988,4320.01201207943
"76",54033.6720038537,27105.7385975227,14472.4958565357,7172.19796595103,3391.60420361467,3595.7581353995,9071.93309358826,16891.5938071103
"77",51138.887242436,32240.4256235415,19019.7889468095,6742.43029869856,181.193350767877,-2517.76551913939,-2924.80669081614,2044.76786232273
"78",39162.201137566,18806.1047772774,6743.49282802322,-1042.56904168563,-8066.7340675681,-9042.79043692182,-6620.08114932453,-2034.69405287148
"79",39161.9790854606,20918.2579118351,6848.04101967089,-1019.21388028526,-4058.69813452255,-4636.94290237204,-3925.26584029528,1238.34869858452
"80",36986.9994020874,20826.9735259142,8265.68309732613,-615.557246872682,-3485.21468479923,-875.256829235004,-355.482619788861,2912.71361739894
"81",40674.7612753439,26756.5894448531,15182.6338637686,8514.36968071396,4778.4671963963,4665.39377708742,9767.96349357175,10850.8366491776
"82",38556.2605160292,16964.2366363419,4293.1532931208,-1192.82179464393,-3442.93435096393,-4550.1237449082,-1252.85620731955,4612.21269891896
"83",39399.1995810159,17725.7928425357,4483.94331817003,-4359.05703283886,-6304.6622420722,-4476.67395004365,-4475.13549578136,-846.118709765273
"84",36634.2737107441,20207.6685025237,13770.2559408368,12084.2861379316,14094.8082466949,19099.2184806584,22697.1666734806,22352.0818667855
"85",41273.9656247281,21568.7268989015,11072.9142706397,12925.8096842691,23476.0982881549,32236.1879936492,41126.5171769215,32795.9925768682
"86",47541.5393831955,17130.7884103029,5640.85851750806,-4021.02320408232,-7597.27085176496,-6472.80385670622,-2904.91405488148,1465.16282404934
"87",46289.3062154865,13890.2373433657,-2656.23868691162,-11208.5802143543,-15126.7313807564,-17841.4267841564,-14838.1554320857,-10194.3895956514
"88",34306.8184240735,12115.3804820208,-2072.37012489803,-12553.7658046329,-16104.865353474,-16215.1683228189,-14219.2446106204,-8159.31100704036
"89",41828.6976180516,15822.8632560622,1633.00732293696,-9721.0779523981,-13323.3889328026,-15327.8474759661,-13585.7010370364,-6297.53940856441
"90",49519.3299628164,15831.3891055232,2550.1765447022,-5832.65793067593,-7715.07753590927,-12671.7228027903,-12282.0335218212,-5631.73116334337
"91",48803.675368588,21297.1695516248,3236.16561181986,-1495.53674097198,-8132.4016011418,-11307.7294209098,-12122.9942862378,-5295.10859347809
"92",47710.0021713322,34592.094690976,11669.3534492911,-1226.58841015313,-7801.95692727454,-11048.4498988731,-10028.3262926344,-5243.3473595401
"93",39578.9995123208,21698.7402067574,12363.0977820301,2511.98716374032,-2157.17245015422,-8768.69832807922,-8159.1283115819,-1809.79914706912
"94",36826.3558512817,13369.7738708249,555.194550650045,-7224.89601819196,-9099.54270881361,-11198.1933073775,-10903.4171063781,-5833.96897219862
"95",33826.770300368,11716.1428747401,-2974.67250272417,-10491.3207184034,-15306.0861498642,-16471.8032019327,-15272.9496694381,-11181.4986473738
"96",37895.2099189396,11909.2149553122,-1762.00188906817,-9501.72937354976,-13596.1087406694,-15870.2549734897,-14179.9721302577,-8533.38507009858
"97",39987.0807897637,16731.8271843939,2750.95215397403,-3668.84791112984,-9634.65197463044,-13969.4096377593,-11175.2757626521,-4088.791458871
"98",38584.3076374744,16032.6245918468,3660.24973675256,-3520.74392495845,-8853.30607104102,-11631.3238126457,-10523.99721245,-3561.08155670219
"99",38739.670141675,14917.8886516599,-469.509377780578,-7834.71185847691,-12041.3940823468,-12171.0216962485,-11476.732323278,-5663.99584227319
"100",35082.9731064839,18481.5308134689,7984.32306402029,-1068.562738386,-6268.81908921816,-5039.61041070626,-4787.59370137339,57.1475133277563
"101",35196.7972748176,15633.56159829,2887.33091360102,-6246.57001939418,-10110.7284074654,-10099.1377253158,-7788.48140915022,-72.6433018436801
"102",36341.9389308745,14357.8735207585,-1335.92933083148,-10803.292434516,-12879.3947452759,-13794.3144591195,-11704.0988615724,-5330.94447467667
"103",32132.854531733,11127.4828426869,-4976.64430064938,-12989.2296625564,-15822.1671737111,-17675.3591931625,-14302.7508626025,-8966.71135861134
"104",32325.3260910336,10928.8446937859,-5031.41954334308,-14606.6355898386,-17196.8228851097,-17852.4660515401,-14930.9014326384,-9552.8565389084
"105",30008.2979600763,9554.79993869933,-6087.20515599326,-13820.8909123163,-17913.2362395118,-19465.7279513976,-17115.6555017812,-10873.7102436211
"106",29401.9471858684,8817.70049462355,-6081.46883397518,-14531.1109899213,-17905.7083414414,-18637.6882761902,-16177.6475956776,-10985.3512504154
"107",28346.7468155565,8433.16342452696,-5532.90314313749,-13928.4745853857,-16934.3756585165,-17827.6499793911,-16485.8246365764,-9994.87942988084
"108",31631.5616621946,11685.1478249178,-2634.91545031657,-11238.1509127581,-14209.6559896814,-13444.9358881159,-11331.7129235303,-3779.52410403364
"109",30411.2593046523,11660.4325651917,-1418.87619105715,-9289.99572547123,-11532.5212183757,-12300.2221369594,-11329.178975139,-6727.01605342467
"110",30261.7353250946,9447.54392557674,-4060.01162005155,-11740.7817785545,-15916.1396833962,-16034.2158017803,-11887.0732758059,-6230.48266087634
"111",28779.0658420438,9779.40065532662,-1889.99966337954,-10943.040319922,-13940.5458169331,-15504.5210571437,-13282.1419250285,-7199.80649136407
"112",31931.615633898,12113.4498198624,-655.841612970518,-9750.91221632671,-13649.8776635166,-13643.0129962025,-10674.2290307669,-4165.79244070018
"113",32031.4368842678,13857.3295872787,982.454807398401,-10400.4236102287,-12991.3725320503,-12710.7169208233,-9194.55814730881,-2549.01099432951
"114",31797.891210142,11449.6411992718,-2860.33454438954,-10138.8782346251,-12451.0022634438,-11438.9206679463,-10945.8973157881,-5139.77837055504
"115",32577.3423507775,13139.1805315654,636.02282670233,-10170.3821122651,-14098.713865849,-13361.8970709805,-10206.3379430653,-2579.73569220178
"116",32546.4925366608,11142.4995169102,685.79583541142,-8864.85308888868,-13190.4151846087,-10925.3805728538,-8750.54775896161,-1147.15753209159
"117",28827.9476185266,7659.28864274131,-2696.16615750408,-12030.7357996403,-17561.5904966477,-18507.7586606076,-15449.7877592088,-9518.029904568
"118",28060.0497761938,9275.53402256057,-3370.25251549392,-11382.2593682648,-16922.2819551116,-18370.3228606509,-15480.8813390419,-9860.7035142934
"119",27758.517671444,8533.09107414051,-3974.48627243069,-12396.6109078618,-18052.7508664821,-18659.6252806399,-16394.2177199527,-10790.2751875594
"120",28805.8301406431,9441.2552142607,-4398.4670768299,-11480.9864138573,-15721.9672358735,-15241.2037451127,-12607.3574398176,-7578.99404248297
"121",30315.581581768,6384.76905789357,-5086.73233558546,-13888.9930326376,-18286.3120335975,-18501.1311320862,-14872.9958233166,-11349.4081513814
"122",33413.3260722052,9464.94813796159,-2731.32126219817,-11955.2703270247,-15991.1378902788,-18634.7583350334,-15109.8037815151,-9150.0542686218
"123",36397.8987378522,10113.9245342337,-1474.62371603772,-11197.1344848771,-15793.8427492629,-17783.5227809901,-14966.7649461726,-9869.08936626861
"124",31872.1672375614,12451.8941621254,-1217.71592602431,-11178.5188740543,-13675.1375772924,-14770.068265972,-13381.0795173482,-8971.95701902763
"125",33279.874000042,14643.7837104798,23.0821701774948,-8116.5426963412,-12653.8196754643,-11260.6913298047,-12414.5669771769,-8356.82549387372
"126",32955.6371718581,14045.3101692556,1178.84181114274,-8109.42548785166,-12369.1224916689,-12891.2463348071,-12343.7516543545,-7532.32374109859
"127",30354.8228732616,12323.1553260899,-1543.29572367401,-9822.11139146631,-14801.6678946364,-17266.6747174322,-14567.5610738951,-9606.81119055096
"128",33606.4245189994,14671.7427111715,250.685801858137,-8611.01903439244,-13773.180305433,-15921.1929938812,-14287.5283245904,-8068.0022028474
"129",36562.6522597665,19005.3876941328,2621.08122082619,-6547.88966404722,-11392.050244278,-14772.44122739,-12720.9809506356,-6635.97840443718
"130",35173.9591603455,17717.3651713644,4611.40824713985,-3593.28489871004,-6231.64785274875,-11151.7003877258,-10795.6167285808,-5438.32887706753
"131",27978.004069056,8608.74147579206,-2453.80297437343,-10740.6379583283,-14399.8396967587,-16550.8250091565,-13568.6877491398,-8699.38332185931
"132",26621.9048244959,7823.48212444638,-2816.75551364273,-10965.7903897172,-15733.1853650662,-18584.8264040073,-17307.5134835366,-11405.1337789671
"133",28143.468807541,10811.7143080068,-2539.61798241851,-10843.2835480867,-17496.992827394,-18165.1720707692,-14909.6572349986,-9413.82835918506
"134",28200.6929815588,9065.2704648168,-3166.18078064706,-11394.1506541318,-16914.1418478971,-18455.5899419702,-15447.7423111514,-10667.7493935746
"135",27685.8727198076,7618.97288455549,-5045.93960185722,-13857.7645545471,-17335.5988172442,-18233.6916815601,-14236.8397608923,-9881.51679939103
"136",28545.0158659395,7147.96229173232,-4527.23104035188,-13024.0138378327,-17163.5059063965,-18591.9407817929,-15023.7766864122,-9466.79005731716
"137",28249.4474878289,8836.79048524539,-4481.89415961925,-12456.5559341793,-16069.2559764561,-17196.1506594347,-13534.9542131588,-8102.18753628204
"138",30576.384034285,9947.08647466315,-3624.88901942033,-12560.9450007269,-16792.8524986173,-18921.2633513435,-15687.5741284646,-10333.0093980352
"139",29356.426822035,8341.8061431552,-4832.63125625464,-13605.9112228251,-18627.7091414219,-18786.2456177578,-14782.7809962439,-8903.66003537014
"140",27561.3268390158,7623.62959704762,-5378.36672984666,-15629.0041656372,-20790.8610330975,-20660.5514999406,-17829.2823980418,-12832.1922328299
"141",27229.9099997898,7105.31956121236,-5884.99608603467,-14552.6325764025,-20203.5996368112,-20705.2575379497,-17140.4177259341,-12370.4804498974
"142",26529.9776990705,9495.49301653524,-4260.49598137669,-14305.1004441756,-19518.159110589,-20265.9301309688,-16725.9097562228,-12470.5128080618
"143",25883.8820021384,8034.3595105903,-5475.25972204769,-16133.8891318203,-20529.6544448187,-21232.27315059,-18147.8142523281,-12006.7385935378
"144",26844.1154738162,7742.67444750735,-5224.71918829358,-14934.1406561149,-21106.1461871198,-21175.7231352281,-18702.0101087065,-12507.0017852674
"145",28111.2339718884,10218.4960069946,-2830.71426758558,-14576.1775764043,-20235.0874854765,-20944.2137062665,-18201.2765826862,-11134.8989798648
"146",27479.395562041,10860.6388491065,-2082.05206540606,-13513.7744845943,-18129.186912854,-18811.1955204138,-17132.5825430842,-10888.0312292598
"147",27479.7276135651,11477.6671405518,-603.852663112182,-12487.4857049776,-18436.2988406227,-19825.7559305927,-16316.0350392167,-9655.25672981456
"148",26948.258499163,10040.863951661,-1311.02187126255,-12438.7868248226,-19707.8208874455,-20395.2685668966,-17097.8876083905,-11907.6790028708
"149",26763.4327349843,8931.03048263714,-2761.32807586703,-12781.7585745233,-19103.8494751923,-20316.5952644815,-17247.1170147511,-11346.3210072808
"150",25838.5007982861,8556.77283096712,-3392.35220827243,-14885.8015533487,-20103.622696203,-20865.1387188463,-17640.9162910681,-13098.7156569083
"151",25140.1292556053,8901.83670935644,-3238.03227271847,-13669.827817982,-19802.2722013773,-20034.6189464637,-17186.9594707299,-11766.5897870717
"152",27139.8228857993,9266.28958651823,-2891.07222761939,-12966.6362258128,-19167.1308334054,-19596.6356984289,-17720.7492072179,-11359.3232191438
"153",31862.9952526453,10740.5803940647,-947.588558642547,-12156.3361386928,-18776.8459896499,-18063.8757976744,-15447.7656070632,-10330.3540281306
"154",31319.2947555738,12269.5322752781,-923.418662297165,-11673.4229468567,-17637.2438879895,-17362.7064539191,-15385.729752236,-8956.55455072118
"155",29833.0674955167,12275.6415219205,-903.993391422253,-11726.7112654362,-17081.964034872,-17176.9793619422,-16101.1103388712,-11131.2794282035
"156",29295.348705885,11397.9105081691,-1908.95638371446,-10293.2300434269,-15217.869972405,-14818.6562307084,-13431.924674628,-7623.20449040028
"157",31762.5411783913,11503.8246490296,-2482.75418152058,-11499.6415265892,-16873.1011209597,-16605.0408139567,-14189.9389241722,-9415.28670925503
"158",32862.9607781592,11488.3535607884,-2982.54936126908,-11619.6341593278,-16862.6729972591,-17751.9370230642,-14368.5106875212,-9594.83898664486
"159",32490.4806312869,12414.771271746,-671.736716399992,-10161.3276490717,-15853.1527501728,-16195.9707345244,-13805.7038849002,-9069.89079096894
"160",31330.5599806497,10708.1895139557,-1665.36335711615,-10800.675846685,-14870.6937766815,-14716.5855466968,-12759.309395116,-7933.13295474502
"161",32890.4778291765,12026.0569404458,-1643.18557284589,-10553.2485204269,-14934.4800640117,-15759.2396835533,-14746.5843091365,-9313.68094880077
"162",31307.7211081966,11439.1465894958,-2968.51924462419,-12609.5658586615,-17816.4989356167,-18675.6397418767,-16649.2714105206,-11620.4877591629
"163",29745.068735896,11274.6984481984,-4517.82018059948,-14118.5211148691,-19347.679808009,-19853.4676317884,-16711.983839901,-11491.8701467031
"164",29525.9531524555,9068.81905853856,-5491.08625766055,-16125.862290458,-20652.6292366686,-21341.5726134381,-18129.4520086215,-12091.487724603
"165",29262.8811786492,8683.26758565905,-4631.63651843937,-14946.5649271004,-19686.7096194355,-20521.4206517265,-17246.6214021549,-11370.0999395523
"166",29365.8360077942,7675.2024140176,-5747.84610614436,-14651.7400773425,-20867.0608258566,-20712.7450430302,-16958.0872980764,-14038.9847172267
"167",32856.2436067126,10230.9958944732,-5026.15021295002,-13514.2353934587,-18413.6589682516,-19010.6850973335,-15114.0524310953,-12449.4581131756
"168",32153.1302789909,9632.21590231235,-4628.24522203788,-13346.4864410193,-17988.8193923401,-19106.412084629,-16699.4204165616,-13203.8760316269
"169",31642.8741437745,8072.97198339105,-6865.56694755105,-15967.6689197902,-21456.2411017657,-22498.2596280461,-20023.1439150665,-15683.8017392714
"170",29770.289012442,8038.53504027215,-4928.24842355223,-14802.9047646946,-20371.9062676937,-21069.882528769,-18361.7587300884,-12991.4008697901
"171",28517.3158153933,8899.61905259281,-3591.72981543541,-14651.173705789,-20337.702815933,-21428.4228925939,-17630.2731369429,-12319.2901134073
"172",28433.1589684982,8438.48247924354,-3981.69643639948,-14882.5849382866,-18954.5336071466,-19729.8739157885,-17772.2990599817,-12818.3952399819
"173",29388.049991135,9701.64124667023,-2180.63745342478,-11658.1877964524,-17412.0897200402,-15863.9463095137,-15580.5900138318,-9125.35320239003
"174",30715.0274768899,7394.90251534684,-5278.32614532253,-15774.9870189207,-19777.1283721208,-19313.870147911,-17208.0383106462,-12004.245747144
"175",30685.1147523651,9084.06179521042,-2914.71538705804,-13232.2218862436,-18693.166832727,-18590.0641836674,-17039.8281688525,-11293.1903984051
"176",32148.9805106923,10385.3174918069,-1447.55235595166,-11014.3737833078,-14960.8342541227,-16556.2202166379,-14572.3888848871,-8665.99637792607
"177",28123.9864310432,6550.10797162384,-5258.45567683754,-15391.5368043998,-19044.8615103151,-19456.8456586312,-17562.8432378716,-12589.3032731002
"178",28806.2673131703,7551.75528633504,-4602.48802644732,-14579.0073918841,-18033.5272858569,-17596.6295167949,-15312.1582233703,-10799.4278206649
"179",30043.6426145091,10207.0242644275,-1736.75726971295,-10793.9302518829,-15187.8475873236,-16265.3237507454,-14110.0083689218,-10066.6171923581
"180",32987.7044855076,9815.45947928335,-2475.1794341579,-10690.8033748134,-14969.0234149639,-15458.1768088817,-13751.6922061673,-8566.01254561321
"181",32256.9240832129,9603.29898789755,-4027.67496981698,-12858.4295108963,-17667.3453275761,-18128.4830551594,-15435.9457024967,-10227.8654068377
"182",30365.9153308271,8640.90264955831,-2569.0917784056,-11511.7468550468,-16978.3260539768,-17050.9536905355,-15576.2604785646,-9950.33336829791
"183",33731.6255030665,10974.0747390443,-762.777034682254,-8461.66406994491,-14481.5477400302,-15559.2829346722,-12443.4885238964,-8311.81614740372
"184",33182.1635563141,9818.78762860469,-2578.16676822689,-9690.31926050554,-14327.477877256,-15580.3482336568,-13196.180958824,-8548.21328423671
"185",37042.3868503228,13794.5584966209,739.941789060609,-7615.00891199364,-13036.4741655736,-13865.1794796936,-11083.6444002265,-6812.90039867121
"186",36717.7327176072,14846.6503584045,2088.4079147308,-5468.41931100285,-10676.3541659031,-11595.1644311496,-9375.047492158,-3657.05320255748
"187",30135.3535707449,8798.38317159225,-2248.27381471057,-12121.234788347,-16132.3827476901,-17871.6405516055,-15632.1022822682,-10139.7385806532
"188",31868.1589939977,11429.6906881712,765.89652980983,-8398.86019412672,-13831.2112980238,-14037.6780923741,-12237.45938971,-5498.72739684761
"189",34372.2608557581,15151.3417466635,3672.67516162421,-4502.94958027175,-10096.4323008553,-8751.91599126763,-6450.57867822349,-13.1434330855409
"190",33228.7501032129,15683.046774221,2910.51639696711,-4693.85541128768,-9736.92241140056,-10644.5309032792,-7947.77808556669,-3090.32377383976
"191",34446.5039834523,16302.7586823776,4196.2401358957,-3355.92742588135,-10420.8997561142,-9977.26594429255,-7196.38893749569,-2021.99826958364
"192",32037.9171338453,12915.908967687,2044.3672271978,-6106.89100685357,-13100.3768486031,-14354.6144425282,-9686.10067363868,-3854.82775002664
"193",31451.9968926483,12063.4309287985,-733.201941295501,-7042.09811278345,-12848.7461207557,-14253.6183271855,-10654.4314540883,-5387.92819445331
"194",31436.7244106113,13231.6286330039,-384.654752679435,-6088.60880889431,-11655.7820778016,-11892.1944274168,-10271.7933856196,-4365.61811555618
"195",29237.759608445,9109.11524085355,-4359.36170315519,-10358.7394001899,-14914.8804194411,-14926.0794460687,-13051.3045434442,-6707.79170570003
"196",28501.8662990068,7332.33424256269,-3894.47918665654,-10699.9814649511,-15594.1676423714,-14756.3055171541,-14508.4398216447,-8496.19362116682
