"","V1","V2","V3","V4","V5"
"result.1991",-93621.5141173096,-93519.4630031372,-93540.559294819,-93374.3625426621,-93181.9206500845
"result.1992",-93777.9788848201,-93660.6504046232,-93645.8555418056,-93471.5197640735,-93298.2677355767
"result.1993",-94588.8989178205,-94563.8898503109,-94474.2370981709,-94358.0254287088,-94166.6877487271
"result.1994",-95142.8119511301,-95014.1109222315,-94948.9469511176,-94758.1836132619,-94550.4553080902
"result.1995",-95543.3018779639,-95440.1852279515,-95384.9875650817,-95312.4277789341,-95124.0757276931
"result.1996",-95547.0282675395,-95484.2807692017,-95439.2024379996,-95278.8822522595,-95109.3670310805
"result.1997",-96147.9156366159,-96144.8833996328,-96073.3617374328,-95956.7646121223,-95773.4020238123
"result.1998",-96784.5424755808,-96705.3628489757,-96697.5275016747,-96582.8535910981,-96458.4041823173
"result.1999",-97392.3324670256,-97342.2277552632,-97329.1820201482,-97118.0120532977,-96884.1296424822
"result.2000",-97277.0129534888,-97131.5838728467,-97112.0161326493,-96960.7452437839,-96759.0973947638
"result.2001",-97655.7328215076,-97691.6250347381,-97706.2146823587,-97556.6719554946,-97354.7969978055
"result.2002",-98621.2853309885,-98599.8985023451,-98586.1506575117,-98416.8507903767,-98178.373436149
"result.2003",-98522.8964808757,-98375.8563049879,-98346.2188023455,-98169.6164389592,-97945.3623472554
"result.2004",-98587.851164182,-98665.8786723212,-98667.1500566555,-98527.0378620218,-98338.6774106331
"result.2005",-99332.1764472088,-99317.0627158984,-99327.1719257606,-99168.1750694587,-98961.5236029163
"result.2006",-98845.2723901052,-98855.592865101,-98816.7428662697,-98698.5325332392,-98500.1136416274
"result.2007",-99652.4874182708,-99569.9929073045,-99503.3781518472,-99343.8574919598,-99142.4312335445
"result.2008",-99794.2759671797,-99777.3248092195,-99713.2648068706,-99549.8861379924,-99340.6395368971
"result.2009",-99656.4561212681,-99578.3052286119,-99495.4637916026,-99367.8840864891,-99167.6936356172
"result.2010",-100392.861737077,-100297.143122403,-100215.110802267,-100052.500201904,-99825.6897740372
"result.2011",-100967.24439446,-100869.323617771,-100727.101905859,-100570.915924199,-100342.482168008
"result.2012",-100156.736973689,-99986.3436239678,-99878.2363558692,-99685.7875736388,-99479.3997858196
"result.2013",-99703.050266832,-99602.5551669963,-99465.4221129668,-99303.7126131446,-99091.3921354925
"result.2014",-99529.9120916999,-99314.3276113708,-99201.4678701409,-99037.8542937662,-98810.8770601552
"result.2015",-100079.969122392,-99917.7987577327,-99805.7400913262,-99634.5711255755,-99433.5332471153
"result.2016",-100034.438486499,-99821.4181093121,-99709.4874209165,-99467.2321339472,-99226.735389965
"result.2017",-100240.462914503,-100096.970850036,-99990.1394236053,-99819.6170033569,-99645.2863858457
"result.2018",-100814.036706948,-100697.402355771,-100553.619878497,-100371.72599978,-100143.832294442
"result.2019",-100941.47922818,-100832.06281468,-100722.586315758,-100546.282487618,-100351.281138422
"result.2020",-100655.180441446,-100543.872523269,-100422.768854746,-100265.722386955,-100063.864511014
"result.2021",-100727.365316,-100541.151392606,-100364.074597588,-100219.056405724,-99963.5854585036
"result.2022",-102450.947586137,-102352.688816721,-102216.253865829,-102003.904317793,-101738.052656203
"result.2023",-101807.812686917,-101781.102242678,-101665.220007542,-101485.275520545,-101242.936753066
"result.2024",-101653.258196104,-101605.856793931,-101433.85932087,-101208.961736238,-100979.646181766
"result.2025",-99051.3342290801,-99087.1593510715,-98996.5244936812,-98835.1232033034,-98565.9924579386
"result.2026",-99074.9967430192,-99244.4270715287,-99171.539746317,-98998.0867871725,-98794.265213181
"result.2027",-101661.144577456,-101628.314530547,-101522.743206766,-101376.764129303,-101130.405105186
"result.2028",-102021.994496846,-101990.100570775,-101863.657417858,-101730.810140051,-101502.742659443
"result.2029",-102030.090771411,-101967.954558615,-101845.456182317,-101648.351043177,-101403.286780726
"result.2030",-100914.925803499,-100720.264895814,-100526.649577899,-100344.260269689,-100123.622843403
"result.2031",-102037.763229759,-101820.21233697,-101732.152455468,-101553.460928674,-101330.939462877
"result.2032",-101653.426843173,-101472.160786302,-101322.235422742,-101214.299813745,-100973.790334863
"result.2033",-101432.887992499,-101313.344825589,-101249.533055203,-101036.122368944,-100866.326551285
"result.2034",-101079.333730885,-100907.671785566,-100744.596956433,-100538.306749745,-100304.360032657
"result.2035",-100724.831862974,-100587.568465137,-100503.389570833,-100389.343470687,-100193.74243627
"result.2036",-101312.805169305,-101263.043648889,-101140.322697224,-100986.289261443,-100758.625038567
"result.2037",-101048.92023302,-100891.950845298,-100724.4382549,-100527.445528904,-100276.727366416
"result.2038",-100602.156053026,-100437.720184564,-100324.995452551,-100158.807410381,-99938.2986477016
"result.2039",-100989.729031949,-100803.233019648,-100667.177587449,-100467.011224765,-100250.543565559
"result.2040",-101115.974328634,-101016.289684994,-100899.879359134,-100752.549600032,-100517.561081034
"result.2041",-100862.242237273,-100799.854457549,-100735.944081063,-100569.510111035,-100359.877216285
"result.2042",-100201.199181937,-100137.043600534,-100056.755181378,-99902.1023061673,-99663.652836773
"result.2043",-101056.781064562,-100952.212235335,-100892.261315194,-100704.794949712,-100477.224038408
"result.2044",-100359.186198662,-100334.129285074,-100374.257797519,-100200.439113673,-99994.3597197373
"result.2045",-99496.6689531171,-99459.5443410734,-99383.2426283289,-99223.3605261806,-99000.550761592
"result.2046",-99729.1882127241,-99702.6942387056,-99642.6834110774,-99514.4170732011,-99307.7759272792
"result.2047",-99908.9705872059,-99902.5100186381,-99854.1243671957,-99675.2952259502,-99469.5484666848
"result.2048",-99408.5467308286,-99370.0037198855,-99371.5546376617,-99185.4749099128,-98994.9408990927
"result.2049",-98963.701735884,-99026.487441936,-98941.9504777505,-98820.0746234658,-98586.2611539085
"result.2050",-98466.3965601574,-98484.3665681523,-98454.2019379181,-98276.670320858,-98054.1588802307
"result.2051",-98729.5018618979,-98630.67570401,-98558.614925141,-98422.4568176889,-98220.0898283494
"result.2052",-97987.1138715595,-97969.6653074002,-97990.8688560533,-97842.1882191583,-97636.0841295046
"result.2053",-97722.0177944046,-97629.2047646048,-97601.5009915891,-97422.9401272995,-97228.3396407937
"result.2054",-96968.6506708419,-96897.7402434513,-96855.6697417535,-96722.4874795306,-96526.3147784807
"result.2055",-96957.2542346108,-96839.8505568952,-96764.1690102358,-96586.4485704119,-96365.4442070681
"result.2056",-96391.3954150076,-96330.1188256662,-96370.7890842193,-96247.175170705,-96086.9203718996
"result.2057",-95828.8358619159,-95676.177877136,-95653.4351261791,-95491.538083025,-95292.5131524417
"result.2058",-95382.5298064106,-95302.0696441494,-95267.4215198543,-95094.4840425626,-94900.7165668237
"result.2059",-95040.4547198714,-94955.994495179,-94936.8925512054,-94787.9517350222,-94616.8897698129
"result.2060",-94198.2184718229,-94066.2008358452,-94078.2516195873,-93933.2111143871,-93760.8494792835
"result.2061",-94163.9254180605,-94028.9533849001,-94047.5868312029,-93941.7056223193,-93730.5512818504
"result.2062",-93767.4227985452,-93639.241033566,-93672.7082946631,-93527.3378824573,-93357.6698969517
"result.2063",-93649.9216157781,-93482.8971529701,-93398.703518339,-93227.1829545877,-93037.4504221982
"result.2064",-93163.5819263379,-92976.6570816054,-92967.7702685327,-92813.7057208828,-92622.5277297002
"result.2065",-93189.4766267032,-92993.1712214072,-92943.2126282186,-92771.8392533653,-92555.8127002116
"result.2066",-93222.6169031415,-93016.6149226365,-93052.059190626,-92945.4415206032,-92765.504441045
"result.2067",-92728.1004735812,-92596.0088452525,-92577.2477053714,-92419.3634655447,-92230.4841687328
"result.2068",-92621.3831673151,-92477.6595041933,-92564.6000710006,-92448.8411091145,-92284.6678227104
"result.2069",-93043.8546966918,-92918.3336280711,-93000.1354521716,-92856.244781676,-92663.38835628
"result.2070",-92685.4464240885,-92488.8473777752,-92500.9790030373,-92322.7758907953,-92142.9240085925
"result.2071",-84131.0071803759,-83964.3045193905,-84045.1537561392,-83905.5260752167,-83779.6924278461
"result.2072",-93048.2966940152,-92831.3483655403,-92837.0321508692,-92649.9797843842,-92424.8458286727
"result.2073",-92833.1384164976,-92699.757841858,-92803.9177344079,-92663.3162791218,-92492.6460384281
"result.2074",-93143.8917676961,-92981.5799550149,-93062.990137074,-92902.5620059829,-92715.7788395339
"result.2075",-93593.5789774577,-93424.3898487806,-93465.5397331695,-93281.1674740116,-93087.4442870181
"result.2076",-92850.7664079198,-92675.488167996,-92721.3509918726,-92566.4809940597,-92360.1387151712
"result.2077",-92786.0252962346,-92626.4293678581,-92713.8856235901,-92599.0377158601,-92418.099746377
"result.2078",-93247.5929195388,-93090.4406985571,-93186.3990805465,-93033.672276985,-92841.8328136946
"result.2079",-93093.8686032121,-92924.6539013239,-92940.564614225,-92801.7851142618,-92602.1065526569
"result.2080",-93346.6793670528,-93200.2421332686,-93256.9658831933,-93103.7320227622,-92907.863971414
"result.2081",-94041.3282691516,-93889.6943500896,-93873.6128741702,-93713.8823978342,-93519.4442677731
"result.2082",-94923.22055964,-94784.977372051,-94717.6204020144,-94537.9315715954,-94334.029387216
"result.2083",-94991.6481944539,-94924.1517732973,-94897.5060319638,-94729.4835306659,-94540.1755681429
"result.2084",-95454.5478085075,-95361.7897482124,-95389.0021485203,-95282.8887710304,-95082.275709127
"result.2085",-95966.7898805032,-95911.3066991456,-95911.8766361038,-95776.5757307397,-95573.5986467519
"result.2086",-96375.6825512227,-96348.3456782858,-96349.2216401836,-96219.9678066436,-96043.7755243976
"result.2087",-96661.3163791932,-96692.1151670629,-96632.0692467131,-96492.3223885752,-96293.894885454
"result.2088",-97706.9715516457,-97586.3687195941,-97549.555402604,-97418.8580643018,-97226.699166555
"result.2089",-97866.2263033681,-97929.6378728715,-97910.3198928554,-97741.0975335785,-97538.4556872961
"result.2090",-97693.9425244463,-97608.9329984003,-97517.0884422182,-97373.4498301326,-97166.4501771999
"result.2091",-98088.5018268146,-98090.2258833433,-98081.2357148901,-97959.6709650706,-97801.2088838809
"result.2092",-99327.7236433063,-99315.0140093249,-99318.2245778205,-99165.5532151589,-99001.5286522293
"result.2093",-99521.1888553992,-99410.9486858068,-99361.1317737048,-99208.9413904668,-98970.4689126581
"result.2094",-99542.0646230064,-99436.4663752796,-99358.5895273898,-99193.8783777093,-98991.8345239539
"result.2095",-99421.4625887471,-99471.6610738199,-99355.1703297359,-99165.464441558,-98938.0971300955
"result.2096",-99829.5476052755,-99761.9330873202,-99716.2243658769,-99582.154217979,-99394.4406647314
"result.2097",-99937.9530671132,-99951.0076033136,-99889.8845402515,-99731.1784458333,-99543.5895928906
"result.2098",-100956.805764937,-100938.120168047,-100817.078534683,-100607.936168162,-100402.002823381
"result.2099",-100301.586056285,-100257.619111136,-100202.723218887,-100053.513042102,-99856.5556846754
"result.2100",-100861.628788018,-100784.819258088,-100691.153488293,-100538.964264947,-100325.552359497
"result.2101",-100694.885040345,-100533.029057545,-100403.768363864,-100237.421869483,-100042.656392046
"result.2102",-101285.28218428,-101089.253936311,-100932.00264166,-100778.229318312,-100535.717756403
"result.2103",-100815.986450253,-100690.363558707,-100614.895818312,-100444.66002696,-100233.79010834
"result.2104",-100647.686131364,-100509.929099628,-100398.520805171,-100234.495864349,-100011.575315248
"result.2105",-100791.749702546,-100737.374167931,-100653.14999317,-100440.661082039,-100242.830028546
"result.2106",-100398.34121373,-100179.540240448,-100034.485969752,-99850.5953191019,-99626.1478038547
"result.2107",-100773.482381872,-100667.21513712,-100574.421374171,-100403.827859465,-100198.199770865
"result.2108",-101012.461094419,-100942.28406818,-100825.664799546,-100685.654398804,-100498.157018345
"result.2109",-101391.402190913,-101209.08051076,-101011.429333744,-100780.575383268,-100570.239496737
"result.2110",-100891.175155717,-100741.557892174,-100621.450835322,-100396.45154305,-100144.456158359
"result.2111",-101062.150850393,-100881.179916315,-100714.125434786,-100511.903430777,-100283.401791892
"result.2112",-102514.573651047,-102398.193328624,-102221.894710248,-102009.853979589,-101785.170337063
"result.2113",-102186.682760617,-102062.983085905,-101935.178021904,-101734.887169777,-101503.532312761
"result.2114",-102682.935546737,-102644.578250547,-102513.691492103,-102287.218102853,-102031.865155488
"result.2115",-103417.049044639,-103422.869971708,-103312.603769515,-103087.199463763,-102825.857265027
"result.2116",-99599.9083136607,-99694.7429120403,-99589.4365700224,-99449.4843795006,-99202.0208289599
"result.2117",-100481.045335656,-100592.244123832,-100519.599531029,-100331.440964418,-100104.164810558
"result.2118",-103345.920025032,-103328.718402535,-103153.615766106,-102972.520910023,-102731.875127801
"result.2119",-102976.307297643,-102987.416866885,-102838.251669411,-102692.370838207,-102463.052009244
"result.2120",-102817.445462725,-102705.11894309,-102576.102445745,-102404.438006755,-102164.438853792
"result.2121",-103131.428948723,-103033.127690159,-102895.457228486,-102704.990374422,-102439.352338101
"result.2122",-101867.780854688,-101667.108870372,-101458.198857339,-101230.926779687,-100970.377343014
"result.2123",-102293.691440176,-102114.607548532,-101953.385676375,-101770.840380452,-101539.899397115
"result.2124",-102179.190052356,-101991.497432335,-101894.104585516,-101709.570147814,-101486.378638175
"result.2125",-102668.309131181,-102504.293262708,-102359.163082626,-102141.192423584,-101866.156860978
"result.2126",-101674.991257235,-101548.025876268,-101491.604319357,-101326.349470378,-101085.427012182
"result.2127",-101595.527695546,-101388.561836866,-101245.150306045,-101035.970667936,-100835.125288888
"result.2128",-102047.026035016,-101888.884644128,-101698.655987745,-101498.860256541,-101246.874688129
"result.2129",-101770.125631693,-101662.967422709,-101605.253038334,-101441.35163666,-101234.878530736
"result.2130",-102379.799101085,-102304.222882656,-102163.030517796,-101969.176984799,-101722.261799528
"result.2131",-101959.612677758,-101775.732322443,-101618.394325628,-101468.020985763,-101245.32579694
"result.2132",-101671.450116251,-101614.03894541,-101506.643109926,-101305.723630843,-101053.240978243
"result.2133",-101425.571255523,-101369.149923598,-101300.999151109,-101120.046589007,-100876.725786261
"result.2134",-100812.532226912,-100782.098342634,-100655.350568546,-100469.462764728,-100276.403594011
"result.2135",-101999.955496569,-102027.452638348,-102001.256599827,-101801.016303911,-101612.49207786
"result.2136",-100373.15510721,-100352.698527189,-100363.848389149,-100205.797764004,-100002.437128713
"result.2137",-100286.259573097,-100193.207807892,-100113.999330028,-99929.1068857544,-99708.1828592979
"result.2138",-100563.991643503,-100602.999718546,-100521.071646169,-100362.070058523,-100150.445097213
"result.2139",-99707.9442584041,-99739.4012019203,-99715.4156871877,-99579.4370508696,-99386.9040187486
"result.2140",-99444.6657018331,-99537.6311807599,-99574.7750471199,-99447.4259905833,-99228.6055188759
"result.2141",-99898.2929101783,-99917.3255506186,-99772.4483287298,-99573.5944362636,-99333.7826054891
"result.2142",-98763.4966482906,-98801.2931374102,-98850.9416452785,-98678.1692165988,-98529.9292697489
"result.2143",-98924.5042147883,-98880.7103176806,-98787.1628485273,-98660.2153134313,-98473.8113255869
"result.2144",-98241.2368206778,-98233.3424491937,-98221.8584130879,-98059.398594776,-97852.6816117642
"result.2145",-98420.9696690497,-98322.4198709231,-98287.099924976,-98084.8809269596,-97899.2388060439
"result.2146",-97972.0288183634,-97900.1702030479,-97823.0427725017,-97669.7264577263,-97448.9319439999
"result.2147",-97500.5664634081,-97344.9089885478,-97268.8227507084,-97055.6815267591,-96866.7900253082
"result.2148",-97224.5885365973,-97134.6497368359,-97126.0236648761,-96946.2951250648,-96738.3913930796
"result.2149",-96207.1937000593,-96110.3741213729,-96133.3687598971,-95973.9942145533,-95808.2979394291
"result.2150",-95900.1247961736,-95786.5952976906,-95702.7493726087,-95574.2405359845,-95390.9193080886
"result.2151",-95616.5106852229,-95552.8187352933,-95562.1628387253,-95376.4348237485,-95217.8738625336
"result.2152",-95424.1296439073,-95280.4415560031,-95240.8603749596,-95075.5102489978,-94829.7385379611
"result.2153",-94373.4187473074,-94233.1008262677,-94333.0357014897,-94229.3521584639,-94064.0273191565
"result.2154",-94704.1188472424,-94559.7813964009,-94484.4281722064,-94336.2868838339,-94153.6014302523
"result.2155",-94504.853061461,-94399.1407139367,-94397.3220994804,-94257.1113601327,-94074.2319266703
"result.2156",-93948.2213734011,-93817.1399481358,-93787.6041926692,-93641.2773604487,-93470.4839024327
"result.2157",-93385.2767854746,-93258.2809108026,-93328.4066059558,-93242.0121480907,-93080.6877623415
"result.2158",-93852.2446540621,-93693.3012755631,-93685.4957844604,-93537.7150646824,-93360.2299464231
"result.2159",-93569.3762029859,-93404.7514403144,-93366.3521864809,-93172.1096529572,-92971.5362694635
"result.2160",-93666.6035746881,-93537.0949561319,-93600.8725845432,-93454.2927891486,-93311.6625308786
"result.2161",-93733.0220553136,-93608.1514181864,-93700.1304803762,-93544.6538329259,-93369.7553646276
"result.2162",-92888.9831776331,-92716.3338689826,-92763.0705543052,-92570.6282599005,-92364.2232614247
"result.2163",-84923.5415322102,-84828.2326299128,-84903.9590681686,-84783.2120018685,-84640.1124298756
"result.2164",-93708.8872501817,-93545.2377537164,-93622.4729000582,-93469.4512646884,-93267.752922173
"result.2165",-93760.3179103207,-93602.9710164291,-93693.5146679792,-93555.0583140706,-93349.6162175766
"result.2166",-93825.0775767061,-93640.015720376,-93588.4316449199,-93432.8979771439,-93222.1951147309
"result.2167",-93750.5509477838,-93584.8769395917,-93576.6360346126,-93378.3457505406,-93200.7793868374
"result.2168",-93814.2411476864,-93695.609983814,-93760.5261372273,-93626.08137097,-93449.5815911462
"result.2169",-93876.1766549176,-93705.4632309379,-93704.7731555888,-93561.4845070559,-93353.9372073962
"result.2170",-94329.7784212066,-94148.0556445759,-94165.0469245096,-93975.2774661317,-93802.9297092284
"result.2171",-93609.8411607974,-93478.5892696496,-93603.7072893617,-93458.6070209104,-93237.7184640003
"result.2172",-94178.2379980282,-94043.8031730167,-94030.4280533027,-93860.4944406875,-93675.2890412178
"result.2173",-95039.2246607606,-94876.7025032325,-94833.5228748296,-94645.9857175671,-94440.9158356258
"result.2174",-95344.3970412466,-95219.3940595057,-95141.9611098058,-94993.5656922877,-94800.8369086952
"result.2175",-95465.0534766769,-95408.443842473,-95428.0660216504,-95282.3653427697,-95101.6999611997
"result.2176",-96514.3596562651,-96452.2976307602,-96378.022413183,-96203.7718533016,-95983.209348706
"result.2177",-96397.8211721759,-96297.8281692784,-96301.5210105615,-96142.5196093142,-95964.7665500226
"result.2178",-97143.5730679247,-97046.9156925474,-96955.3786111347,-96792.9636145659,-96568.3385857778
"result.2179",-97564.9075725208,-97502.1893398003,-97446.4731511725,-97331.2549358426,-97130.5402478289
"result.2180",-97861.2639256263,-97828.8325723691,-97774.1709259069,-97644.9550350815,-97422.485313318
"result.2181",-98287.2325474001,-98200.8136966138,-98184.856106642,-98050.1875740205,-97843.5384190762
"result.2182",-98694.6209160595,-98647.0280461849,-98537.1616582663,-98386.6568753304,-98169.0845030393
"result.2183",-98783.8531078097,-98742.6749296087,-98743.360545618,-98613.2245438956,-98388.4863230544
"result.2184",-99968.1324748394,-99977.5853757151,-99951.6358407993,-99805.04123208,-99653.8414716782
"result.2185",-99897.9252042906,-99828.1400073046,-99783.4069010802,-99622.8059921864,-99430.9967569799
"result.2186",-100005.295173773,-100056.327720545,-100075.858562832,-99930.8139361893,-99712.1774904949
"result.2187",-100591.623476266,-100573.186937231,-100522.201002515,-100368.84476443,-100143.56223039
"result.2188",-100433.989059829,-100421.018080741,-100361.478769183,-100211.884349763,-100042.92678026
"result.2189",-100796.474503981,-100831.116073833,-100723.242225665,-100545.88089812,-100308.195367737
"result.2190",-100394.603426319,-100474.114109634,-100478.681807844,-100399.652129933,-100210.352095453
"result.2191",-101326.097568638,-101273.892984894,-101186.281092718,-100975.039103151,-100765.243844278
"result.2192",-101586.039017637,-101497.702133712,-101406.02123518,-101225.187470897,-100998.373617022
"result.2193",-101575.105381362,-101416.008882523,-101267.82025234,-101051.717837022,-100803.500128166
"result.2194",-101372.328701824,-101227.620877142,-101090.708349407,-100859.327262516,-100644.408954855
"result.2195",-101888.122506179,-101823.989781652,-101708.787054838,-101514.905584566,-101273.463400396
"result.2196",-101067.727273152,-100926.026369466,-100864.600796115,-100674.687367008,-100479.75392112
"result.2197",-101894.301692379,-101705.414425552,-101569.186734398,-101350.886910719,-101102.34469193
"result.2198",-101300.90238227,-101111.671742381,-100929.249932011,-100738.005167579,-100488.179697851
"result.2199",-102056.567783718,-101923.05774102,-101847.939940715,-101638.959407641,-101432.841371511
"result.2200",-101838.003040998,-101713.741504146,-101639.173171011,-101491.30311049,-101252.855015168
"result.2201",-100925.328523692,-100760.46166517,-100657.464077226,-100486.243919288,-100263.860011117
"result.2202",-102357.855855462,-102150.411551545,-101986.207856836,-101732.306541505,-101479.719640213
"result.2203",-101854.778569149,-101686.702407746,-101510.896139778,-101308.157954307,-101073.655153301
"result.2204",-103396.515768906,-103223.608142842,-103019.767263852,-102777.547375653,-102520.483794943
"result.2205",-101827.864417087,-101631.971948632,-101442.867684942,-101246.16395549,-101028.13749583
"result.2206",-103044.6772785,-102955.150673441,-102841.818507784,-102642.784028605,-102410.800371242
"result.2207",-103076.577060097,-103004.721710066,-102857.72895747,-102686.049377953,-102449.679752185
"result.2208",-103143.905017594,-103073.478908295,-102979.796650477,-102813.317954936,-102567.361152434
"result.2209",-99936.817613718,-100054.370763236,-99950.8516611381,-99738.6218749059,-99507.7542657766
"result.2210",-100944.559137037,-101025.091857704,-100907.460131494,-100720.090281959,-100453.874386921
"result.2211",-103301.713149464,-103412.69170557,-103297.319189233,-103106.939231837,-102850.454268922
"result.2212",-103576.29601061,-103416.771732441,-103245.930102354,-103023.278796359,-102793.430720064
"result.2213",-102946.268158144,-102968.363412599,-102919.456655649,-102783.833959399,-102587.481313164
"result.2214",-102261.350808167,-102123.777937285,-101938.114729137,-101748.628409943,-101478.233187107
"result.2215",-103572.349170259,-103440.273104105,-103285.344136935,-103092.92443185,-102893.937663189
"result.2216",-102367.198227377,-102190.462054487,-102024.233157732,-101865.072041709,-101638.192551947
"result.2217",-102865.325361838,-102655.2266786,-102504.514442814,-102260.261817296,-102008.585264298
"result.2218",-102659.408053852,-102476.416497794,-102340.727548228,-102119.222203824,-101868.476222071
"result.2219",-102977.770570631,-102882.934253124,-102763.803794542,-102563.24586047,-102338.989716037
"result.2220",-102104.364217127,-102027.202738886,-101941.862218243,-101802.550552451,-101612.793461608
"result.2221",-102063.718161714,-101937.360654842,-101831.588064007,-101673.948854737,-101458.509391088
"result.2222",-102488.628787956,-102300.632798214,-102138.104381524,-101930.38681763,-101672.31537012
"result.2223",-102425.640181831,-102362.397891522,-102283.408194794,-102117.423135391,-101914.729284629
"result.2224",-102579.395419753,-102484.200952523,-102326.971137768,-102104.672220648,-101870.100983985
"result.2225",-101883.642951069,-101756.399171636,-101622.21725014,-101416.145769884,-101230.986641869
"result.2226",-101976.729268012,-101979.319801445,-101861.475553228,-101705.5765384,-101511.107363221
"result.2227",-101565.573131617,-101570.442748163,-101501.890586167,-101365.556745918,-101182.297937582
"result.2228",-102635.127653038,-102519.981459397,-102440.664221152,-102230.040341851,-101995.458041103
"result.2229",-101844.217699619,-101742.274450026,-101624.125751234,-101459.101256903,-101243.3600879
"result.2230",-101460.091604965,-101391.574692539,-101322.450176276,-101152.364635932,-100938.880278995
"result.2231",-100698.169707502,-100673.661188398,-100651.318014613,-100505.567539804,-100281.618255368
"result.2232",-100339.009184073,-100344.528075165,-100350.704590734,-100195.366016299,-100032.410302456
"result.2233",-100536.504098884,-100424.692413779,-100365.452962456,-100173.222467911,-99942.2226005088
"result.2234",-100621.082306782,-100572.080777267,-100556.910471584,-100378.806780411,-100190.678054274
"result.2235",-100097.959354914,-100043.163048577,-99978.4771643683,-99833.742971119,-99623.8346960753
"result.2236",-99612.4425774104,-99587.4817345833,-99622.0853875946,-99470.517421914,-99289.5869156074
"result.2237",-99695.8609656893,-99677.9023282841,-99588.4470435597,-99452.1618351452,-99233.2588353496
"result.2238",-98998.6216996626,-98924.6693569086,-98857.3944927966,-98698.1046906987,-98546.8816269596
"result.2239",-98603.8403588065,-98554.6959618706,-98512.9932184717,-98349.3094314366,-98166.6308948087
"result.2240",-98010.3140778019,-98029.3104055226,-98037.8863648294,-97895.5731324956,-97727.1209769008
"result.2241",-97975.3221546072,-97873.5149852327,-97882.0699522282,-97730.6814993683,-97549.956075249
"result.2242",-97422.9932301153,-97376.0089503369,-97313.5304636334,-97196.9523228263,-96974.1312829696
"result.2243",-97387.5559600329,-97239.1344691616,-97270.3912356301,-97102.4951471586,-96913.8250866116
"result.2244",-96458.6627966537,-96407.4328149572,-96427.4268883277,-96287.9431988774,-96129.1200144969
"result.2245",-96528.0663394903,-96371.9760780217,-96355.615642721,-96234.2768176671,-96061.3445632866
"result.2246",-95500.5281331298,-95376.0553772101,-95326.1855183315,-95166.832244617,-94976.8700382882
"result.2247",-95017.0054953965,-94907.3157112332,-94918.4523708992,-94794.4877852498,-94594.0954914325
"result.2248",-95138.5323308982,-94999.1105961572,-94936.6305564323,-94784.7379138862,-94613.3079732269
"result.2249",-95314.3246961207,-95204.1359239022,-95214.4296142479,-95064.0306096533,-94872.0603117104
"result.2250",-94636.4974959079,-94443.0603136744,-94459.5379430098,-94316.0477333818,-94121.755669685
"result.2251",-94103.8627874194,-93977.9208839039,-93982.8815811403,-93896.5547317303,-93711.6534516306
"result.2252",-94531.0110530909,-94393.1723480346,-94489.7791639086,-94352.9067173209,-94174.5140212535
"result.2253",-94020.3948953931,-93879.9225689486,-93928.2773465031,-93729.0049173032,-93558.9113145467
"result.2254",-93867.583108311,-93726.6378207058,-93797.8109707364,-93656.7186460441,-93487.3710645606
"result.2255",-94763.5122105657,-94606.7570727243,-94709.0964754836,-94567.5179175902,-94380.3337895759
"result.2256",-94101.0038017084,-93919.8470595516,-93926.9952075609,-93765.4806358192,-93529.2671612556
"result.2257",-85485.9924200177,-85367.8640382267,-85327.9988122565,-85208.5247563343,-85062.8188366468
"result.2258",-94886.9908273456,-94706.1533860518,-94655.581448894,-94476.9372386461,-94264.6122403665
"result.2259",-94146.0732086663,-94001.5125606255,-94036.9352059054,-93881.1912546727,-93647.9213981592
"result.2260",-94360.5506762577,-94242.4068993257,-94293.306372507,-94142.9342053123,-94015.0738268629
"result.2261",-95188.5636435481,-95024.9879610299,-94984.1454744797,-94816.8928807383,-94620.6682710279
"result.2262",-94415.1499381791,-94277.9333944331,-94275.6813143775,-94142.5917957865,-93945.0055918865
"result.2263",-94494.1805032339,-94346.4452874242,-94321.794417682,-94182.7637689326,-94003.7655838761
"result.2264",-94796.4480330903,-94647.0676883939,-94686.3415742967,-94534.1697094792,-94330.1419831847
"result.2265",-94738.0733097172,-94567.3556659536,-94524.6453025324,-94374.1137211475,-94170.6338559744
"result.2266",-95564.7649659707,-95372.7013597454,-95362.5306133121,-95167.6768476528,-94928.5549388922
"result.2267",-96066.0931007193,-95920.281453242,-95858.4158373206,-95717.8390363321,-95516.945702244
"result.2268",-96229.1277871947,-96156.8376169403,-96071.450891796,-95896.0878623318,-95743.5503000522
"result.2269",-96308.8262682032,-96219.7071401676,-96215.3512209322,-96066.0283257082,-95848.8101089619
"result.2270",-96777.653502048,-96661.020959416,-96685.5538782951,-96511.9071206385,-96295.8259879683
"result.2271",-97557.1331334995,-97437.5771260459,-97348.3387830216,-97151.0737446595,-96955.056455992
"result.2272",-97738.1248443687,-97662.9165554737,-97578.9488792719,-97395.7508690528,-97195.1810646681
"result.2273",-98472.9530245014,-98373.9971323713,-98308.3307894757,-98144.9022110679,-97947.2429391604
"result.2274",-98797.55395534,-98700.9985729256,-98619.4734940761,-98427.6256110124,-98225.1522281323
"result.2275",-99146.4978740299,-99010.3054231647,-99000.4169365948,-98844.2030395125,-98614.0947458156
"result.2276",-99428.406799807,-99338.4861921499,-99294.6110557784,-99182.4173913841,-98977.9497064217
