"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"3430",35547.9625168468,33030.0623663475,33413.0551236422,32412.5895339696,32186.4723830154,31398.3412969298,30590.1164556271,31000.7600147682,31687.2050235735,32166.5473132003,32820.8420829516
"3431",27309.015776561,27046.9677943916,28042.8662860708,27681.6154381556,27244.2789797468,27469.8173604179,26820.4556755185,26993.8935468074,27806.1022788896,27520.2874325161,27280.7972249107
"3432",27976.4695834887,27782.785159376,28789.896439673,28981.0311927091,27834.5996858431,28752.5853695149,30023.1195984982,29891.9144568871,29893.1162340546,30196.3928268999,30181.3545718142
"3433",28293.1793128263,27874.4118847639,28463.2298932529,28436.2785880109,27405.615986988,27533.5090792362,28171.2589362056,28062.4281826676,27976.1314258114,28329.7198396361,27905.7475065147
"3434",28149.7336681823,27248.6105061244,27512.8126038959,27434.8083722445,27933.5224897577,27968.883849169,27949.2349072877,27948.0092110909,28266.7944902877,28446.4430116942,28049.1407099477
"3435",29170.2690973785,28734.9223618117,29373.7174435043,29278.0519531393,29008.4916002885,28998.1910366772,28927.208358726,28597.2061298779,29054.9654737222,29288.0326456025,29814.7534989238
"3436",29786.5464084089,29225.3752649109,29491.599325023,28962.0896423545,29009.142961832,29077.0561058356,29027.1902742235,28806.3143438512,29826.8228512566,30059.7591176178,29733.4821623577
"3437",30692.3368917064,30375.4380793835,30448.0110388647,30525.687182341,30167.8702939448,30261.8642937307,30388.1757519564,30331.8908896916,30704.6520103043,30945.0738424742,31334.3683243208
"3438",28234.1898333744,28368.2275633596,28554.6355189642,28627.9721563582,28360.9728731959,28224.3694080625,28492.8275798137,28905.552464508,29264.4364725542,29301.2294651607,29742.1810329125
"3439",30230.7860485665,30052.588526388,30620.6566751935,30333.3249159967,31256.1322071017,30268.9482649991,30048.3675423046,30272.9576808327,30581.8749265138,29941.596204369,30141.2007428444
"3440",30064.5734909447,29099.6989923395,29368.0719247764,29209.387963973,28870.9739327938,28100.0874294677,28277.4296346866,28693.0531980272,28970.6600605449,29265.1998324053,29473.5255529983
"3441",32064.0022061776,31283.6802101331,31046.9612499601,30165.6317430553,30284.7679522526,29587.6964688532,30046.5272657674,30085.684292726,30962.0991195909,31585.1536500149,31466.6681843759
"3442",34223.5713762678,34069.1620616764,34635.201772673,34098.6798747611,34842.8220521561,33833.1681530833,32385.3418618606,31016.448957168,31970.9393310992,31790.0522583986,31151.9605701493
"3443",32745.577553032,33355.9377480876,34343.5246850044,34073.3876944538,33037.9062868347,31434.7358220652,30294.5268300161,29543.8249853889,29642.3859354546,29393.9584763007,29287.8352790313
"3444",32295.0887511328,32764.2491715252,33044.3906104583,33722.0842917701,33864.731728661,33303.6563304281,32753.0749749432,32322.7884690031,32385.4903089232,32379.6573439703,32099.5950597371
"3445",31587.6188778799,32112.0090846712,31729.7611625299,31885.5637492318,32366.5715382357,32426.7918986535,31994.1247652331,32121.6245080109,32087.3089768515,32395.0974215229,32180.5589475469
"3446",30545.1254466357,30407.5462663624,30399.6936761713,30159.0679105452,29862.8952491925,29651.8920751525,30269.1701421519,30531.4081682935,30904.8771371123,32410.5931694006,33020.6900179025
"3447",30457.2218434784,30324.0712135959,30075.8462495056,29746.9248711994,29613.7257276633,29512.8674210234,30535.629172796,31319.6089225718,31544.1684524862,31689.3995626736,31809.6706071174
"3448",33355.4249967939,32666.1959431006,32233.1760654473,31870.3773621253,32501.9536394489,32970.3407265851,33606.3840738943,34535.0287479562,34844.5023493365,34088.5725799948,35036.6016605896
"3449",32968.4160640316,32230.1320809001,32104.0476799135,31418.8772273029,31264.6413814671,31217.2650873249,31250.9496787007,31340.4050360971,31447.3697768941,31578.8359328311,32161.3649294397
"3450",30477.3773350147,30098.5421547685,30447.6336317114,30559.6676502899,30601.918069351,30636.5058604784,31541.12487386,31859.8591948538,31683.0913228966,31352.2992146656,31877.4471037365
"3451",29007.9629005523,28673.6467787254,29128.9516014308,28635.9395694942,29365.7632633708,29328.9837925703,29346.7152895102,29522.5632527993,29713.7149675608,29463.9441155221,29640.5047054498
"3452",29019.3996887295,28651.3764359787,28506.3273291737,27367.8380833816,27577.806025167,28049.618238023,28399.7352124969,29538.7481510199,29069.7373214035,28252.1653963855,28752.5325953751
"3453",34229.3274558501,33574.091304725,33512.4198770444,31157.4068133378,30227.6450728978,29774.6731719781,28661.5783975638,28569.6827372088,28238.4293880318,28326.8249090017,28588.2777670354
"3454",28160.8075927425,27874.1037849027,28334.2302448405,27959.1715461477,27991.0537175567,27595.775743133,26569.4160539798,26670.4800701036,26813.8742871315,26748.2940882306,26812.9717953003
"3455",24877.9364170678,25007.6697173084,24882.9018865159,25384.7898002165,25492.8994535684,25602.0897695733,25168.2205593713,25843.7238314459,25445.7020688975,25014.3707568704,25195.3724399302
"3456",27405.2874276067,27283.376407157,27050.6834940899,27006.6099047536,26803.6716220974,27109.4632238026,25905.8232606392,26228.9266295963,26155.0117255568,26138.5310872272,26375.0763310772
"3457",26562.1348323331,26460.0351551369,26715.3420360268,26671.1565980652,26200.4395122019,25948.4974282604,25502.0263633048,25788.8865300207,25422.9430385744,25843.4464778133,25954.7974310764
"3458",28101.1222125424,28340.0320184722,28774.084639921,29598.7363735191,29858.1471371237,29315.7509642942,29381.3977194932,29404.1545924735,29364.6670066628,30255.341935515,30117.0392994523
"3459",28127.7003200837,28120.3128453653,28251.1396616404,28032.8665933296,27976.5762086419,27889.99150635,27384.2612449382,27484.7746810599,27644.4455431062,27763.6056887097,28217.9280027883
"3460",27594.4823100811,28421.7127891068,27909.5904843381,27962.5958183309,28361.1873525566,28630.620802195,28821.7463477128,28392.652426475,28019.7192491597,27610.8942598928,27772.1568233649
"3461",28878.7858967688,28988.7456573156,29171.9875786955,29274.0536272032,28964.162263347,28673.7742522926,29051.6868082527,29442.9888812033,28563.02158104,27981.6232674314,28380.1899439077
"3462",28123.9876107771,27840.8708869687,27891.7371291862,27801.6308942118,27236.7235565026,26994.6400677016,26836.9538312184,26911.3489602652,26312.8143570217,26441.4980922198,26896.230907526
"3463",27989.442431559,27824.1264162807,27839.7563478116,28127.8649920529,27374.4968988299,27002.5793032067,26742.6634282242,26951.8441566876,26684.5641689407,26762.2460838354,26595.9962136159
"3464",29965.001123417,30160.2678222598,29799.6518513924,30529.1938909919,29336.2320820219,28853.3299072817,28293.2901093144,27825.4297934869,27411.9390179041,27527.0776332615,27317.3989502389
"3465",29866.5399912623,29795.5768534688,29112.8337718321,29858.6516308821,28654.6487621411,28423.8698583103,27611.5067899842,27705.3592759985,27740.8530155706,28024.8987522093,27405.6683424208
"3466",28570.1057888492,28401.1209761,28136.3615444201,28264.0309409157,27022.7860882376,26660.9730061919,25861.8799504647,26452.2104391724,26254.3765404142,26272.8592151492,26154.4693554029
"3467",27518.9621460102,26961.1264747468,27180.0331564385,26874.6953737502,26035.7906954421,25988.0560424053,25818.2870138955,26409.4138509806,26048.2940258044,25645.5645980832,25532.1008073418
"3468",29093.6753558218,28466.0667443405,28561.8092816918,27994.9686339311,27700.7774095503,27674.7336800138,27630.5625215469,27810.2577684903,27466.1174444563,27388.2065334381,26513.9228426704
"3469",31350.1276024104,30472.3011095272,31311.3559655555,30826.7050607042,30342.2636138154,29928.8343528005,29483.957103654,29034.1555562667,28994.3449421735,28945.9397517571,29285.1031311979
"3470",30524.7528624832,30568.3508693236,31122.0729612411,31308.0069421133,30441.8378340347,30165.1539385144,29359.5476347001,28821.1599354506,28855.540501391,28914.1870458699,28643.7888824816
"3471",31829.5310708378,31341.9107699755,31336.0254047878,31793.0734575203,29836.2572937011,29121.1906255242,28458.6931438268,27349.064328107,27126.7452004231,26989.6480475633,27590.6046184048
"3472",28010.0779259573,27626.4006147012,27341.7210793998,27599.1415364639,26932.6231475902,26593.5230178489,26306.1524551892,26120.3042108755,25900.9286054396,25696.4156996123,25714.5961806598
"3473",28233.362340702,28010.9164857762,27751.7378650432,28216.9263363418,27626.1343840833,27240.6057518156,26783.0521135046,26293.5357483919,26439.7914882573,26667.5650542741,27015.8761519567
"3474",26183.0855159928,25745.8461139673,25447.4352357752,25769.9894901087,25516.5624577892,25760.9544166175,26069.4944198969,25785.1339380646,25255.6486764622,25313.7511291589,25467.1076879335
"3475",26396.045145225,25964.6355367446,25924.6286150254,25702.7454562718,25846.4436632096,26674.1494675431,27436.3145430883,27088.2968506067,26337.2287724172,26328.3477270762,26101.2925102715
"3476",27277.6160460579,26900.8651768264,26704.4403000264,26409.2767294578,26558.8575734178,27026.7094246508,27633.3842997069,27445.157891065,28488.7446568059,28663.1384544071,28417.2612423433
"3477",26514.3291145946,26230.9783565572,26376.5095871673,25675.4892146453,25741.9657914324,26008.4867227031,26457.8080430565,26071.2745736923,26493.1774148047,26584.0125957674,26695.5496190917
"3478",26129.8609743758,27309.1220558575,28238.9115527324,27758.1879117455,28644.9141501525,29034.5792723999,28667.3222987692,28542.5520672391,27402.049671961,26950.5108139074,26738.2497673565
"3479",28988.8695526587,29420.7375196408,29305.9388995332,28369.2539039059,28593.4385347109,28499.0853162366,28390.1586172479,28225.1243675264,28311.9421517687,28381.7060536706,28205.354063144
"3480",34056.1748573331,33275.3949861349,34652.9217561778,33707.6592674673,33359.78924153,32744.8098168337,32254.1560891134,31258.0205327385,30764.1323275502,30472.7575973512,30154.0284453168
"3481",27568.5169526386,27442.191070001,27925.3796834215,27472.3555062773,27184.5043721013,27283.5909980711,26990.0655236099,27003.9556105236,26926.7104616225,26625.2156156266,26665.1603796458
"3482",25426.7588471872,25992.0109711046,25947.941530486,25724.9783313394,26516.1508035939,25972.8817071017,25524.546282726,25705.3474047187,25346.1756954263,25444.4489893155,25972.684798346
"3483",26827.2197700714,26843.119319876,26888.561154865,26697.9188892633,26983.564003588,25759.4493452325,25884.9361578039,25558.0624288914,25014.4890636692,25224.2655433764,25833.1425151108
"3484",26640.8330108127,26425.4326097351,27000.7580330172,27057.0837727615,27012.0784390969,26852.6191617975,26327.4537743984,25827.2692555427,25392.430017469,25341.9250133691,25604.7698103045
"3485",25311.991636663,25290.5755240949,25362.9110671759,25600.8641452067,26165.7151319072,25914.7934881702,26161.4142285816,25863.2596056158,25335.9538506479,25208.0743014193,25093.8028046788
"3486",28422.2357613696,28435.6454466462,28617.9049668032,28616.1711263918,29237.6422163695,29088.9162010065,30029.7109688855,30545.0948330924,29752.7813959355,29369.6567451115,28409.5550482752
"3487",27490.2517823227,27796.4680655122,27228.3362702943,26754.9445139181,26546.091990401,26715.5791760787,27176.2542304811,27845.7289486123,27306.010818069,26891.70519386,26372.0798667695
"3488",26389.4106408467,26169.2131204066,26232.4045058983,26034.420091688,26136.8351406311,26061.4356721493,25896.6231995362,26237.6849343512,25973.6468321758,25683.482412668,25624.2457140847
"3489",27579.7299193219,27544.0592228473,27566.6671836316,27817.6847407798,27349.4072448791,26920.8261388587,27365.9819824833,27681.4790842529,27771.1895131356,28024.6275251959,27738.9289520088
"3490",30739.709669919,31242.6150689027,31104.695408338,31514.7234799285,30781.1127381801,30716.8308590818,31809.042209784,31543.1119660816,31365.352286373,33071.8104287213,32403.4913428649
"3491",26808.790155078,26418.6067366075,26652.7080889564,26405.8217646309,25946.9858099203,26106.1027794647,26168.3507775914,26301.4905719889,26603.6101954769,27075.8187528316,27088.8635658948
"3492",26063.8999969643,25092.119004857,25156.8185660867,24937.6651132638,24773.9062056638,24998.1990880558,25438.7360000634,25845.1249427059,26582.8200653745,26228.3378439374,25906.1133756344
"3493",26160.8519785999,25912.4015179413,26192.8984210491,26470.8490177779,26333.2559165005,26066.0371819627,26511.2919249031,26620.7906883398,26566.4291370665,26182.3743766418,26291.5538179824
"3494",26011.9602607935,26454.6190916703,26825.1905997863,26551.7041618792,26831.2050553687,26307.4310448902,26250.9704865481,25939.1542302744,25595.8013184055,25579.7174735353,25556.9167501726
"3495",27586.9856196842,27048.5084667144,27038.4234524391,26629.6599946547,26597.7998810507,26522.6497942295,26897.8298119079,27032.8931627209,27001.8814953595,26829.4755903145,26849.0857578911
"3496",28546.0652176014,28174.7770482047,28313.049614319,28492.9663284828,28176.4365135387,28543.4346732525,29286.4766174578,28871.5057737502,29080.117985791,29035.8642978694,28698.0154861468
"3497",30342.3909169029,29820.24948264,29353.9413915421,29016.0393982508,28143.2479416822,28118.6595268477,28578.7450891577,27723.8820309688,28515.7376109061,29392.4250707339,28719.0833676015
"3498",28119.3794115078,28380.1103121073,28777.2695907692,28373.4953184018,28491.5964801029,28541.702666308,28613.4766235607,28585.6817906655,28809.0598987546,28841.0998686446,29227.1705051958
"3499",27260.1806290858,27543.7644484839,27652.9174508747,27512.0165084622,27468.228719532,27738.9318906245,27971.5797818551,28850.2571481881,28779.4148032736,28341.4006347925,28973.1934367098
"3500",26936.3670643305,26690.5844627311,27085.9233857725,26873.6490483926,26488.7716778171,26703.5525276824,27171.0836356561,28128.8618423689,27997.9715315314,28145.5981977514,28368.8588323647
"3501",27242.9688435211,27223.1356992769,27414.07544598,26973.3133704797,26744.75689839,26906.7562640492,27689.5912863323,27486.0324276718,27351.5385044098,27662.7989211699,27831.2585444016
"3502",29246.2184783251,29273.6706113038,28358.6989254507,28499.3218649752,28911.5999693865,28577.5404408088,29433.9774427047,29584.3857330697,29425.5544041783,29221.2780125594,29146.7681656061
"3503",29203.4815056056,29453.0770645989,29157.4202826485,29539.7094030217,29009.3045352825,29313.5751134106,30206.6285384288,30034.7887593379,29530.8309487431,29318.2509740179,29175.051445936
"3504",27334.0154790552,27327.5861289841,26671.7494594856,27446.9649386449,27513.616876317,27934.738457537,28979.9355893489,28482.1091817294,27617.9149978343,27717.8825301695,27400.7207454953
"3505",23975.2097836359,23874.1634685226,24055.0005882281,24367.3027198363,24687.0092196999,24875.4799909301,25810.257127718,25748.6865987438,25449.8855806564,25822.516179452,25531.1048890943
"3506",27111.8524841355,26393.0841180758,26811.3531399244,26036.2531537012,25358.8700306785,25335.4628495995,25336.8057692605,24644.028964457,24455.3752112369,24592.3904754994,24565.6455219622
"3507",27433.0681019908,26591.3444745915,26952.1521477496,26998.7177458015,26369.5557362727,25963.7138290954,25910.82321451,25582.8570752843,25162.4288463906,25746.6303675957,25570.9989872682
"3508",26375.8235923065,25789.2659317882,26304.8672159455,26323.2945359226,25738.732317282,25704.4895246295,25410.545777907,25511.6881416786,25896.9888322936,25754.0799372937,25776.5555271831
"3509",25972.0648106994,25876.231861377,25621.2811831593,26166.5336763058,25800.7846700414,25683.9560100842,25966.2985746626,26055.0499121289,25868.0854267138,26012.7035497732,25846.922136446
"3510",26309.376485567,26066.5577738678,25912.1315027767,26060.2173889416,25671.5366613062,25325.9320404735,25823.5699421329,25529.9542402733,25042.112394462,25627.8631938384,25384.1671364231
"3511",26219.573347907,25786.7131030168,26645.5519962472,26580.640152101,25782.7621861549,25482.0182741366,25993.6892310222,25943.060954643,25374.0667608287,25351.0111198481,25640.1729349367
"3512",28246.1899456975,28006.1552890949,29239.5317144307,29320.0892066521,28960.0979259005,28716.09789411,29131.0116692128,29099.4132194966,27962.7949426171,27297.4264672499,27437.4729015152
"3513",28540.0202855829,28401.6915670815,27918.6949660163,27963.7659367215,27629.4936307783,27875.9261057606,28686.8455130604,28188.3153118124,27272.1212163603,26793.7059118748,26409.160775318
"3514",28091.5651114943,28049.141570181,28038.5810935353,27810.8550936075,27775.5880646364,27892.0720789213,28221.8009549977,28381.5732689709,28132.6353733152,28066.1461046665,28604.804402388
"3515",26067.9902254197,26171.4534297626,26077.2773440806,26895.6439449846,26541.7371948829,26364.9581385874,26428.6079356709,26296.5186240042,26129.4973569987,26168.3208403847,26345.2070930612
"3516",28285.5404622739,28360.908365177,27237.7363619082,27941.53029788,27836.3321450924,27133.8098109365,27704.2902747984,27520.9429861287,27308.9049744954,27014.3524891494,27382.3749503888
"3517",31386.1810537201,31262.6397508909,28958.0845646214,29051.22487736,29084.0792031312,27638.8570695935,28061.1153693377,27886.2652434411,27657.0067087732,27565.956854112,28473.341893003
"3518",28844.1544951981,28705.3829515769,28067.9456010701,28649.7851725164,28969.5960750476,27659.2203229724,28456.6625624539,28031.5277815962,27758.9897120434,27741.1822722566,27721.6446127986
"3519",27588.7808097601,26871.6698450836,27586.8424914827,27386.1605899607,26589.529031352,26537.3845645325,26979.6206513092,26240.8570362217,25953.8542785927,26164.1088385505,26388.5065244061
"3520",24437.8057677911,24044.8367384313,24187.9505398981,24241.6852262278,23765.7681572214,23680.9278751319,23775.8539310985,23462.0648042473,23756.3628178187,24469.990761392,24546.3962592672
"3521",24600.2955558024,24234.8556747579,24547.7767830503,23586.9471139035,22883.8950255687,22614.2459909764,22753.6693078864,22768.2029227487,22707.6407691858,22915.419156256,23294.0396750652
"3522",27215.9596658708,26936.4562900997,27286.2146585226,27153.762340157,26795.6634250558,26808.612621627,26890.3024788552,27218.1727726109,27242.6937570592,27201.7816350792,27038.9799940071
"3523",26449.4082024089,26391.2901852233,26929.5594240541,26671.7275985402,26152.6517866925,26689.8841785165,26519.1841139072,25673.7680546603,25879.5210031817,26200.8116556462,26061.4183837448
"3524",27804.2518867803,26513.009141921,26547.1196229276,25896.0085102393,26287.9507557108,27399.9693210113,27527.1888587346,27401.0209971427,27613.6551617698,27126.9602702566,26860.203813828
"3525",27159.6986392215,26092.8969392703,26166.2195704311,25889.5460346935,26061.5832369125,26599.5823513948,27444.9116075697,27481.4996806441,27876.6988314124,27756.114400647,27696.1704810306
"3526",25925.559610233,25693.4572866984,25121.1076842699,24328.6087051152,23525.5592353379,23101.2832739639,23401.0319700933,23849.8834682935,24135.2069149476,24055.9972934599,24164.2717828629
"3527",27432.312934036,27029.2333261919,27737.269353646,27983.809283281,26878.3354790204,25660.0949530553,25080.5767287734,24469.1232193379,23963.3660557305,24372.7193327835,24613.6209988991
"3528",27257.1936585845,26941.5965801199,27277.194961495,26926.9877439279,25805.6571594324,25099.435322225,24622.1922241415,23847.3360288099,23787.4643910941,24589.7796669868,24488.4586601482
"3529",27918.6233335655,26914.4578931697,26710.8208341194,26181.4325506812,25666.9272954458,25455.6694191838,25112.3387356267,25339.214171787,26338.2299508027,26659.2334065396,26590.9491394207
"3530",27428.9084714632,27294.9494980631,27242.6227827028,27733.2579558219,26831.7177026835,25582.4453042443,25575.6370324073,25951.4791367176,25979.5980593709,26021.0857610579,25937.4962968483
"3531",26683.5049108461,27051.1026321892,27197.37614008,27058.6449919279,25382.1172655796,24442.4236455193,24322.0256761335,24089.7324711618,24215.6061500632,25003.1818336382,24803.7220365636
"3532",25840.5090658798,25611.823473597,25016.3452799802,24878.6986752897,23674.7941031274,22969.7647787923,22559.493242615,22570.1643588524,23133.0139737308,23731.2902557571,23535.7058991453
"3533",26023.8129233126,25807.3514949726,25537.4861173698,25325.5560354029,24340.8654768116,23932.4629995617,23706.8033523944,23889.0777540693,24553.3815714135,24892.0421811847,24874.5943741274
"3534",26460.3786635967,25656.7114647705,25918.5185351164,26652.1913931464,27266.4637219689,26581.3950018773,27270.5850241826,27382.4036764557,27298.9140793853,27372.1694982546,27501.9039282441
"3535",25657.6315679297,25118.0266019735,24338.122075095,24390.6191812923,24669.6200987455,24205.4359417658,24809.7965122732,25283.7954641102,25159.3240479551,25561.178043993,25308.9334499781
"3536",26798.3351941572,27175.9744225921,26053.6641280035,26247.7453181182,26230.6640389709,24086.5594614775,24228.3065656609,24780.0149628836,24152.8281586416,24422.3982065426,24307.3541739349
"3537",25055.4559545145,25635.9977753349,25212.3831261416,25242.1493866553,25682.3022231127,24549.7927732362,24308.0585282641,24250.8242629308,23856.7917437227,23756.584346309,23909.439081376
"3538",26024.1887564768,26111.4444141097,25468.1206267315,25434.1075949562,26330.7338890661,24713.7165584876,24054.166392514,24716.1627822278,24418.946523836,23899.4773469925,24193.1154122596
"3539",29860.6901690346,29122.8191159876,29530.733667666,29148.7135693075,28608.1651082981,27756.1691907911,26638.3540192382,27360.7960969976,26457.2907677097,25724.1973086491,26044.3997716852
"3540",25238.6872595903,24698.2613219412,24010.3581035699,23771.7983572662,23554.7121351286,23006.0309167718,23199.8941034371,23260.3669521309,23236.5936039631,23712.8031231802,23522.5675162226
"3541",24071.1931847438,23715.8693092735,23327.8332604128,23120.1889184286,22927.8008576389,22297.455815339,21812.2708764252,21892.7070360285,22307.2339676368,22421.3752373294,22336.2773883917
"3542",25504.9255756154,26108.8136218901,25374.0091161645,25360.6168197573,25486.4709695591,24655.3524354288,24611.5986195761,24852.3376332292,24537.2653214802,24206.0821243417,24019.8355098697
"3543",23411.7888237657,23155.3679601917,23019.0551214182,23376.3714131674,23259.0179371413,22102.0996890884,21886.4687269956,22007.9743856532,21864.2185321878,21699.5543944167,21885.094266286
"3544",22198.8502555569,21879.4665792692,21815.7746490816,22009.5986130742,21546.1043188873,21025.3051912845,20954.0323358742,20922.4036577276,21014.1180511478,21503.3241601218,21812.651420498
"3545",25509.418924167,24482.1593326391,24721.1963000016,24268.8273199887,23145.217490546,22691.0515378331,22777.0678287106,22434.8768914702,22378.1082021185,22977.3771594365,23346.32775331
"3546",25978.5764942371,25007.2316365834,25125.4748299435,24255.3630737169,22557.6641093709,22382.9304572505,22384.74232169,22450.9787951707,22751.3418701606,22879.6258756593,22765.2087573757
"3547",24479.1455576625,23765.6715231144,24026.2491911511,23687.9014096779,22664.4277111798,22563.9586540315,22621.3411400215,22640.8331194559,22861.6030718932,22610.0967395973,22705.9477409769
"3548",25952.2937477716,25378.3044540417,26516.6707260313,25754.3715967748,23693.4336749168,23136.1909522705,22808.5538685704,23544.2613089943,24134.6423971648,23649.7394362031,23407.1597453095
"3549",26099.7165911344,25829.7354348567,25629.9225560735,24948.3430119388,23776.0626862111,23087.4143278345,23088.1425898911,24650.7501782569,24777.5805749604,24205.3735513667,23803.6597447834
"3550",22027.9894022352,21499.8881913276,21245.4016439611,21268.4619309301,21521.6393291828,21519.0899099789,21808.7835131944,23292.6108874405,23482.2260727754,22348.9432801433,22131.0401455254
"3551",25021.6706647112,23363.2834438787,23205.1340039789,22665.2455159907,22451.740098113,22368.3212107033,22709.1590880375,22423.083616209,22251.1647714609,21838.2272263582,21721.649502297
"3552",25075.3216419365,24031.8183968897,24000.4614189829,23839.543772354,23737.5531903937,23926.5192544192,24094.3360134123,23798.9221130529,23468.850635966,22850.9883272124,23099.0936249825
"3553",25521.0609042056,24777.0134875093,24961.6255978597,24684.537281283,24127.98834995,23796.566775317,23943.3203109736,24037.4238560584,23306.5750160638,23555.2581779145,24349.9178016967
"3554",27594.336167762,26660.5164208041,26402.4669460336,26239.4824097229,25317.0302352518,24846.9432928111,24699.8464235146,24326.9975053774,24395.8517237162,24290.4869766294,24523.5448035114
"3555",24053.1225138111,23667.4039299586,23055.4337800441,22652.8538530038,22535.3251064655,22970.8032237831,22886.7326604994,23062.2329209136,23715.4182306576,23371.4084869061,23140.4257093762
"3556",28510.6080595489,26843.6840906803,26402.5020909612,25866.1933836681,24536.281995493,23799.5851251288,24247.2967362115,23944.0348260741,23884.4256938995,23654.5717735574,24090.0634749737
"3557",24865.1989793122,24273.709105579,24374.3220795657,24058.0988220775,23381.1126889549,22901.2150531903,22928.2845094477,23091.046593536,23155.479501379,22976.3724181401,23257.6394803973
"3558",24821.0080170469,24912.1945039512,24345.3415998315,24400.3754599144,24958.7922581023,25257.221769894,24681.0922024203,24927.2179396982,25623.2124566208,24517.6345034846,24331.3660975433
"3559",22454.5830178584,22491.164862568,22236.5561771936,22031.1882324919,21866.5910542888,21941.7753886792,21842.0786705228,21897.0640768361,22429.8370147901,21821.8365468443,21795.9631682196
"3560",22738.9654457177,22680.2020903608,22479.8436155625,21848.5647919661,21673.4125446511,21819.9423251553,21644.3967621645,22279.0951123527,22603.1317666387,22537.0346814192,22553.0788537043
"3561",23500.1912081971,23160.2074031332,23149.1867206485,23066.8758594469,22790.9556956487,23241.5024706529,23426.5585657388,23517.8925733437,22814.1944234509,22875.9345325876,23075.5940557276
"3562",25122.2311747988,25362.7307503086,25818.0368611769,26769.6979854702,28044.6801989504,29923.2406896398,30758.5654304166,32815.7309812581,31056.6639565327,30788.3795499519,29885.1372747256
"3563",24114.479039955,23757.9212324362,23892.3381104515,24219.5110449239,24391.3485179416,25671.4617339401,26310.0253560701,27439.806975885,25966.8944886391,25531.7365850998,24882.9868734991
"3564",23812.2291862591,22832.0321333777,22729.2777842448,22751.6630563932,22784.2222764586,23347.0254958804,23862.8856587036,24409.6336915291,23521.6741686172,23399.34813361,23026.7515645131
"3565",24012.0500016965,23941.7323868263,23861.0954842512,23526.0839003184,23691.1791372954,23793.1491021329,23908.764985031,24002.6263690292,23668.5210331568,23461.2089051745,23025.2644709616
"3566",25043.596695291,24887.7403728153,24971.0497770443,24341.4933043784,24258.2918147322,24600.8610425044,24199.66563433,23874.1601741929,24113.8559038607,24166.7280466073,24170.0330236856
"3567",27877.7100777826,27554.4802993989,27628.411678538,27157.9504873472,26607.8700575872,26535.6467199683,26510.5376899215,26386.099661236,26339.6320212035,26083.4895161708,25724.8302569166
"3568",26910.3753459666,27503.9335706319,27239.1150727508,26408.4036279637,26323.7054893833,26905.0792391134,26619.1728300148,26272.9781861424,25730.4188836373,25030.7364150144,24629.4833670963
"3569",23682.6738187635,23570.1171102288,23172.6825364211,22308.5622491619,22497.0281512854,22828.0247188086,22832.4050150718,22922.8423849897,22577.9736801337,22478.1941502653,22884.5729962319
"3570",25615.2569993704,25039.3164243492,25220.6564935862,24807.6493368769,24687.4861272704,24811.8821942325,24980.5258390382,25900.241546377,25824.7532771738,25661.0520263843,25733.7539726794
"3571",27280.6310066691,26772.2215886806,26780.2848607164,26676.6108780693,26126.6757800218,26222.7965535015,26143.0272819005,26752.8560551045,26941.9635015797,27025.990605793,27266.3705728952
"3572",25840.6217056543,25706.3617507862,25484.7158797067,25225.4097963686,25131.5205005754,25213.0708672667,25464.8019062536,26188.1076000895,25824.17272881,25256.2398424189,25124.6740438843
"3573",23826.5021243366,23662.8057283187,23679.3809876117,23495.1697279514,23534.4475127982,23447.5469825717,23965.0586331828,24531.3742558042,24030.897955852,23991.808531889,23837.1739922506
"3574",24218.7005962456,23754.651120752,23642.2146228707,23281.2206104951,23311.6675741532,23847.7103703918,24291.1512290836,24782.1843403663,24203.1645484676,24061.9185152398,23840.5106558724
"3575",23712.952669162,23515.9824545021,22710.7203679341,22472.206279126,22590.2261215928,23009.9732021097,23001.2197898516,23334.0624070964,23331.6616006188,22918.5529029033,22806.85904851
"3576",23061.9480975953,22645.1312771518,22043.5771102652,21777.3176026397,21745.5329033504,21860.078173382,21723.1757939299,21745.9976804325,21591.0785653455,21281.7486973541,21795.1780830132
"3577",26027.9739922164,25422.7313784066,24348.6461799424,23311.9898374528,23186.6810232424,22938.5879866925,22407.0948583339,22411.1615630974,21744.8861563251,21424.1873431486,21975.0376247092
"3578",23564.6419881557,23034.061474259,22372.275420721,21762.749146109,21397.7213439555,21502.814827452,21388.1956475298,21384.880533291,21258.0784281706,21087.3462192793,21194.7243004265
"3579",21857.5283604206,21531.6844187593,21655.2232994312,21868.643970332,21630.1336491889,21723.8991099036,21689.1601259211,21352.6977126223,21894.7088323324,22096.8957677353,21881.3863336516
"3580",21932.6171579349,21692.8091920648,22286.0784613077,22756.8006875214,22528.4661416516,22258.8730062537,21874.9413702886,21457.5707757807,21786.9105802961,21744.2559501253,21894.4723824367
"3581",22419.5721471204,22478.1574633003,22338.5122836631,22168.5248385808,21949.7445819415,21760.7872020358,21672.2401151044,21675.0230588188,21872.5382389471,21918.834457007,22045.4301331913
"3582",22396.7524613075,22183.2219927202,21982.4239568096,21480.5686551227,21313.8380090539,21273.3032562079,21270.5645955548,21474.7838748681,21879.9636266894,21708.8306818777,21589.1999285884
