"","V1","V2","V3","V4","V5"
"result.711",-83642.325778114,-83691.4116397099,-83787.0270939842,-83764.2117432051,-83549.1042160119
"result.712",-84433.1296086823,-84390.7395449017,-84423.8496779605,-84328.9707781606,-84003.485152555
"result.713",-85321.8025829628,-85359.8741738809,-85449.7256485251,-85374.7677172224,-85071.9802406914
"result.714",-85959.8169126652,-85999.7682137714,-86106.78681469,-86086.3915700437,-85904.6918291021
"result.715",-87205.5576264718,-87253.2131791543,-87387.2340952392,-87357.8191192092,-87124.2760769346
"result.716",-88219.9467269908,-88277.3655170307,-88399.1148341845,-88355.7767715623,-88103.1961265887
"result.717",-89541.8151001723,-89559.2268647541,-89565.1287628209,-89419.5420474018,-89102.7441069125
"result.718",-89801.3865441971,-89949.8447815168,-90113.7340243334,-90096.3303737242,-89824.7611309849
"result.719",-90172.7747282559,-90268.3894216151,-90358.8638687792,-90357.8943248328,-90127.7481900329
"result.720",-90759.6937525257,-90753.2636311187,-90730.3349008768,-90570.5623678595,-90263.1833811008
"result.721",-91156.7461426102,-91143.3023272865,-91156.3953724946,-91028.701001466,-90674.5415756047
"result.722",-91114.5047264342,-91021.8190226434,-90917.948171877,-90684.388905609,-90284.9167176177
"result.723",-90629.6913712776,-90561.4301133098,-90491.372144028,-90292.6231069776,-89959.0977573038
"result.724",-93392.0474309308,-93521.9740837379,-93577.5790933415,-93501.7942490182,-93231.7678689433
"result.725",-89851.7027670907,-90054.7275440246,-90127.5891767484,-90064.1064741267,-89789.5387668231
"result.726",-90723.8536424947,-90986.1201980313,-91053.5818605333,-91025.5628467435,-90750.7559189805
"result.727",-93604.9466729248,-93782.1658573656,-93839.6680490297,-93764.0476169931,-93455.144899696
"result.728",-93504.2730583395,-93484.2983401303,-93450.2960447064,-93288.5582128754,-92916.4559475977
"result.729",-93046.7644291084,-92960.5909660743,-92871.5578612034,-92681.5339273085,-92264.41250791
"result.730",-92012.9441356687,-91910.1196710185,-91827.2509032256,-91617.1233396343,-91196.4946479475
"result.731",-91878.4347706392,-91859.686462516,-91781.2002249939,-91576.2050982144,-91213.5274374724
"result.732",-91501.7651708319,-91595.5025018634,-91667.7770319772,-91582.8662324824,-91273.3967659786
"result.733",-91586.2721966348,-91727.7480936074,-91894.8657305115,-91914.6668685061,-91692.1901535081
"result.734",-90892.8847731036,-91014.9225730343,-91106.0254051744,-91037.1926653657,-90819.9817331741
"result.735",-90711.7597004728,-90753.6048018813,-90781.0648383449,-90666.674428988,-90406.0185667281
"result.736",-89174.5633363699,-89292.4624076521,-89441.6902746604,-89418.6690189567,-89254.2374066554
"result.737",-87857.0662869105,-87899.7224422032,-88035.1180944957,-88028.1392374821,-87790.3886980012
"result.738",-86419.390766916,-86467.1974467351,-86608.4503014865,-86647.4658991062,-86473.0022235535
"result.739",-84780.7877276829,-84786.3059890912,-84898.4061455704,-84870.6085647248,-84648.3754281361
"result.740",-84325.7565283034,-84292.5146746365,-84315.5959214382,-84217.9321410602,-83942.0526747753
"result.741",-83182.5004822589,-83089.2457043424,-83090.5389537101,-82939.5665532917,-82627.2196424324
"result.742",-82588.1345351945,-82515.9667279026,-82618.7315487103,-82546.16044404,-82262.6112000186
"result.743",-82719.7743482892,-82638.0443175033,-82678.6734956073,-82604.55570192,-82277.132979551
"result.744",-82107.2931892107,-82039.7302909125,-82092.7403127579,-81987.7558922608,-81669.7335448559
"result.745",-73946.2287929512,-73749.3295103363,-73669.3571400064,-73435.3343099317,-72984.1223832607
"result.746",-83327.3740803264,-83217.691576553,-83184.0420998183,-82987.0657637606,-82570.421920185
"result.747",-82280.1876636284,-82139.3170967804,-82151.2670453386,-82038.4840398754,-81669.8768404049
"result.748",-82759.1035593248,-82611.0934733201,-82676.9580721881,-82558.2291214216,-82221.5589565516
"result.749",-83138.1394379926,-83049.4584888199,-83087.1763855892,-82994.4791322215,-82718.5278247178
"result.750",-83663.3961989881,-83590.054672176,-83666.1142291437,-83583.5520349858,-83346.0831510626
"result.751",-84608.6674037473,-84625.4178900024,-84705.8221601565,-84691.5018130869,-84486.2537584658
"result.752",-85913.1417374647,-85919.5453253758,-85977.1921906629,-85921.5057515363,-85687.6458263977
"result.753",-86384.7945886746,-86437.9679956036,-86516.4395391522,-86508.4926428971,-86358.3423256174
"result.754",-87384.6268500809,-87422.7740473908,-87585.6123674233,-87594.2082438961,-87387.2928064539
"result.755",-87986.3024601688,-88130.0090312507,-88260.01886491,-88202.6803753672,-87926.7356937409
"result.756",-89442.4768320287,-89571.0671757779,-89720.9058315624,-89676.3304955131,-89459.8389827698
"result.757",-89743.5326296971,-89772.7753577338,-89816.2821153862,-89735.2954097391,-89462.2564033039
"result.758",-91766.1826895974,-91800.9844425827,-91807.444286541,-91692.9029290163,-91352.056878127
"result.759",-91759.0076896171,-91780.1355231313,-91818.0515741628,-91676.5466549719,-91354.3859145451
"result.760",-91027.7776631784,-90990.3426052024,-90942.7280105903,-90797.6169035685,-90479.0974173974
"result.761",-91399.6219991269,-91396.9790364001,-91429.4505271019,-91321.8147608885,-91021.9668506202
"result.762",-92032.302270124,-92114.0649579201,-92178.0566665952,-92102.1505732693,-91785.3371248965
"result.763",-91768.360381715,-91691.331056184,-91618.9883598991,-91403.4517018773,-90987.9112226468
"result.764",-93351.0783739639,-93337.9148456869,-93312.1646240945,-93201.4206962118,-92931.1139850315
"result.765",-93201.4930166662,-93249.6703532258,-93303.0549469316,-93185.4482481638,-92810.7041069623
"result.766",-94793.7207706571,-95007.608184392,-95072.8660349358,-95018.4559995277,-94758.151725512
"result.767",-90452.2143543539,-90674.4138653338,-90733.2980399744,-90671.4793375686,-90429.9295041463
"result.768",-94967.5295785677,-95128.5895345264,-95212.9319079916,-95162.3498930023,-94916.2616558428
"result.769",-94292.5368816186,-94317.7383036496,-94314.9632253472,-94142.4873671066,-93723.2467135871
"result.770",-94330.9172080471,-94312.8576738767,-94327.2717415481,-94208.0753015035,-93878.8026383775
"result.771",-92045.4220217417,-92019.2600517167,-91952.5301827341,-91792.3925493901,-91434.7887564866
"result.772",-92583.6916060672,-92670.944905026,-92738.0286187303,-92660.5066666111,-92412.073898779
"result.773",-92230.1289547063,-92357.9178228593,-92440.1870263339,-92392.9079233847,-92115.8348753585
"result.774",-91264.1208588979,-91405.1551658751,-91540.2424369788,-91496.471641729,-91272.5243352855
"result.775",-90882.3200159554,-90921.0182589653,-91045.9520417138,-90979.0072147691,-90695.0062831842
"result.776",-90842.2879169212,-90872.3719743068,-90969.7516076129,-90862.8621007489,-90583.0518717404
"result.777",-90742.7143797272,-90860.0948632921,-90999.5409175346,-90962.3516199956,-90755.1110754621
"result.778",-90555.0350867183,-90631.7696405274,-90725.7492598879,-90630.2148586255,-90349.8443503478
"result.779",-89918.3436679411,-90086.5659238124,-90186.5511891107,-90136.6725245697,-89832.7049797256
"result.780",-87763.8228185596,-87804.4878063355,-87930.9647089832,-87934.7474515093,-87687.5373905582
"result.781",-87758.2645118898,-87773.4598212929,-87846.4291904026,-87748.4887106878,-87468.0638146152
"result.782",-86113.2537495982,-86104.6697863546,-86161.1927481088,-86090.4354840972,-85828.5169892401
"result.783",-85262.1163644208,-85164.2648826221,-85113.2652690583,-84922.8070836466,-84577.2733134299
"result.784",-84771.0984670715,-84765.4483092214,-84810.9275989793,-84747.0928378523,-84467.4299227937
"result.785",-83863.6583019257,-83820.2921900936,-83912.5764161128,-83851.3304389445,-83589.3148698542
"result.786",-83577.3838502622,-83498.1469786692,-83515.3988839175,-83397.3854446244,-83035.2610913412
"result.787",-83400.0767168686,-83300.0713904789,-83360.5280521429,-83245.3994855921,-82918.3813070624
"result.788",-83312.4973114624,-83253.9550827879,-83383.051669444,-83330.8972896565,-83004.9407040502
"result.789",-83205.7736202529,-83096.791050051,-83105.7255455627,-83006.4281400362,-82706.0998872601
"result.790",-74800.7976646888,-74708.9886436771,-74720.4343597085,-74601.8225150875,-74240.3822857155
"result.791",-84058.1291001232,-83960.4033264802,-83957.6697133142,-83801.5056017047,-83409.6073870378
"result.792",-83694.5803249951,-83569.1310663369,-83555.6488459006,-83379.3128755513,-83014.5938926678
"result.793",-83575.6291296311,-83460.8996731781,-83444.6181152488,-83235.3281531713,-82877.5358352498
"result.794",-83606.5779158426,-83517.4511660326,-83585.1875201814,-83471.2943195196,-83183.6116999618
"result.795",-84051.8888457403,-83954.1915458754,-83971.4649110087,-83866.1593204896,-83491.6578376946
"result.796",-84984.1723700551,-84952.834294169,-85013.9656907523,-84929.212458166,-84627.7081255577
"result.797",-85214.7623738538,-85230.7041663909,-85290.4445755807,-85173.6067759176,-84876.0022219029
"result.798",-86947.4042470816,-86979.4822869121,-87076.9234974512,-87050.2954640507,-86846.5871666718
"result.799",-87434.8550146279,-87477.0800258554,-87566.4152321174,-87518.3580637848,-87285.9269562159
"result.800",-89112.1389050497,-89124.9421115223,-89181.3494981015,-89094.1147860665,-88796.4911006562
"result.801",-90100.7754988289,-90235.3972825853,-90353.6648264109,-90315.8720520483,-90078.653244211
"result.802",-90417.8506873841,-90474.7854315805,-90544.2376105409,-90459.2603292594,-90212.7633251067
"result.803",-90312.479819954,-90478.2102274074,-90674.0359824132,-90694.0208165557,-90461.8073861008
"result.804",-91955.0335946726,-92066.3992397452,-92164.1010025881,-92102.9024092504,-91901.0632163969
"result.805",-91722.3807547642,-91817.7331350274,-91940.7811557035,-91875.2303792212,-91616.7691232381
"result.806",-92037.5526010621,-92149.515341035,-92210.2328910926,-92143.0910108827,-91906.6981823104
"result.807",-91317.5778377322,-91355.6373571864,-91371.9207244338,-91236.5167761411,-90907.0351618968
"result.808",-92556.3515556078,-92578.1754029891,-92630.3019091922,-92544.5836520235,-92277.0575997134
"result.809",-93018.6133593486,-93058.6006040736,-93102.6934924505,-92981.328681087,-92690.620140247
"result.810",-92288.9086923472,-92269.6831194166,-92273.0088985667,-92129.0294695094,-91755.5668555754
"result.811",-93034.1373743432,-92992.5420617138,-92972.6579336978,-92850.8741325169,-92499.7434817333
"result.812",-90970.6670244176,-91181.8523198198,-91207.358062756,-91123.8818790372,-90766.0279727082
"result.813",-91934.412607294,-92192.4041849291,-92250.7251497959,-92147.7144042645,-91859.1969627723
"result.814",-95800.4013901604,-95997.3855171159,-96094.0757628825,-96038.2944574575,-95766.9480686693
"result.815",-94998.7379770918,-94948.8528163732,-94829.5912165926,-94605.1679374223,-94137.6018619368
"result.816",-94149.2740972525,-94090.56636346,-94095.6894270742,-94052.8861461243,-93723.1911807284
"result.817",-94132.3606210499,-94106.3072129823,-94090.0883735138,-93963.5775697698,-93604.0744129008
"result.818",-93430.9067683073,-93367.0956276128,-93332.9875764897,-93132.1966384522,-92784.987912725
"result.819",-93586.6871116867,-93649.4276520271,-93689.4036950424,-93622.9472517368,-93329.277740154
"result.820",-93076.3036440348,-93128.8848593529,-93154.8899462771,-93049.1899625784,-92719.5358698499
"result.821",-94100.6218279392,-94130.8519396645,-94168.9550949842,-94032.119057562,-93713.8653339386
"result.822",-92207.3477215796,-92326.8693273564,-92449.6314310154,-92411.446515554,-92188.4199536588
"result.823",-92585.8929552996,-92701.9021794355,-92819.8055117055,-92782.8919348347,-92550.1370673974
"result.824",-91863.8482636986,-91984.2613648357,-92053.1351326977,-91963.7703495706,-91656.7286753159
"result.825",-90945.6999954731,-90983.9862892237,-91078.1738863558,-90996.2709254103,-90712.8664165268
"result.826",-90252.8420195415,-90420.7334626072,-90581.9880983807,-90590.6305030752,-90418.0408658139
"result.827",-88553.6879331544,-88615.9662366178,-88737.7060723597,-88711.6740936504,-88477.629915183
"result.828",-86560.5277732042,-86554.0397559721,-86642.2409677085,-86617.2944432225,-86381.0178809237
"result.829",-85178.5037583313,-85135.6255435928,-85209.9279132466,-85139.445423138,-84881.9030184543
"result.830",-84834.2458285702,-84820.1726506698,-84902.8092052889,-84855.4249735195,-84637.1686730429
"result.831",-84482.9338838472,-84391.2775704654,-84425.0513514591,-84317.9565887263,-84039.1390988692
"result.832",-84133.2102802798,-84099.3588775055,-84243.4282703172,-84250.9540203188,-84012.1656245861
"result.833",-84046.8252929604,-83967.9971593478,-84013.8366042719,-83869.0584404158,-83493.3734380001
"result.834",-75715.8044804314,-75625.8160132395,-75642.1309478909,-75489.3864958947,-75149.5555747343
"result.835",-84925.6714968619,-84788.1445540849,-84787.3195005441,-84626.4474657452,-84246.639125566
"result.836",-84500.5543166771,-84456.6756369907,-84563.4022559721,-84512.0530095774,-84244.8389417103
"result.837",-84259.7156237528,-84205.3221783903,-84329.6091796066,-84291.70659622,-84005.6335989361
"result.838",-84603.0798949357,-84513.3304530968,-84522.4544036003,-84449.4407231915,-84150.8492738298
"result.839",-85214.0625526729,-85162.0917920086,-85218.784920871,-85166.992283912,-84940.1343827734
"result.840",-85609.7371305685,-85555.3790110353,-85598.506657738,-85483.4540093593,-85239.7208838079
"result.841",-86024.6603552902,-86087.1019986922,-86217.0932041571,-86218.1730473472,-86052.234984148
"result.842",-86933.3576767591,-86927.1759869768,-86960.3308860582,-86861.8397848247,-86587.1361223072
"result.843",-88013.7279651852,-88082.2664365399,-88188.0729918671,-88136.1827824857,-87928.9055633486
"result.844",-87820.2958723334,-87869.7192151626,-87988.637598548,-87974.7781442695,-87727.4829747651
"result.845",-88954.5273008759,-89002.1143150955,-89133.8762329616,-89145.5709792001,-88972.854590648
"result.846",-89657.6518898193,-89680.6521232196,-89735.6164411537,-89598.5399197512,-89290.2312861531
"result.847",-90236.443087448,-90381.2127171701,-90554.9819188048,-90550.0861272867,-90329.444047052
"result.848",-91528.0377113979,-91646.2468006915,-91773.9278953715,-91768.5690249969,-91562.8659103662
"result.849",-91477.0975117675,-91616.0339660374,-91807.6880461437,-91818.2295900375,-91631.1738432826
"result.850",-92852.1186779048,-92937.1508298745,-93047.9011575874,-92999.3413724845,-92742.2962665806
"result.851",-93455.9908114009,-93418.4765587061,-93395.6870331902,-93247.108935741,-92941.0243345728
"result.852",-93549.5576914534,-93543.9320041863,-93514.091862648,-93361.1013754425,-93029.8513913707
"result.853",-93217.0693675405,-93144.5723243174,-93011.4696237069,-92737.8919775357,-92311.0134815339
"result.854",-92919.9058063979,-92882.1913833287,-92784.5679453533,-92599.6433060542,-92244.4825587488
"result.855",-95417.6151466498,-95408.7024158335,-95395.9161395544,-95256.2500322087,-94963.7700007443
"result.856",-94840.3746301602,-94896.582345866,-94894.5974645939,-94770.7203881139,-94446.0420865383
"result.857",-92566.0498516358,-92811.4130822985,-92834.1172109133,-92715.7419840295,-92350.6520243925
"result.858",-96325.0457514614,-96348.5796569743,-96338.335394897,-96170.1197897475,-95806.0211673392
"result.859",-96280.8309584766,-96367.0450952616,-96376.5634414988,-96224.9377695059,-95868.8549871375
"result.860",-94056.5778675965,-94062.2642018783,-94118.3246078703,-94063.983307279,-93817.6443905386
"result.861",-95327.6672138365,-95292.8026511473,-95278.0330557893,-95146.2246609212,-94859.096098501
"result.862",-93714.3079824869,-93689.3812263082,-93669.670709382,-93460.9431113759,-93078.146096277
"result.863",-94681.197135995,-94726.2659264309,-94780.1760057056,-94696.5248210629,-94447.9891549547
"result.864",-93129.4045383301,-93269.3909296104,-93386.5773189539,-93326.0527477882,-93092.2688649662
"result.865",-93039.5594424187,-93289.7124805498,-93435.4729477016,-93447.8838236173,-93261.2729594898
"result.866",-92602.930230992,-92676.6288633162,-92744.376527359,-92708.9491204909,-92472.2735005735
"result.867",-90737.8306484493,-90835.9052589094,-90949.3830061187,-90953.998492082,-90730.3197736943
"result.868",-89946.6618126519,-89995.6542972419,-90120.996324117,-90086.6137062348,-89822.4648340618
"result.869",-88324.7314153192,-88352.4928842508,-88418.230182971,-88345.7530825221,-88102.0225862169
"result.870",-88124.4948143573,-88182.3225499735,-88318.4696330828,-88268.5368644364,-88057.4276825932
"result.871",-86561.8385027554,-86522.5400634429,-86599.1998728276,-86550.511723495,-86275.0718676407
"result.872",-85886.2608844062,-85824.6665967194,-85889.6794852447,-85820.6115639551,-85568.8828873107
"result.873",-85794.4412954208,-85751.2403800171,-85832.652077889,-85725.2096257978,-85439.8987849594
"result.874",-85838.8701612281,-85763.0280773748,-85734.7983064622,-85588.4042816231,-85290.4575846267
"result.875",-84995.4897178701,-85021.2086932768,-85201.6474749376,-85249.1134776291,-85048.2165292083
"result.876",-85218.5147730445,-85121.1311088249,-85183.6078139478,-85091.2543470563,-84785.1942910594
"result.877",-85446.5178194284,-85337.9152846462,-85333.1443066535,-85203.6819404752,-84843.738487654
"result.878",-76522.9729512554,-76460.1148386679,-76513.8725211199,-76414.8054329162,-76117.5201948812
"result.879",-85975.9778615642,-85884.3584528364,-85889.0690060097,-85738.5518838557,-85376.7846130468
"result.880",-84916.1397123837,-84838.9583614471,-84850.6438467461,-84720.0027366085,-84347.0142208633
"result.881",-85998.0782957688,-85943.9006695153,-86039.8146151236,-85992.080607623,-85700.7511417159
"result.882",-85545.9155681962,-85479.0061024333,-85518.7893143297,-85395.3370631477,-85151.1610580785
"result.883",-86280.0831107751,-86241.0059533616,-86285.982125964,-86198.7366405076,-85949.193887638
"result.884",-86240.909406504,-86275.3740870021,-86422.1553144681,-86369.2409255615,-86137.4893573485
"result.885",-88237.5265278291,-88257.1307189067,-88258.2463811425,-88112.3297945408,-87794.1753140532
"result.886",-88482.2517862676,-88511.4304460172,-88536.4389179342,-88456.035407469,-88250.9191258089
"result.887",-88811.8040298191,-88874.1041536138,-88961.8428019596,-88956.4997211746,-88763.655598858
"result.888",-89644.3113447777,-89685.1376420342,-89806.8694867152,-89744.1772908248,-89481.1656694079
"result.889",-90479.1368628875,-90618.9683624292,-90745.3330671312,-90724.7718910453,-90493.546984194
"result.890",-91568.705609657,-91617.8941097746,-91733.1565693594,-91680.4305448969,-91407.9383550131
"result.891",-92284.0935159641,-92450.4567575069,-92614.9446644213,-92656.9240271023,-92497.2968846288
"result.892",-93030.7819837691,-93217.9730842801,-93383.4109481398,-93413.7807651284,-93257.3150946421
"result.893",-92922.2924375312,-93055.9129589445,-93196.3454679347,-93179.7594364451,-92961.3011602742
"result.894",-93522.5342333258,-93673.3878141404,-93798.0945843058,-93846.6950714382,-93689.8961032572
"result.895",-93919.7795907276,-94072.9312698625,-94201.4315212831,-94142.7743997052,-93881.372775843
"result.896",-93388.2750487103,-93541.4120538635,-93604.1656705849,-93554.2113049043,-93302.7886394243
"result.897",-94478.3676265957,-94494.5710191371,-94524.7906910364,-94415.7516046492,-94091.8706319714
"result.898",-93510.8354590028,-93452.0452089158,-93381.8079381798,-93198.2630520689,-92793.3639095802
"result.899",-94549.839634471,-94614.7037520315,-94635.454825648,-94477.4654205752,-94099.6114864902
"result.900",-93855.7998665922,-93735.1335922384,-93593.3715133879,-93393.406586526,-93088.1744459818
"result.901",-93669.1669438744,-93545.8092933035,-93408.0690286997,-93142.6426203725,-92725.9330511669
"result.902",-94110.4302825732,-94104.5056019067,-94050.8251686281,-93852.6631387605,-93472.9115751304
"result.903",-95554.2208362343,-95582.725828626,-95622.6481177017,-95515.8374587686,-95167.3796769001
"result.904",-95347.4252127764,-95326.5001965916,-95207.6776443751,-94956.4641741923,-94528.6555586783
"result.905",-96540.8255882243,-96715.3870943949,-96811.1951965639,-96772.5668240445,-96481.0433807065
"result.906",-93375.386760047,-93564.1363186221,-93597.5361854541,-93513.7070976116,-93244.7930240591
"result.907",-96714.2734764612,-96717.9505225662,-96653.0561855235,-96407.1957357696,-95972.9773363248
"result.908",-97006.3411091557,-96978.7688060963,-96933.8336888542,-96729.0182104473,-96347.5334829365
"result.909",-95113.2039012111,-95018.762860602,-94946.7521194343,-94765.4926405816,-94427.5221232075
"result.910",-94523.2608354071,-94457.080670176,-94394.7321861303,-94250.537397686,-93960.8524185374
"result.911",-95441.2727138608,-95455.7629084474,-95484.1942580988,-95376.1609846219,-95062.6008603419
"result.912",-94797.0392724119,-94801.5150458877,-94838.2095008648,-94734.9553354382,-94464.4628698944
"result.913",-94733.6549641606,-94797.2717779272,-94843.7255208942,-94719.9312710449,-94438.8795565886
"result.914",-94771.5287979064,-94853.2721834352,-94925.4561769662,-94811.2170687881,-94516.4237445077
"result.915",-95060.0118769375,-95184.1954477894,-95255.3593914518,-95201.1911198975,-94969.1080506027
"result.916",-94197.2108166765,-94373.8996845255,-94503.5208747459,-94498.5403392846,-94303.6016213788
"result.917",-93701.7749366776,-93828.1955949966,-93986.1705576191,-93954.0465009007,-93707.7990833938
"result.918",-92854.0324795161,-93007.1086516655,-93141.7466666048,-93122.8508916704,-92913.8091786873
"result.919",-91939.7652000316,-92037.1306426017,-92124.7492695935,-92073.9472384486,-91806.0487397609
"result.920",-89717.6997168482,-89760.3551916052,-89862.4619447526,-89804.7658286835,-89551.7953980312
"result.921",-89412.2222973036,-89418.2002561936,-89458.2617839635,-89346.8918208782,-89030.8848476006
"result.922",-89434.7526449948,-89440.3872741753,-89465.5152639043,-89399.9669720025,-89147.1259875675
"result.923",-89078.7244063741,-89137.6768773752,-89231.6694992451,-89212.5846013479,-89013.9078941751
"result.924",-87766.0815231976,-87820.3508076229,-87879.7924427918,-87796.4725770639,-87505.996195473
"result.925",-87288.3663356524,-87296.896620039,-87415.082856234,-87373.5047441723,-87154.9948916797
"result.926",-86700.0101809727,-86610.1262658003,-86684.3975308641,-86632.423670547,-86449.2287603693
"result.927",-86062.1776116977,-86064.7134407962,-86174.4798311688,-86117.876772534,-85930.6929572676
"result.928",-86227.5936862649,-86226.9458265685,-86322.0485996843,-86262.2332869925,-86048.6241072632
"result.929",-86195.5937148358,-86161.5054094605,-86283.013966535,-86229.4823293307,-85897.0472546114
"result.930",-86118.2214984851,-86041.2260673764,-86071.4006895689,-85949.1184351081,-85629.3047313077
"result.931",-85893.7528112757,-85785.4422663298,-85753.5569153142,-85587.1906692522,-85253.3073007075
"result.932",-77203.8275712878,-77183.8930778436,-77266.5505077709,-77224.5909901973,-76977.8012290277
"result.933",-86582.5377171469,-86502.0747526144,-86563.7245261057,-86460.2503754595,-86099.5237055478
"result.934",-86222.457278292,-86152.9623852008,-86196.7410092724,-86141.5565064925,-85859.9935317245
"result.935",-86477.7027289543,-86401.8502294708,-86476.8612249101,-86405.4808362005,-86112.113508143
"result.936",-86237.7171999059,-86173.4138004408,-86212.2972190586,-86079.2361029054,-85768.4929093234
"result.937",-87020.1668809333,-86911.6848324108,-86835.8998328887,-86631.4161144108,-86251.5764305209
"result.938",-86844.7016301875,-86784.0439768678,-86801.0269726098,-86705.3579159501,-86400.8160425843
"result.939",-87970.8229716879,-87950.0843600269,-88029.7450265491,-87949.442242705,-87698.3848070767
"result.940",-89165.0104491204,-89258.3198535139,-89338.8487826965,-89278.1169473898,-89089.7607386595
"result.941",-89213.3232078814,-89301.3223556541,-89435.2358091339,-89406.2589888753,-89194.910803024
"result.942",-91033.9922346809,-91131.9693858783,-91202.2924070412,-91136.0014256044,-90896.2701289321
"result.943",-91443.6998255373,-91533.2776319189,-91611.3932218465,-91512.8735938707,-91241.922706064
"result.944",-92152.6893716811,-92182.0925159455,-92213.9689914913,-92134.3266333277,-91862.8729333301
"result.945",-92890.256783252,-93052.614069165,-93167.514275403,-93159.3955978057,-92904.5436238297
"result.946",-93607.4333892143,-93805.7931132846,-93949.8069915275,-93899.9532644435,-93662.6607976333
"result.947",-94362.852183733,-94540.0097523443,-94659.5490689265,-94652.9222575019,-94461.0099100251
"result.948",-94109.2219526399,-94174.0143985159,-94228.7892313599,-94125.8895191725,-93794.0036805516
"result.949",-95135.7820096415,-95224.2760157042,-95258.2399440491,-95130.3536276187,-94807.7802552595
"result.950",-95325.4596812643,-95398.9886959807,-95405.5146473629,-95259.3112825266,-94931.1044274154
"result.951",-94872.5991539367,-94849.8329946959,-94853.6623247508,-94713.724310195,-94380.1202610995
"result.952",-95941.5542897751,-95863.8796085299,-95714.6060450599,-95445.3609599858,-94975.1100760737
"result.953",-93610.8691808181,-93795.863523536,-93787.2591276485,-93661.1295741376,-93259.7533965685
"result.954",-94251.7432577873,-94524.5532487198,-94531.1444204501,-94422.2063958563,-94073.2104967623
"result.955",-96751.8255218137,-96779.3272801391,-96782.3140167147,-96577.7070096441,-96157.6138290192
"result.956",-97423.7909722776,-97382.5296385649,-97312.5940416807,-97105.8720550239,-96708.6511674606
"result.957",-95658.8817185551,-95600.5548850483,-95576.2088962179,-95459.9195309346,-95156.2225176699
"result.958",-95715.6716751061,-95664.2197270181,-95616.4214376301,-95466.8423277286,-95117.4459312448
"result.959",-96344.1648479681,-96296.2169404718,-96241.5330032084,-96022.9973496003,-95620.6683529317
"result.960",-95765.708867683,-95814.8395681818,-95827.8800110827,-95738.0625364927,-95466.2604637997
"result.961",-94815.8193660784,-94962.5243163626,-95113.3007939955,-95113.9351639553,-94985.3344132566
"result.962",-93513.3040495483,-93629.4350244055,-93777.3941850642,-93816.5541677565,-93622.4009983718
"result.963",-93583.6474513648,-93661.6344582981,-93794.5341177612,-93769.6378258266,-93534.0151761748
"result.964",-92696.8358885934,-92761.6982342435,-92809.0115337077,-92652.1477285231,-92373.9464803296
"result.965",-91091.2587644229,-91213.8052718485,-91310.0012717091,-91274.2562901521,-91024.0592113605
"result.966",-90418.1410634856,-90447.1867085091,-90487.0871640567,-90432.510052787,-90168.8374883417
"result.967",-89712.2360800425,-89681.8667407858,-89677.7486591043,-89532.2433142449,-89253.6493179993
"result.968",-88383.6848418937,-88388.9264812084,-88425.3345669438,-88344.9859662125,-88121.0722710903
"result.969",-87100.7164003979,-87081.4500338785,-87174.8347541117,-87172.3054784648,-86983.8300750165
"result.970",-86867.1669914796,-86888.2845325852,-87007.8327647555,-86951.3931886785,-86649.0270161513
"result.971",-86769.7263536313,-86726.9628167075,-86844.8215523122,-86762.0849705088,-86496.3644358392
"result.972",-86722.8366038925,-86664.5761613893,-86752.5937216489,-86693.1145021176,-86423.5361431941
"result.973",-78230.3997950513,-78203.4624323778,-78286.9843800373,-78207.4237490703,-77877.2981751363
"result.974",-87367.7985007681,-87286.397462824,-87319.3876403235,-87172.0878115363,-86810.5992068042
"result.975",-86752.5001776925,-86711.403428455,-86834.4882032383,-86830.3383049334,-86614.6248993259
"result.976",-86973.8872383358,-86930.0575956893,-87039.0966849612,-86987.4482133314,-86748.9719174089
"result.977",-87829.4461188518,-87791.8311219177,-87853.639261443,-87714.3247268222,-87418.1956231754
"result.978",-87097.2546385052,-87081.8448179786,-87132.1625627562,-87057.2919085421,-86783.009656965
"result.979",-87444.2403174489,-87361.2588019966,-87380.7808837435,-87255.5899413809,-86939.2848070899
"result.980",-88462.2625710594,-88506.7268908038,-88610.602686178,-88570.43373597,-88424.5390995424
"result.981",-94485.0913947222,-94677.2491426946,-94786.9645741589,-94805.3757240718,-94606.5916920817
"result.982",-94707.9563682303,-94901.4921176109,-95005.5685262513,-94951.9385854341,-94712.0127365881
"result.983",-94964.7565057867,-95069.3856409725,-95175.2272092013,-95146.3108253301,-94956.1400899808
"result.984",-95215.8824999621,-95382.9972926663,-95518.2673762762,-95504.3251303674,-95274.9414405987
"result.985",-95798.5771210523,-95909.4255736765,-95985.1372994487,-95920.9078850431,-95660.7869298684
"result.986",-95695.2783051456,-95755.6767661604,-95793.9208927073,-95671.913215618,-95378.9002942613
"result.987",-94853.2008265688,-94903.8632854349,-94961.6041917844,-94925.869340244,-94695.8499675928
"result.988",-95694.3817166492,-95712.9222736911,-95696.767071891,-95556.462466147,-95212.1568295947
"result.989",-95673.3606005536,-95712.0996220142,-95739.3646466481,-95644.8498689687,-95372.731461152
"result.990",-96628.1348794824,-96591.3891603817,-96603.886195832,-96441.9098841425,-96083.1784018763
"result.991",-95460.1218823412,-95360.010643745,-95238.1851359893,-95000.3521841727,-94543.7521835704
"result.992",-97504.9230654685,-97569.789891068,-97599.1181754644,-97475.1001050002,-97123.7893716645
